step,phase,obs,action_scaled,smoothed_joint_pos
410,,"[-2.97120139e-02  6.23314492e-02  1.69505000e-01  1.49248205e-02
  1.23061647e-03 -9.99887705e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  5.56383133e-02  9.19897854e-02 -1.14170305e-01
 -2.81524658e-02  8.10220242e-02  1.53036073e-01 -9.95082855e-02
  2.13086326e-02  8.21258947e-02  1.82342529e-02 -8.98857415e-02
 -2.56461620e-01 -6.98900223e-01 -2.06592560e-01  1.58681297e+00
 -1.14725304e+00 -2.04967678e-01  1.10455096e-01 -1.53846741e-01
  3.99999619e-01  4.55824089e+00 -7.47261047e-02  6.56982437e-02
 -1.00630604e-01 -3.31912220e-01  4.82917875e-01  4.70799357e-01
  6.19094670e-02  3.54562789e-01 -1.07665777e+01 -1.17196277e-01
  1.41089112e-01  9.97550666e-01 -2.05861822e-01 -9.69749987e-01
  2.67365575e+00  8.34573269e-01 -5.50897002e-01 -2.65767034e-02]","[-0.07759064  0.11740819  0.11135623  0.00980406  0.06932343 -2.7272708
 -0.02426621  0.02138468  0.25227377 -0.04347979 -0.265228    0.76099503]","[-0.33794835209846497, 0.06796623021364212, 0.10645166039466858, -0.4881640374660492, 0.3909292221069336, -2.93831729888916, 0.21541552245616913, 0.08504854142665863, 0.26929971575737, 0.44785448908805847, -0.5409442782402039, 0.8648585677146912]"
420,,"[-6.5828413e-03  9.1355771e-02  1.0180373e-01  1.9535238e-02
  1.5386848e-03 -9.9980795e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  3.1223297e-02  9.0082437e-02 -2.5668373e-02
 -5.1423073e-02  7.5309306e-02  1.5916067e-01 -1.0256004e-01
  4.3815345e-02  2.5073838e-01  1.2512207e-02 -8.9107871e-02
 -2.5777391e-01 -4.2637444e-01  1.5384674e-01  1.5076923e+00
 -3.0329704e-01 -6.8906553e-02  1.5190105e-01  1.3187408e-02
  4.8791122e-01  2.3164845e+00 -2.0659256e-01  8.1171542e-03
  3.0437294e-02 -2.0531468e-01  5.5490017e-01  3.9681798e-01
  2.8486930e-02  2.0120716e-01 -1.0741728e+01 -7.3104501e-02
 -3.6507007e-03  1.0161980e+00 -3.4301672e-02 -9.9740559e-01
  3.8979194e+00  5.8778524e-01 -8.0901700e-01 -2.0025244e-02]","[-0.03929689  0.13448744  0.09382208  0.00558134  0.04073392 -2.6353052
 -0.01739298 -0.00862238  0.25147262  0.00608834 -0.22634004  1.0304601 ]","[-0.3099205791950226, 0.09993699938058853, 0.09192577749490738, -0.4922298789024353, 0.3468276858329773, -2.968233823776245, 0.2287696748971939, 0.037037596106529236, 0.26444271206855774, 0.47967731952667236, -0.5443394780158997, 1.171297311782837]"
430,,"[ 8.49071238e-03  3.72775421e-02  2.61763427e-02  2.28573177e-02
  1.00967078e-03 -9.99738216e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  2.81715393e-02  9.61859524e-02  5.36792353e-02
 -5.33304214e-02  5.40787876e-02  1.42306700e-01 -1.04467392e-01
  5.25891483e-02  3.23600054e-01  1.32751465e-02 -8.85824263e-02
 -2.56890506e-01  2.19783783e-02  1.89010620e-01  1.39340591e+00
  3.07693481e-02 -7.21104503e-01 -8.00320208e-01  4.39643860e-03
  5.71422577e-02  2.50549316e-01  4.39643860e-03  3.79499688e-05
  1.01389820e-02 -5.43077625e-02  5.18500626e-01  3.40900481e-01
  3.77464220e-02 -1.26634359e-01 -9.72779655e+00  4.21555005e-02
 -1.23323560e-01  7.75850177e-01  2.61495560e-01 -3.23977262e-01
  4.68167162e+00  2.66036838e-01 -9.63962853e-01 -1.54195121e-02]","[ 0.00267661  0.11092383  0.08870568  0.01199391 -0.06868403 -2.3234687
  0.02458704 -0.03506674  0.17338248  0.09007155 -0.02008712  1.201734  ]","[-0.27245575189590454, 0.10228628665208817, 0.07840737700462341, -0.4912247061729431, 0.28135767579078674, -2.7694220542907715, 0.25203609466552734, 0.006128142587840557, 0.22351950407028198, 0.545849084854126, -0.41973379254341125, 1.3956111669540405]"
440,,"[ 1.20041400e-01 -2.04689056e-02  1.25159835e-02  2.32276507e-02
 -2.60257535e-03 -9.99726892e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  2.77900696e-02  1.06485635e-01  9.33520868e-02
 -5.29489517e-02  1.98369324e-02  1.21168345e-01 -1.02178574e-01
  4.99188602e-02  3.08341265e-01  1.28936768e-02 -8.85824263e-02
 -2.56890506e-01 -9.23080444e-02  2.59340286e-01  3.99999619e-01
 -4.83512878e-02 -2.38505721e-01  2.91596681e-01  9.23080444e-02
 -2.19783783e-02 -3.73626709e-01 -4.39643860e-03 -2.05674046e-03
 -1.35333966e-02  2.14798599e-01 -2.99037062e-03  6.84925199e-01
  1.20880760e-01 -7.50508308e-01 -7.27912426e+00  2.49025643e-01
 -1.81265295e-01  3.03024024e-01  6.99879348e-01  4.12352115e-01
  4.83033609e+00 -8.96393061e-02 -9.95974302e-01 -1.47072803e-02]","[ 0.06303204 -0.03617988  0.22777835  0.03994031 -0.21385252 -1.59356
  0.06627836 -0.0400244   0.04020046  0.19999823  0.09884774  1.1737685 ]","[-0.2154889702796936, 0.011023178696632385, 0.13428658246994019, -0.4757550060749054, 0.14138492941856384, -2.261157989501953, 0.3014799654483795, -0.010863548144698143, 0.1200176402926445, 0.6452693939208984, -0.2299378514289856, 1.4753034114837646]"
450,,"[ 1.29047677e-01  2.20295449e-04  6.14919104e-02  2.23704819e-02
 -9.38773248e-03 -9.99705553e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  2.81715393e-02  1.18692666e-01  9.75482538e-02
 -4.72269058e-02  5.75843453e-03  1.09075129e-01 -9.60750580e-02
  4.57226932e-02  2.65615702e-01  1.55639648e-02 -8.84948075e-02
 -2.56743193e-01  4.83512878e-02  2.15385437e-01 -2.19783783e-02
 -1.31874084e-02 -5.66875376e-02 -2.94943690e-01  1.27471924e-01
 -1.27471924e-01 -8.92307281e-01  1.01099014e-01  6.07084902e-03
  1.35668181e-02  2.31394619e-01 -3.62199634e-01  1.78565884e+00
  2.20838785e-01 -7.10417390e-01 -3.53072762e+00  1.40368849e-01
 -2.02080935e-01 -2.22052574e-01  8.64139080e-01 -2.83272937e-02
  3.60906649e+00 -4.33883727e-01 -9.00968850e-01 -1.28912106e-02]","[ 0.06276957 -0.07087173  0.5186967   0.05629218 -0.14709815 -0.7243615
  0.02222332 -0.05886943 -0.06647597  0.19803903 -0.04652511  0.7999748 ]","[-0.18828371167182922, -0.10177841037511826, 0.3582943379878998, -0.4499329924583435, 0.09275534003973007, -1.3962270021438599, 0.29827558994293213, -0.0159614197909832, -0.011211536824703217, 0.7107061147689819, -0.25989946722984314, 1.2662386894226074]"
460,,"[ 9.34733897e-02  2.60825157e-02  1.03927180e-01  2.30611898e-02
 -1.55923543e-02 -9.99612331e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  2.93159485e-02  1.28611833e-01  9.94556025e-02
 -3.88345718e-02 -4.07397747e-05  8.77128541e-02 -8.31041336e-02
  3.08453757e-02  1.90083727e-01  2.70080566e-02 -8.91078711e-02
 -2.57773906e-01  2.19783783e-02  2.15385437e-01  8.35170746e-02
  3.12088013e-01 -5.99420629e-02 -4.04197305e-01  2.24176407e-01
 -3.99999619e-01 -1.54285622e+00  1.01099014e-01 -4.02105600e-03
 -3.40058794e-03  2.35499799e-01 -1.42684728e-01  2.56699157e+00
  2.33224511e-01 -2.49319270e-01 -1.77639437e+00 -4.79635298e-02
 -2.73486584e-01 -2.72681028e-01  6.31331325e-01 -4.99968499e-01
  2.34571719e+00 -7.22794890e-01 -6.91062629e-01 -8.22228007e-03]","[ 0.06373509 -0.01289916  0.66883624  0.05665133 -0.0313234  -0.37093413
 -0.01828552 -0.07333042 -0.06337119  0.1436038  -0.15047882  0.5414353 ]","[-0.18888941407203674, -0.07515297085046768, 0.5911291241645813, -0.44283121824264526, 0.2013973444700241, -0.8024215698242188, 0.24975183606147766, -0.03594755008816719, -0.05635104328393936, 0.6704509258270264, -0.3905276954174042, 0.9259802103042603]"
470,,"[ 6.5920770e-02  4.3316994e-02  1.9007950e-01  2.5696395e-02
 -1.9644042e-02 -9.9947667e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  2.9697418e-02  1.4120033e-01  1.5553261e-01
 -2.9296875e-02 -2.0746589e-03  7.9576284e-02 -6.8989754e-02
  5.2869041e-03  8.0218546e-02  4.0741920e-02 -8.9897066e-02
 -2.6055875e-01 -1.6263771e-01  3.5604477e-01  1.5164833e+00
 -1.3187408e-02 -2.6513118e-01 -1.5190554e-01  2.4175835e-01
 -4.3516541e-01 -2.7824173e+00  2.6813126e-01 -8.1302505e-03
 -7.7569380e-02  3.0822647e-01  1.1413532e-01  2.9262931e+00
  2.1913910e-01  1.8660776e-01 -7.2838777e-01 -9.6249953e-02
 -3.4862983e-01 -1.1350944e-01  4.1309515e-01 -8.9627898e-01
  1.7389712e+00 -9.1952777e-01 -3.9302504e-01 -1.3062566e-03]","[ 0.07300284  0.03905653  0.7452475   0.05563526  0.07971355 -0.13098097
 -0.03325551 -0.09072983 -0.02404187  0.0966142  -0.23564596  0.41519797]","[-0.17873460054397583, -0.01853417232632637, 0.6974730491638184, -0.4444362223148346, 0.30896317958831787, -0.5216813683509827, 0.22637182474136353, -0.05153099447488785, -0.030585981905460358, 0.6184072494506836, -0.48727449774742126, 0.7421233057975769]"
480,,"[ 2.5013641e-02  2.3314336e-02  2.2129165e-01  2.6294105e-02
 -2.2403037e-02 -9.9940300e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  2.8934479e-02  1.7362526e-01  2.9477191e-01
 -2.8915405e-02 -1.6334802e-02  7.7271864e-02 -6.1360359e-02
 -1.4550475e-02 -3.4223326e-02  5.1423073e-02 -8.9897871e-02
 -2.6114404e-01  6.5933228e-02  8.0439568e-01  3.8021984e+00
 -3.9560318e-02 -2.9758307e-01  9.1144800e-02  1.3187408e-02
 -2.9450607e-01 -1.8153839e+00  1.5384674e-01 -4.0102578e-03
 -3.3736939e-03  3.4703228e-01  3.7955135e-01  3.1857083e+00
  2.0853618e-01  1.0043665e+00  6.1712801e-01 -1.9195582e-01
 -4.7446975e-01  2.4814554e-02  2.2254981e-01 -1.2412503e+00
  1.4165416e+00 -9.9899304e-01 -4.4864830e-02  9.3276156e-03]","[ 0.09249537  0.11038931  0.8088793   0.05168539  0.31281224  0.26538795
 -0.051955   -0.12201128  0.00613345  0.04332194 -0.33680415  0.31920683]","[-0.16885064542293549, 0.04284847155213356, 0.7703704833984375, -0.44595247507095337, 0.4808712601661682, -0.21395929157733917, 0.2076578587293625, -0.0763043686747551, 0.005004956852644682, 0.5697953701019287, -0.5718892216682434, 0.6449354887008667]"
490,,"[-0.0552863   0.01834566  0.17757861  0.02697952 -0.02177044 -0.99939907
  0.2         0.          0.          0.0331316   0.22016552  0.48512816
 -0.03005981 -0.03393149  0.07934286 -0.06441212 -0.02065399 -0.09525944
  0.05218601 -0.08989748 -0.2608514   0.25054932  0.953846    3.7758236
 -0.0747261  -0.43643016 -0.04864525 -0.00439644 -0.10109901 -0.6197796
 -0.01318741  0.00602704  0.01349415  0.4495333   0.722881    3.2411265
  0.1732338   2.3347158   3.002383   -0.26861322 -0.52879167 -0.04330068
  0.06023454 -1.7968042   0.6040415  -0.95105654  0.309017    0.01930685]","[ 0.11894576  0.20101777  0.785581    0.0403702   0.6460726   0.9661107
 -0.06133102 -0.12107238 -0.02829274  0.0055744  -0.48471808  0.06348213]","[-0.1445719599723816, 0.1268848180770874, 0.7999815940856934, -0.45391392707824707, 0.7770398259162903, 0.3168734610080719, 0.18877556920051575, -0.09823719412088394, 0.004970360081642866, 0.5237457752227783, -0.6999474167823792, 0.4775644540786743]"
500,,"[-1.4124021e-01  1.6258581e-02  1.7432924e-02  2.7301446e-02
 -1.5506623e-02 -9.9950707e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  4.7245979e-02  2.6098374e-01  6.4458442e-01
 -4.1123390e-02 -1.8847436e-02  1.0978666e-01 -6.5937996e-02
 -2.7901916e-02 -8.6104162e-02  5.1804543e-02 -8.9810371e-02
 -2.6070499e-01  3.3846092e-01  6.0219765e-01  2.9670334e+00
 -4.0879059e-01  7.1593142e-01  1.1190842e+00  4.3964386e-03
 -1.7142868e-01  7.3406601e-01 -4.3964386e-03 -2.0128684e-03
 -6.7480034e-03  5.5786026e-01  1.0332764e+00  2.4282885e+00
  1.6804746e-01  3.1485617e+00  7.2047796e+00 -1.1912839e-01
 -2.5710458e-01 -4.5075017e-01 -5.8958843e-02 -2.2457950e+00
 -1.2635641e+00 -7.8183150e-01  6.2348980e-01  2.4581045e-02]","[ 0.1410346   0.26027152  0.53695536  0.04418381  0.76361185  1.972566
 -0.01907969 -0.03927399 -0.14282651 -0.020255   -0.5609292  -0.41437683]","[-0.11816134303808212, 0.2086418867111206, 0.660753071308136, -0.4591650664806366, 1.0276795625686646, 1.2334930896759033, 0.20972521603107452, -0.05322853848338127, -0.07417107373476028, 0.4919723868370056, -0.824480414390564, 0.08808562159538269]"
510,,"[-1.22097455e-01 -2.29165573e-02 -1.34067744e-01  2.71964688e-02
 -7.70158553e-03 -9.99600410e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  6.21232986e-02  2.84634858e-01  7.40716696e-01
 -5.98154068e-02  1.50338113e-02  1.61225319e-01 -6.59379959e-02
 -3.97274792e-02 -5.29162958e-02  4.76083755e-02 -8.98103714e-02
 -2.60704994e-01  2.15385437e-01  2.76922226e-01  1.40219688e+00
 -3.64835739e-01  6.15826845e-01  8.29781115e-01  1.31874084e-02
 -3.03297043e-01  8.74725342e-01 -1.36262894e-01  6.00989815e-03
  6.96761253e-06  4.94655639e-01  1.01600802e+00  1.54419029e+00
  1.63034499e-01  2.86566830e+00  8.93200684e+00 -4.29197960e-02
  1.19393736e-01 -8.47001135e-01 -1.39481559e-01 -2.17200565e+00
 -2.32137966e+00 -5.12899280e-01  8.58448803e-01  2.22162288e-02]","[ 0.10970898  0.24923265  0.3452825   0.03901388  0.70002687  2.2422767
 -0.01360592  0.05098223 -0.22531767 -0.03819703 -0.5290959  -0.6010176 ]","[-0.1207321286201477, 0.22708769142627716, 0.4276841878890991, -0.45761117339134216, 1.0241773128509521, 1.883492112159729, 0.23695077002048492, 0.03635747358202934, -0.17822560667991638, 0.4699274003505707, -0.8414563536643982, -0.25810280442237854]"
520,,"[-2.77166665e-02 -6.12878129e-02 -2.97294140e-01  2.42413636e-02
 -3.74598964e-03 -9.99699116e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  7.54747391e-02  2.86923677e-01  7.56738424e-01
 -7.39297867e-02  3.82322371e-02  1.74795479e-01 -6.63194656e-02
 -5.34603894e-02 -4.56683710e-02  4.15048599e-02 -8.95488560e-02
 -2.60265470e-01  2.94506073e-01 -2.94506073e-01 -2.85715103e-01
 -4.83512878e-02  4.33935583e-01 -9.96932462e-02 -1.31874084e-02
 -2.59340286e-01 -2.76922226e-01 -1.09889984e-01  2.00422178e-03
  3.80538313e-06  2.21698016e-01  9.70261574e-01  8.86755228e-01
  8.95118490e-02  2.62948942e+00  8.55977821e+00 -1.35990545e-01
  4.39635068e-01 -1.00096488e+00 -2.23888606e-01 -1.87711132e+00
 -2.46802449e+00 -1.78556889e-01  9.83929574e-01  1.17415274e-02]","[ 0.03526016  0.23883145  0.17853805  0.01368095  0.64575756  2.0760503
 -0.04689292  0.12609999 -0.24676192 -0.06221869 -0.43655723 -0.6171276 ]","[-0.1769081950187683, 0.2148161232471466, 0.25241804122924805, -0.4716598391532898, 0.9596775770187378, 1.901580810546875, 0.22286121547222137, 0.12037358433008194, -0.23232793807983398, 0.44993382692337036, -0.7782476544380188, -0.34163492918014526]"
530,,"[ 2.06042733e-02  1.27792135e-02 -5.45834363e-01  2.28377413e-02
 -3.60357598e-03 -9.99732733e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  8.53929520e-02  2.65179902e-01  6.59080267e-01
 -6.82077408e-02  6.17869496e-02  1.57403767e-01 -6.63194656e-02
 -6.14722073e-02 -8.26709345e-02  3.84531021e-02 -8.97232294e-02
 -2.60558516e-01  1.01099014e-01 -7.69229889e-01 -3.27472496e+00
  3.03297043e-01  5.90205252e-01 -4.62431282e-01  2.19783783e-02
 -2.68131256e-01 -8.74725342e-01 -2.19783783e-02 -2.21096873e-02
 -4.72539589e-02 -1.00091681e-01  8.84225845e-01  2.52162814e-01
 -6.00763448e-02  2.51289868e+00  7.77649832e+00 -3.57873291e-01
  5.83495975e-01 -8.16328943e-01 -2.57619739e-01 -1.40196776e+00
 -2.53380013e+00  1.78556889e-01  9.83929574e-01 -9.09496378e-03]","[-0.04759119  0.20631476  0.01755812 -0.02825796  0.5951586   1.8418883
 -0.10205164  0.14901374 -0.18432027 -0.06399641 -0.30409378 -0.6164517 ]","[-0.25657719373703003, 0.19692370295524597, 0.09469014406204224, -0.505979597568512, 0.9247390031814575, 1.7135765552520752, 0.17440544068813324, 0.16917499899864197, -0.20838981866836548, 0.4362201690673828, -0.6756415963172913, -0.3581642806529999]"
540,,"[ 5.31997457e-02  8.47619143e-04 -5.60499251e-01  2.36271322e-02
 -4.44188248e-03 -9.99711037e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  8.84447098e-02  2.16732293e-01  4.39732313e-01
 -4.95157242e-02  8.94384086e-02  1.37707099e-01 -6.63194656e-02
 -7.78754056e-02 -1.48666158e-01  3.69272232e-02 -9.04201269e-02
 -2.62313813e-01  3.95603180e-02 -9.36264038e-01 -5.24395561e+00
  3.82417679e-01  5.40263414e-01 -3.98487240e-01 -3.07693481e-02
 -2.24176407e-01 -9.09889221e-01 -1.31874084e-02  8.01165402e-03
  1.00947125e-02 -5.02294660e-01  6.06585741e-01 -4.33636487e-01
 -2.63503492e-01  1.83725834e+00  5.39129591e+00 -4.97921586e-01
  6.04988635e-01 -3.68950218e-01 -2.31821790e-01 -6.64062560e-01
 -2.05719686e+00  5.12899280e-01  8.58448803e-01 -3.83897536e-02]","[-0.15163983  0.12307643 -0.1211445  -0.07085148  0.41466135  1.1605667
 -0.12574741  0.14446174 -0.06399857 -0.05421805 -0.1386319  -0.4643707 ]","[-0.3487626910209656, 0.1392616480588913, -0.07508181780576706, -0.5531288981437683, 0.7923499941825867, 1.241490364074707, 0.1331409364938736, 0.18048259615898132, -0.11512181162834167, 0.44064727425575256, -0.5010940432548523, -0.2739773988723755]"
550,,"[ 4.57188971e-02 -5.78590594e-02 -4.64710712e-01  2.24258620e-02
 -7.58089963e-03 -9.99719858e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  8.84447098e-02  1.71336442e-01  1.81473508e-01
 -3.92160416e-02  9.73645151e-02  1.28518552e-01 -6.97526932e-02
 -8.01642239e-02 -1.82617918e-01  3.69272232e-02 -9.05939341e-02
 -2.62605846e-01 -4.39643860e-03 -8.21977615e-01 -4.97142887e+00
  1.36262894e-01 -1.02915145e-01  5.70164919e-02 -1.18680954e-01
  3.95603180e-02 -1.62637711e-01 -2.19783783e-02 -1.20138666e-02
 -2.35524699e-02 -8.57300758e-01  1.56333476e-01 -4.13317293e-01
 -2.87956774e-01  1.07342815e+00  1.21558857e+00 -4.96645540e-01
  5.27710557e-01  2.58869618e-01 -1.91114098e-01 -4.95838910e-01
 -8.71560812e-01  7.81831503e-01  6.23489797e-01 -6.47158548e-02]","[-0.21335039  0.02145175 -0.07017289 -0.05682044  0.2436262  -0.06128969
 -0.11747565  0.13205272  0.11277504 -0.04740128 -0.15499867 -0.12625119]","[-0.4427667558193207, 0.03784285485744476, -0.11740896850824356, -0.5713584423065186, 0.6056343913078308, 0.3182397186756134, 0.1253177672624588, 0.1649714708328247, 0.030960701406002045, 0.4500449001789093, -0.41944459080696106, -0.03173710033297539]"
560,,"[-2.50207800e-02 -3.19722854e-02 -1.81160182e-01  1.98998209e-02
 -8.51360243e-03 -9.99765635e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  8.46300125e-02  1.35859758e-01 -4.35974523e-02
 -3.88345718e-02  9.55629051e-02  1.30919904e-01 -7.50932693e-02
 -7.44421780e-02 -1.66977659e-01  3.42569351e-02 -9.10280645e-02
 -2.63335168e-01 -1.62637711e-01 -5.93406677e-01 -3.58241749e+00
 -4.39643860e-03  9.02862847e-03 -3.94247891e-03 -1.01099014e-01
  2.24176407e-01  6.54945374e-01 -5.71422577e-02  2.00135075e-03
 -6.73839869e-03 -7.18360007e-01 -9.10842717e-02  2.45197132e-01
 -1.12598613e-02  7.22018659e-01 -5.77929306e+00 -3.33108306e-01
  4.97988760e-01  9.35705602e-01 -1.52956709e-01 -9.51328337e-01
  5.72903931e-01  9.51056540e-01  3.09017003e-01 -8.09044987e-02]","[-0.16782278 -0.02367742  0.08850855  0.00599673  0.16225831 -1.8609358
 -0.07121367  0.11336455  0.25400797 -0.03796551 -0.24755631  0.20942093]","[-0.43971288204193115, -0.037373706698417664, 0.007474658545106649, -0.5233632326126099, 0.4911080300807953, -1.2369464635849, 0.15634527802467346, 0.15905125439167023, 0.20195351541042328, 0.4581802487373352, -0.4996757507324219, 0.3209792673587799]"
570,,"[-1.49284899e-01  2.71269539e-03  9.89763662e-02  1.95449404e-02
 -4.72173234e-03 -9.99797702e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  6.86082840e-02  1.04959756e-01 -1.78639635e-01
 -3.92160416e-02  9.56330895e-02  1.30800650e-01 -8.04338455e-02
 -6.41424954e-02 -9.29706171e-02  2.89154053e-02 -9.07629728e-02
 -2.66988546e-01 -3.91208649e-01 -4.17581558e-01 -1.62197876e+00
  4.83512878e-02  3.14137578e-04  3.26694618e-03 -6.59332275e-02
  1.89010620e-01  2.66813278e+00 -1.80219650e-01  3.22758891e-02
 -1.11404665e-01 -5.02969563e-01  6.97549507e-02  4.91251856e-01
  1.56597123e-02  5.77330410e-01 -1.00631886e+01 -2.06948712e-01
  4.04063940e-01  1.03281116e+00 -1.87011436e-01 -9.83038604e-01
  1.42484951e+00  9.98993039e-01 -4.48648296e-02 -8.37890133e-02]","[-0.11909181  0.03058571  0.12645508  0.0046882   0.1400894  -2.6046212
 -0.04778332  0.10074686  0.2577658  -0.04782936 -0.26025242  0.4084162 ]","[-0.3901153802871704, -0.026570333167910576, 0.10445505380630493, -0.4938947856426239, 0.43996867537498474, -2.5777535438537598, 0.1927744597196579, 0.13373662531375885, 0.2665344476699829, 0.45685744285583496, -0.5378851294517517, 0.58175128698349]"
580,,"[-8.5415527e-02 -2.2961795e-02  2.8407711e-01  1.9126298e-02
  2.2351986e-03 -9.9981451e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00  3.9998055e-02  9.1989785e-02 -1.6719554e-01
 -3.3875465e-02  9.5395297e-02  1.3087493e-01 -8.2341194e-02
 -4.8119813e-02  5.7330362e-02  1.8234253e-02 -9.0149462e-02
 -2.6889530e-01 -5.4065895e-01 -9.2308044e-02  1.3142853e+00
  6.5933228e-02 -6.2589429e-02  3.4155678e-02  4.3964386e-03
  5.6703377e-01  4.1626377e+00 -1.6263771e-01  5.9825308e-03
  6.6657439e-03 -3.7346178e-01  3.4080866e-01  5.2632147e-01
  7.5196847e-03  4.4037548e-01 -1.0944620e+01 -1.2117477e-01
  3.1821460e-01  1.0796696e+00 -2.1253367e-01 -1.0792904e+00
  2.3368654e+00  9.1952777e-01 -3.9302504e-01 -7.3027432e-02]","[-8.6904787e-02  9.3535230e-02  1.2598467e-01 -2.0903777e-03
  9.6456416e-02 -2.7640104e+00 -2.6105911e-02  6.7694642e-02
  2.7616757e-01 -5.0421089e-02 -2.8037754e-01  6.5418303e-01]","[-0.35138025879859924, 0.03495165333151817, 0.1190611869096756, -0.49842318892478943, 0.41018053889274597, -2.965912103652954, 0.21315571665763855, 0.11949757486581802, 0.27899014949798584, 0.4487757980823517, -0.5595638751983643, 0.7943282723426819]"
590,,"[-5.90928346e-02  1.85662545e-02  3.01574111e-01  1.89039502e-02
  5.83289703e-03 -9.99804378e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  2.13050842e-02  1.05341226e-01 -7.44965002e-02
 -5.37118912e-02  9.39410627e-02  1.33676454e-01 -8.38670731e-02
 -1.60763543e-02  2.29757532e-01  1.06048584e-02 -8.95435214e-02
 -2.68170893e-01 -1.36262894e-01  4.61538315e-01  1.86813164e+00
 -4.17581558e-01 -1.93813082e-03 -5.04474039e-04 -5.71422577e-02
  8.48352432e-01  3.20439529e+00 -3.95603180e-02  2.00386136e-03
 -2.22390208e-05 -2.72736937e-01  5.11693120e-01  4.12635207e-01
 -1.43557563e-02  2.54256785e-01 -1.11776667e+01 -8.06841999e-02
  2.13184103e-01  1.15588236e+00 -1.13722742e-01 -1.13743305e+00
  3.44554925e+00  7.22794890e-01 -6.91062629e-01 -5.76191470e-02]","[-0.06078308  0.12597914  0.0930116  -0.00490752  0.05096139 -2.7787282
 -0.01861783  0.04166136  0.295134   -0.0170942  -0.2747565   0.92196023]","[-0.32468730211257935, 0.08205591887235641, 0.09974108636379242, -0.5035815238952637, 0.36353427171707153, -3.0554070472717285, 0.2282574623823166, 0.08724118024110794, 0.29869556427001953, 0.46463480591773987, -0.5750471949577332, 1.0605577230453491]"
600,,"[-6.17298372e-02  1.43003203e-02  2.58160740e-01  1.96357165e-02
  8.61354452e-03 -9.99770045e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00  1.86347961e-02  1.27085954e-01  2.81198118e-02
 -5.94339371e-02  7.98390210e-02  1.07142180e-01 -8.57744217e-02
  1.90198142e-02  3.31610918e-01  1.13677979e-02 -8.95435214e-02
 -2.68170893e-01 -4.39643860e-03  3.56044769e-01  1.91208839e+00
 -5.71422577e-02 -4.16914999e-01 -8.11773300e-01 -1.18680954e-01
  6.37363434e-01  1.12967110e+00  4.83512878e-02  5.99009125e-03
  6.68019429e-03 -1.21423185e-01  5.45160294e-01  2.57545024e-01
  3.01548094e-03  6.36650771e-02 -1.05407448e+01 -2.22266223e-02
  3.89328226e-02  1.04991126e+00  1.06462508e-01 -6.54448330e-01
  4.38427067e+00  4.33883727e-01 -9.00968850e-01 -4.27075252e-02]","[-1.86371692e-02  1.29000396e-01  5.81319891e-02  2.93421559e-03
 -4.01377399e-03 -2.56044888e+00  9.74005088e-05 -2.71724910e-03
  2.41631836e-01  4.64809202e-02 -1.13080606e-01  1.14583063e+00]","[-0.2909684479236603, 0.10315771400928497, 0.06370925903320312, -0.500836193561554, 0.31574031710624695, -2.951155185699463, 0.2405642867088318, 0.050587039440870285, 0.2823096215724945, 0.512519359588623, -0.48935744166374207, 1.3083641529083252]"
