step,phase,obs,action_raw,action_clipped,action_scaled
60,0.9375,"[-3.8268343e-01  9.2387950e-01 -2.9182434e-02  6.6757202e-03
  6.4835168e-02  2.1982193e-04 -5.8234727e-01  2.2953728e-01]",[-0.51125705  0.2241708 ],[-0.51125705  0.2241708 ],[-0.12781426  0.0560427 ]
61,0.953125,"[-2.9028466e-01  9.5694035e-01 -1.9645691e-02  6.6757202e-03
  5.0769236e-02 -6.5937045e-04 -5.1125705e-01  2.2417080e-01]",[-0.39877263  0.21722764],[-0.39877263  0.21722764],[-0.09969316  0.05430691]
62,0.96875,"[-0.19509032  0.98078525 -0.0120163   0.00667572  0.02791204 -0.00109892
 -0.39877263  0.21722764]",[-0.34811157  0.22074512],[-0.34811157  0.22074512],[-0.08702789  0.05518628]
63,0.984375,"[-0.09801714  0.9951847  -0.00858307  0.00705719  0.0063736   0.00197802
 -0.34811157  0.22074512]",[-0.27952978  0.20917788],[-0.27952978  0.20917788],[-0.06988245  0.05229447]
64,1.0,"[-2.4492937e-16  1.0000000e+00 -1.2779236e-02  9.3460083e-03
 -3.9780237e-02  2.3516465e-02 -2.7952978e-01  2.0917788e-01]",[-0.23017177  0.22208846],[-0.23017177  0.22208846],[-0.05754294  0.05552211]
65,1.015625,"[ 0.09801714  0.9951847  -0.02536774  0.01430511 -0.05648356  0.02219782
 -0.23017177  0.22208846]",[-0.18953675  0.23928177],[-0.18953675  0.23928177],[-0.04738419  0.05982044]
66,1.03125,"[ 0.19509032  0.98078525 -0.03872013  0.01964569 -0.06000004  0.03186817
 -0.18953675  0.23928177]",[-0.17861053  0.27539435],[-0.17861053  0.27539435],[-0.04465263  0.06884859]
67,1.046875,"[ 0.29028466  0.95694035 -0.05359745  0.02651215 -0.07186814  0.02967033
 -0.17861053  0.27539435]",[-0.10777149  0.31446907],[-0.10777149  0.31446907],[-0.02694287  0.07861727]
68,1.0625,"[ 0.38268343  0.9238795  -0.06618595  0.03223515 -0.05384617  0.03010988
 -0.10777149  0.31446907]",[-0.0717417   0.32497734],[-0.0717417   0.32497734],[-0.01793543  0.08124433]
69,1.078125,"[ 0.47139674  0.8819213  -0.07343388  0.03872013 -0.01868134  0.02791204
 -0.0717417   0.32497734]",[-0.08720765  0.3738618 ],[-0.08720765  0.3738618 ],[-0.02180191  0.09346545]
70,1.09375,"[ 0.55557024  0.8314696  -0.07610416  0.04329777 -0.00373631  0.02043953
 -0.08720765  0.3738618 ]",[-0.04362818  0.38450873],[-0.04362818  0.38450873],[-0.01090704  0.09612718]
71,1.109375,"[ 0.6343933   0.77301043 -0.07495975  0.04749393  0.00989008  0.02615385
 -0.04362818  0.38450873]",[-0.03192603  0.40876558],[-0.03192603  0.40876558],[-0.00798151  0.1021914 ]
72,1.125,"[ 0.70710677  0.70710677 -0.071908    0.05207157  0.02219782  0.01956043
 -0.03192603  0.40876558]",[-0.04723331  0.44412133],[-0.04723331  0.44412133],[-0.01180833  0.11103033]
73,1.140625,"[ 0.77301043  0.6343933  -0.06542301  0.05664921  0.03494501  0.02263737
 -0.04723331  0.44412133]",[-0.00173859  0.4411557 ],[-0.00173859  0.4411557 ],[-0.00043465  0.11028893]
74,1.15625,"[ 0.8314696   0.55557024 -0.05893803  0.06198978  0.03714285  0.02923079
 -0.00173859  0.4411557 ]",[0.00317918 0.4410668 ],[0.00317918 0.4410668 ],[0.00079479 0.1102667 ]
75,1.171875,"[ 0.8819213   0.47139674 -0.05092716  0.06694889  0.03274727  0.02219782
  0.00317918  0.4410668 ]",[-0.04939792  0.44847575],[-0.04939792  0.44847575],[-0.01234948  0.11211894]
76,1.1875,"[ 0.9238795   0.38268343 -0.04253483  0.07076359  0.05164833  0.02307692
 -0.04939792  0.44847575]",[-0.10447676  0.4674916 ],[-0.10447676  0.4674916 ],[-0.02611919  0.1168729 ]
77,1.203125,"[ 0.95694035  0.29028466 -0.03566837  0.07648563  0.02835169  0.02527475
 -0.10447676  0.4674916 ]",[-0.14802036  0.46285138],[-0.14802036  0.46285138],[-0.03700509  0.11571284]
78,1.21875,"[ 0.98078525  0.19509032 -0.02803802  0.08106327  0.03626375  0.02439556
 -0.14802036  0.46285138]",[-0.2177478  0.4630718],[-0.2177478  0.4630718],[-0.05443695  0.11576795]
79,1.234375,"[ 0.9951847   0.09801714 -0.02269745  0.08640385  0.0257143   0.02395601
 -0.2177478   0.4630718 ]",[-0.23862836  0.4421602 ],[-0.23862836  0.4421602 ],[-0.05965709  0.11054005]
80,1.25,"[ 1.0000000e+00  3.0616170e-16 -1.7356873e-02  9.0981483e-02
  2.3516465e-02  1.9999981e-02 -2.3862836e-01  4.4216019e-01]",[-0.26934484  0.42202216],[-0.26934484  0.42202216],[-0.06733621  0.10550554]
81,1.265625,"[ 0.9951847  -0.09801714 -0.01430511  0.09479713  0.00593405  0.0164835
 -0.26934484  0.42202216]",[-0.2730138  0.3817942],[-0.2730138  0.3817942],[-0.06825345  0.09544855]
82,1.28125,"[ 0.98078525 -0.19509032 -0.01430511  0.09823036 -0.00373631  0.01868134
 -0.2730138   0.3817942 ]",[-0.3080138   0.35855815],[-0.3080138   0.35855815],[-0.07700345  0.08963954]
83,1.296875,"[ 0.95694035 -0.29028466 -0.01621246  0.10166359 -0.01912089  0.01208792
 -0.3080138   0.35855815]",[-0.30852842  0.3341382 ],[-0.30852842  0.3341382 ],[-0.07713211  0.08353455]
84,1.3125,"[ 0.9238795  -0.38268343 -0.02117157  0.10357094 -0.02351646  0.0054945
 -0.30852842  0.3341382 ]",[-0.32170415  0.30999824],[-0.32170415  0.30999824],[-0.08042604  0.07749956]
85,1.328125,"[ 0.8819213  -0.47139674 -0.02613068  0.10471535 -0.02703295  0.00329666
 -0.32170415  0.30999824]",[-0.3058858  0.3080205],[-0.3058858  0.3080205],[-0.07647145  0.07700513]
86,1.34375,"[ 0.8314696  -0.55557024 -0.03337955  0.10433388 -0.03494501 -0.00373631
 -0.3058858   0.3080205 ]",[-0.2512692   0.25355697],[-0.2512692   0.25355697],[-0.0628173   0.06338924]
87,1.359375,"[ 0.77301043 -0.6343933  -0.03948307  0.10395241 -0.03362637 -0.00373631
 -0.2512692   0.25355697]",[-0.19193318  0.20923582],[-0.19193318  0.20923582],[-0.0479833   0.05230895]
88,1.375,"[ 0.70710677 -0.70710677 -0.04825687  0.10318947 -0.03450546 -0.0063736
 -0.19193318  0.20923582]",[-0.07657707  0.1260677 ],[-0.07657707  0.1260677 ],[-0.01914427  0.03151692]
89,1.390625,"[ 0.6343933  -0.77301043 -0.05397892  0.10166359 -0.03890114 -0.00769234
 -0.07657707  0.1260677 ]",[0.10392683 0.02142153],[0.10392683 0.02142153],[0.02598171 0.00535538]
90,1.40625,"[ 0.55557024 -0.8314696  -0.06122684  0.09975624 -0.02703295 -0.01032963
  0.10392683  0.02142153]",[0.0550055  0.02163029],[0.0550055  0.02163029],[0.01375137 0.00540757]
91,1.421875,"[ 0.47139674 -0.8819213  -0.06504154  0.09708595 -0.01824179 -0.01604395
  0.0550055   0.02163029]",[0.0088232 0.0089766],[0.0088232 0.0089766],[0.0022058  0.00224415]
92,1.4375,"[ 0.38268343 -0.9238795  -0.06771183  0.09403419 -0.00725279 -0.01912089
  0.0088232   0.0089766 ]",[-0.02386837 -0.01189401],[-0.02386837 -0.01189401],[-0.00596709 -0.0029735 ]
93,1.453125,"[ 0.29028466 -0.95694035 -0.06694889  0.08907413  0.0156044  -0.03142853
 -0.02386837 -0.01189401]",[-0.08610366 -0.01808991],[-0.08610366 -0.01808991],[-0.02152592 -0.00452248]
94,1.46875,"[ 0.19509032 -0.98078525 -0.06237125  0.08106327  0.02615385 -0.04461537
 -0.08610366 -0.01808991]",[-0.16617686 -0.0283764 ],[-0.16617686 -0.0283764 ],[-0.04154421 -0.0070941 ]
95,1.484375,"[ 0.09801714 -0.9951847  -0.05588627  0.07000065  0.04549446 -0.05472527
 -0.16617686 -0.0283764 ]",[-0.24920529 -0.04225265],[-0.24920529 -0.04225265],[-0.06230132 -0.01056316]
