step,phase,obs,action_raw,action_clipped,action_scaled
33,0.2578125,"[ 9.9879545e-01 -4.9067676e-02 -1.1066102e-02  9.5347955e-04
 -1.4615041e-02  6.6738287e-03 -1.8042279e-03 -6.3178526e-08
 -4.9791023e-02  2.0360864e-04  2.6359469e-01 -2.3689292e-02
 -7.6341832e-01 -7.5658292e-02]",[ 0.31813252  0.01230644 -0.66151804 -0.10414165],[ 0.31813252  0.01230644 -0.66151804 -0.10414165],[ 0.07953313  0.00307661 -0.16537951 -0.02603541]
34,0.265625,"[ 9.9518472e-01 -9.8017141e-02 -1.1379264e-02  7.6277484e-04
 -2.6198119e-02  5.7155592e-03 -8.4196927e-04 -1.7578847e-03
 -6.7674853e-02 -1.7895502e-03  3.1813252e-01  1.2306444e-02
 -6.6151804e-01 -1.0414165e-01]",[ 0.35920507  0.03781312 -0.5755919  -0.21008441],[ 0.35920507  0.03781312 -0.5755919  -0.21008441],[ 0.08980127  0.00945328 -0.14389798 -0.0525211 ]
35,0.2734375,"[ 9.8917651e-01 -1.4673047e-01 -1.1170493e-02  3.8139077e-04
 -4.1108038e-02  3.6139842e-03  2.0447986e-03 -2.6367593e-03
 -8.0686495e-02 -1.0777592e-02  3.5920507e-01  3.7813120e-02
 -5.7559192e-01 -2.1008441e-01]",[ 0.41763142  0.08810683 -0.4819094  -0.33466113],[ 0.41763142  0.08810683 -0.4819094  -0.33466113],[ 0.10440785  0.02202671 -0.12047735 -0.08366528]
36,0.28125,"[ 9.80785251e-01 -1.95090324e-01 -1.03353895e-02 -3.81401012e-04
 -5.83900325e-02  1.32820825e-03  6.73602242e-03 -6.37259567e-03
 -8.92765447e-02 -1.00725675e-02  4.17631418e-01  8.81068334e-02
 -4.81909394e-01 -3.34661126e-01]",[ 0.4329594   0.15094678 -0.3941331  -0.43712687],[ 0.4329594   0.15094678 -0.3941331  -0.43712687],[ 0.10823985  0.0377367  -0.09853327 -0.10928172]
37,0.2890625,"[ 9.7003126e-01 -2.4298018e-01 -8.9783054e-03 -9.5354539e-04
 -7.7187583e-02 -1.1315447e-03  9.5028710e-03 -1.3187903e-03
 -9.7263388e-02 -8.0160117e-03  4.3295941e-01  1.5094678e-01
 -3.9413309e-01 -4.3712687e-01]",[ 0.45241335  0.21961251 -0.34687194 -0.43256116],[ 0.45241335  0.21961251 -0.34687194 -0.43256116],[ 0.11310334  0.05490313 -0.08671799 -0.10814029]
38,0.296875,"[ 9.5694035e-01 -2.9028466e-01 -6.5772221e-03 -1.5257684e-03
 -9.6956596e-02 -4.3153521e-03  1.3954179e-02 -2.2022925e-04
 -9.9855676e-02 -1.6292041e-02  4.5241335e-01  2.1961251e-01
 -3.4687194e-01 -4.3256116e-01]",[ 0.44061604  0.24886572 -0.26130787 -0.36707443],[ 0.44061604  0.24886572 -0.26130787 -0.36707443],[ 0.11015401  0.06221643 -0.06532697 -0.09176861]
39,0.3046875,"[ 0.94154406 -0.33688986 -0.00292325 -0.00171659 -0.11653633 -0.00726591
  0.01960876  0.00483478 -0.09605387 -0.02420347  0.44061604  0.24886572
 -0.26130787 -0.36707443]",[ 0.40698516  0.22279811 -0.15973586 -0.24364148],[ 0.40698516  0.22279811 -0.15973586 -0.24364148],[ 0.10174629  0.05569953 -0.03993396 -0.06091037]
40,0.3125,"[ 0.9238795  -0.38268343  0.00167043 -0.00133514 -0.1353989  -0.01127256
  0.02827057  0.00615405 -0.09316868 -0.02038108  0.40698516  0.22279811
 -0.15973586 -0.24364148]",[ 0.32223627  0.19067764 -0.00724006 -0.06970764],[ 0.32223627  0.19067764 -0.00724006 -0.06970764],[ 0.08055907  0.04766941 -0.00181001 -0.01742691]
41,0.3203125,"[ 9.0398932e-01 -4.2755508e-01  7.7255853e-03 -5.7214755e-04
 -1.5292642e-01 -1.6306672e-02  3.2118108e-02  5.2746735e-03
 -8.5555844e-02 -2.8408399e-02  3.2223627e-01  1.9067764e-01
 -7.2400570e-03 -6.9707640e-02]",[0.23711613 0.14045008 0.1858437  0.12851785],[0.23711613 0.14045008 0.1858437  0.12851785],[0.05927903 0.03511252 0.04646093 0.03212946]
42,0.328125,"[ 0.8819213  -0.47139674  0.01471947  0.001144   -0.16800936 -0.02289711
  0.03535948  0.00241478 -0.07126509 -0.03214967  0.23711613  0.14045008
  0.1858437   0.12851785]",[0.04129724 0.06938811 0.46760976 0.22178091],[0.04129724 0.06938811 0.46760976 0.22178091],[0.01032431 0.01734703 0.11690244 0.05544523]
43,0.3359375,"[ 0.8577286  -0.51410276  0.0228598   0.00419254 -0.1808734  -0.03065919
  0.05289764  0.02391863 -0.05720105 -0.04152422  0.04129724  0.06938811
  0.46760976  0.22178091]",[-0.12522036  0.02748952  0.5815707   0.03321546],[-0.12522036  0.02748952  0.5815707   0.03321546],[-0.03130509  0.00687238  0.14539267  0.00830387]
44,0.34375,"[ 0.8314696  -0.55557024  0.0319341   0.00780698 -0.19054326 -0.03889712
  0.04325416  0.00808276 -0.04344262 -0.04496287 -0.12522036  0.02748952
  0.5815707   0.03321546]",[-0.04723305 -0.30779567  0.12960759 -0.14834781],[-0.04723305 -0.30779567  0.12960759 -0.14834781],[-0.01180826 -0.07694892  0.0324019  -0.03708695]
45,0.3515625,"[ 0.8032075  -0.5956993   0.04110539  0.0119829  -0.1965605  -0.04713561
  0.04825629  0.01548315 -0.01993121 -0.03928979 -0.04723305 -0.30779567
  0.12960759 -0.14834781]",[ 0.0522313  -0.34478915  0.11681223 -0.08929039],[ 0.0522313  -0.34478915  0.11681223 -0.08929039],[ 0.01305782 -0.08619729  0.02920306 -0.0223226 ]
