step,phase,obs,action_raw,action_clipped,action_scaled
72,1.125,[ 0.70710677  0.70710677  0.07877445 -0.1312088   2.3542373 ],3.184995,3.184995,0.79624873
73,1.140625,[ 0.77301043  0.6343933   0.04444218 -0.13868132  3.184995  ],3.7842681,3.7842681,0.94606704
74,1.15625,[ 0.8314696   0.55557024  0.00972748 -0.13560438  3.7842681 ],4.201789,4.201789,1.0504472
75,1.171875,[ 0.8819213   0.47139674 -0.02536774 -0.15934066  4.201789  ],3.6307898,3.6307898,0.90769744
76,1.1875,[ 0.9238795   0.38268343 -0.06237125 -0.14835167  3.6307898 ],3.345402,3.345402,0.8363505
77,1.203125,[ 0.95694035  0.29028466 -0.10051918 -0.13780223  3.345402  ],2.9899352,2.9899352,0.7474838
78,1.21875,[ 0.98078525  0.19509032 -0.14248085 -0.18527475  2.9899352 ],2.7628284,2.7628284,0.6907071
79,1.234375,[ 0.9951847   0.09801714 -0.18711376 -0.19582419  2.7628284 ],2.4517324,2.4517324,0.6129331
80,1.25,"[ 1.0000000e+00  3.0616170e-16 -2.3365402e-01 -1.8923078e-01
  2.4517324e+00]",2.1619332,2.1619332,0.5404833
81,1.265625,[ 0.9951847  -0.09801714 -0.2813387  -0.18967032  2.1619332 ],1.8535875,1.8535875,0.46339688
82,1.28125,[ 0.98078525 -0.19509032 -0.32940388 -0.18879123  1.8535875 ],1.502852,1.502852,0.375713
83,1.296875,[ 0.95694035 -0.29028466 -0.37670708 -0.18527475  1.502852  ],1.4456532,1.4456532,0.3614133
84,1.3125,[ 0.9238795  -0.38268343 -0.42210293 -0.17648354  1.4456532 ],1.1626997,1.1626997,0.29067492
85,1.328125,[ 0.8819213  -0.47139674 -0.46444607 -0.161978    1.1626997 ],0.8367305,0.8367305,0.20918262
86,1.34375,[ 0.8314696  -0.55557024 -0.5037384  -0.13956046  0.8367305 ],0.7532518,0.7532518,0.18831295
87,1.359375,[ 0.77301043 -0.6343933  -0.5388346  -0.1334066   0.7532518 ],0.07848765,0.07848765,0.019621912
88,1.375,[ 0.70710677 -0.70710677 -0.570878   -0.10835166  0.07848765],-0.8244061,-0.8244061,-0.20610152
89,1.390625,[ 0.6343933  -0.77301043 -0.5968189  -0.09252749 -0.8244061 ],-1.114967,-1.114967,-0.27874175
90,1.40625,[ 0.55557024 -0.8314696  -0.61665535 -0.06659336 -1.114967  ],-0.87373143,-0.87373143,-0.21843286
91,1.421875,[ 0.47139674 -0.8819213  -0.63153267 -0.06087914 -0.87373143],-0.6550774,-0.6550774,-0.16376935
92,1.4375,[ 0.38268343 -0.9238795  -0.6403065  -0.01999998 -0.6550774 ],-0.54109204,-0.54109204,-0.13527301
93,1.453125,[ 0.29028466 -0.95694035 -0.6403065   0.01208792 -0.54109204],-0.5747908,-0.5747908,-0.1436977
94,1.46875,[ 0.19509032 -0.98078525 -0.63344     0.04285717 -0.5747908 ],-0.5834631,-0.5834631,-0.14586577
95,1.484375,[ 0.09801714 -0.9951847  -0.62047005  0.0578022  -0.5834631 ],-0.6497516,-0.6497516,-0.1624379
