step,phase,obs,action_raw,action_clipped,action_scaled
33,0.515625,"[-0.09801714 -0.9951847   0.04520512  0.05893803 -0.00945053  0.00241756
  0.32484347  0.18574323]",[ 0.3964306  -0.01429578],[ 0.3964306  -0.01429578],[ 0.09910765 -0.00357395]
34,0.53125,"[-0.19509032 -0.98078525  0.04367924  0.05970097 -0.00593405  0.00285711
  0.3964306  -0.01429578]",[ 0.53605175 -0.18935256],[ 0.53605175 -0.18935256],[ 0.13401294 -0.04733814]
35,0.546875,"[-0.29028466 -0.95694035  0.04367924  0.05970097  0.00285711  0.00241756
  0.53605175 -0.18935256]",[ 0.6649595 -0.3509249],[ 0.6649595 -0.3509249],[ 0.16623987 -0.08773123]
36,0.5625,"[-0.38268343 -0.9238795   0.04406071  0.06084538  0.00153847  0.00373631
  0.6649595  -0.3509249 ]",[ 0.7690781 -0.4216267],[ 0.7690781 -0.4216267],[ 0.19226952 -0.10540667]
37,0.578125,"[-4.7139674e-01 -8.8192129e-01  4.4442177e-02  6.1226845e-02
 -2.1982193e-04  6.5937045e-04  7.6907808e-01 -4.2162669e-01]",[ 0.8654473 -0.5059368],[ 0.8654473 -0.5059368],[ 0.21636182 -0.1264842 ]
38,0.59375,"[-5.5557024e-01 -8.3146960e-01  4.4442177e-02  6.0463905e-02
  6.5937045e-04 -3.2966614e-03  8.6544728e-01 -5.0593680e-01]",[ 0.99659514 -0.57819635],[ 0.99659514 -0.57819635],[ 0.24914879 -0.14454909]
39,0.609375,"[-0.6343933  -0.77301043  0.04482365  0.05970097  0.00417585 -0.00373631
  0.99659514 -0.57819635]",[ 1.0862006 -0.5701935],[ 1.0862006 -0.5701935],[ 0.27155015 -0.14254838]
40,0.625,"[-0.70710677 -0.70710677  0.04596806  0.05817509  0.00769234 -0.00681314
  1.0862006  -0.5701935 ]",[ 1.1814673  -0.57449937],[ 1.1814673  -0.57449937],[ 0.29536682 -0.14362484]
41,0.640625,"[-0.77301043 -0.6343933   0.04825687  0.05626774  0.01340656 -0.00989008
  1.1814673  -0.57449937]",[ 1.184198  -0.5522833],[ 1.184198  -0.5522833],[ 0.2960495  -0.13807082]
42,0.65625,"[-0.8314696  -0.55557024  0.0516901   0.05397892  0.01692305 -0.01032963
  1.184198   -0.5522833 ]",[ 1.2006178 -0.3721587],[ 1.2006178 -0.3721587],[ 0.30015445 -0.09303968]
43,0.671875,"[-0.8819213  -0.47139674  0.0555048   0.05092716  0.01824179 -0.02043953
  1.2006178  -0.3721587 ]",[ 1.3908395  -0.23847923],[ 1.3908395  -0.23847923],[ 0.34770986 -0.05961981]
44,0.6875,"[-0.9238795  -0.38268343  0.06046391  0.04634953  0.03230772 -0.02131872
  1.3908395  -0.23847923]",[0.7608526  0.47286415],[0.7608526  0.47286415],[0.19021314 0.11821604]
45,0.703125,"[-0.95694035 -0.29028466  0.06694889  0.04139042  0.03582421 -0.03318682
  0.7608526   0.47286415]",[0.6520063 0.5143128],[0.6520063 0.5143128],[0.16300158 0.1285782 ]
46,0.71875,"[-0.98078525 -0.19509032  0.07457829  0.03566837  0.04153843 -0.02615385
  0.6520063   0.5143128 ]",[0.5980397  0.56688756],[0.5980397  0.56688756],[0.14950992 0.14172189]
47,0.734375,"[-0.9951847  -0.09801714  0.08373356  0.02918243  0.0476923  -0.0248352
  0.5980397   0.56688756]",[0.57645136 0.58351713],[0.57645136 0.58351713],[0.14411284 0.14587928]
48,0.75,"[-1.0000000e+00 -1.8369701e-16  9.4415665e-02  2.2697449e-02
  6.5274715e-02 -3.1868171e-02  5.7645136e-01  5.8351713e-01]",[0.4462487 0.6118732],[0.4462487 0.6118732],[0.11156218 0.1529683 ]
49,0.765625,"[-0.9951847   0.09801714  0.10547829  0.01811981  0.04901094 -0.02175827
  0.4462487   0.6118732 ]",[0.33134884 0.5985663 ],[0.33134884 0.5985663 ],[0.08283721 0.14964157]
50,0.78125,"[-0.98078525  0.19509032  0.11615944  0.01468658  0.05032969 -0.00989008
  0.33134884  0.5985663 ]",[0.29120046 0.52485937],[0.29120046 0.52485937],[0.07280011 0.13121484]
51,0.796875,"[-0.95694035  0.29028466  0.12607765  0.01392365  0.0485714   0.00329666
  0.29120046  0.52485937]",[0.12555927 0.41401434],[0.12555927 0.41401434],[0.03138982 0.10350358]
52,0.8125,"[-0.9238795   0.38268343  0.13523293  0.01506805  0.04461537  0.00769234
  0.12555927  0.41401434]",[-0.03544267  0.38654137],[-0.03544267  0.38654137],[-0.00886067  0.09663534]
53,0.828125,"[-0.8819213   0.47139674  0.14248085  0.01773834  0.03318682  0.01604395
 -0.03544267  0.38654137]",[-0.11796224  0.26602018],[-0.11796224  0.26602018],[-0.02949056  0.06650504]
54,0.84375,"[-0.8314696   0.55557024  0.14858437  0.02002716  0.02351646  0.01340656
 -0.11796224  0.26602018]",[-0.04684982 -0.43419546],[-0.04684982 -0.43419546],[-0.01171245 -0.10854886]
