step,phase,obs,action_raw,action_clipped,action_scaled
26,0.40625,"[ 5.5557024e-01 -8.3146960e-01  2.9945374e-02  2.9182434e-02
 -1.3160706e-02  1.1253357e-02  2.1982193e-04 -6.5937045e-04
 -2.1982193e-04  2.1982193e-04  3.6612561e-01  2.4687047e-01
 -3.2679862e-01  1.0819713e-01]",[ 0.48568726  0.24300657 -0.7089377   0.13192144],[ 0.48568726  0.24300657 -0.7089377   0.13192144],[ 0.12142181  0.06075164 -0.17723443  0.03298036]
27,0.421875,"[ 4.71396744e-01 -8.81921291e-01  2.99453735e-02  2.91824341e-02
 -1.46865845e-02  1.12533569e-02 -2.19821930e-04  1.09891896e-03
 -1.64834987e-02  6.59370446e-04  4.85687256e-01  2.43006572e-01
 -7.08937705e-01  1.31921440e-01]",[ 0.5815884   0.06297292 -1.4060172   0.16410673],[ 0.5815884   0.06297292 -1.4060172   0.16410673],[ 0.1453971   0.01574323 -0.3515043   0.04102668]
28,0.43750000000000006,"[ 3.8268343e-01 -9.2387950e-01  2.9945374e-02  2.9563904e-02
 -1.9264221e-02  1.1253357e-02  2.1982193e-04  2.1982193e-04
 -3.4945011e-02 -2.1982193e-04  5.8158839e-01  6.2972918e-02
 -1.4060172e+00  1.6410673e-01]",[ 0.4471706  -0.07658277 -0.7008715   0.19228858],[ 0.4471706  -0.07658277 -0.7008715   0.19228858],[ 0.11179265 -0.01914569 -0.17521788  0.04807214]
29,0.45312499999999994,"[ 2.9028466e-01 -9.5694035e-01  3.0326843e-02  2.9182434e-02
 -2.6130676e-02  1.1634827e-02  6.5937045e-04 -1.0989190e-03
 -4.5054913e-02 -6.5937045e-04  4.4717059e-01 -7.6582775e-02
 -7.0087153e-01  1.9228858e-01]",[ 0.7622601  -0.6893846  -0.65155804  0.1387325 ],[ 0.7622601  -0.6893846  -0.65155804  0.1387325 ],[ 0.19056502 -0.17234614 -0.16288951  0.03468312]
30,0.46875,"[ 1.9509032e-01 -9.8078525e-01  3.0326843e-02  2.9563904e-02
 -3.3761024e-02  1.1634827e-02  2.1982193e-04  1.0989190e-03
 -3.5824206e-02  2.1982193e-04  7.6226008e-01 -6.8938458e-01
 -6.5155804e-01  1.3873249e-01]",[ 0.75810266 -0.64428324 -0.18583219  0.21643047],[ 0.75810266 -0.64428324 -0.18583219  0.21643047],[ 0.18952566 -0.16107081 -0.04645805  0.05410762]
31,0.484375,"[ 9.8017141e-02 -9.9518472e-01  3.0326843e-02  2.9563904e-02
 -4.1008949e-02  1.1634827e-02  6.5937045e-04 -1.0989190e-03
 -3.3186819e-02  6.5937045e-04  7.5810266e-01 -6.4428324e-01
 -1.8583219e-01  2.1643047e-01]",[ 0.9011892  -0.5094757  -0.26669618  0.32510713],[ 0.9011892  -0.5094757  -0.26669618  0.32510713],[ 0.2252973  -0.12736893 -0.06667405  0.08127678]
32,0.5,"[ 1.2246469e-16 -1.0000000e+00  3.0708313e-02  2.9182434e-02
 -5.1690102e-02  1.2016296e-02  1.0989190e-03 -1.5384675e-03
 -8.0219746e-02  2.4175644e-03  9.0118921e-01 -5.0947571e-01
 -2.6669618e-01  3.2510713e-01]",[ 0.97815824 -0.34459963  0.28269666  0.42917192],[ 0.97815824 -0.34459963  0.28269666  0.42917192],[ 0.24453956 -0.08614991  0.07067417  0.10729298]
33,0.515625,"[-9.8017141e-02 -9.9518472e-01  3.1089783e-02  2.9182434e-02
 -6.5423012e-02  1.2779236e-02  2.1982193e-04  6.5937045e-04
 -6.7912102e-02  3.7363053e-03  9.7815824e-01 -3.4459963e-01
  2.8269666e-01  4.2917192e-01]",[ 1.1643937 -0.3741335  0.5233239  0.6471742],[ 1.1643937 -0.3741335  0.5233239  0.6471742],[ 0.29109842 -0.09353337  0.13083097  0.16179354]
34,0.53125,"[-1.9509032e-01 -9.8078525e-01  3.1472206e-02  2.9182434e-02
 -7.8774452e-02  1.3542175e-02  5.9340480e-03 -2.1982193e-04
 -5.5164814e-02  4.1758539e-03  1.1643937e+00 -3.7413350e-01
  5.2332389e-01  6.4717418e-01]",[ 1.2673819  -0.3637748   0.76035845  0.94650245],[ 1.2673819  -0.3637748   0.76035845  0.94650245],[ 0.31684548 -0.0909437   0.19008961  0.23662561]
35,0.546875,"[-2.9028466e-01 -9.5694035e-01  3.2998085e-02  2.9182434e-02
 -9.0981483e-02  1.4305115e-02  7.2527886e-03  2.1982193e-04
 -4.0659335e-02  3.2966614e-03  1.2673819e+00 -3.6377481e-01
  7.6035845e-01  9.4650245e-01]",[ 1.4919407  -0.15924872  1.2531056   1.1272328 ],[ 1.4919407  -0.15924872  1.2531056   1.1272328 ],[ 0.37298518 -0.03981218  0.3132764   0.2818082 ]
