step,phase,obs,action_scaled,smoothed_joint_pos
100,0.7734375,"[-9.8917651e-01  1.4673047e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -8.8559151e-02  3.2479554e-02  7.8474768e-02
 -1.0673714e-01  1.2258002e-01  2.9570103e-01 -2.7520446e-02
  1.8800965e-02  1.8532085e-01 -4.9766138e-02 -4.6373654e-02
 -6.5937045e-04 -6.7033008e-02 -3.3186819e-02  4.2241686e-03
  8.5714338e-03 -3.0549431e-02 -1.3780223e-01 -3.4505464e-02
 -2.5667617e-02  2.3162811e+00  1.5005300e+00 -6.0138190e-01
  1.1101048e+00 -1.1479475e+00  1.2880802e+00 -5.5499762e-01
  6.6838175e-01  1.1647735e+00  1.0856555e+00  2.1414096e-02
  1.0971219e-01 -5.6096897e-02  9.0865139e-03  1.1085792e-01
 -4.9877253e-01]","[ 0.71222067  0.49145973 -0.34943336  0.37110144 -0.36323112  0.2990502
 -0.09011246  0.1831957   0.2377555   0.22910511]","[0.1448107808828354, 0.235765740275383, 0.0024273754097521305, -0.2864459156990051, -0.04744293540716171, 0.5045927166938782, -0.06973061710596085, 0.1579272747039795, 0.7556266784667969, 0.15431569516658783]"
110,0.8515625,"[-8.03207517e-01  5.95699310e-01  2.00000003e-01  0.00000000e+00
  0.00000000e+00 -8.62703323e-02  3.93460095e-02 -5.06805442e-03
 -8.61368179e-02  1.20715886e-01  3.37281227e-01 -4.39236462e-02
 -3.70574929e-03  1.76165581e-01 -3.12169492e-02  5.60439117e-02
  2.35164650e-02 -2.13187225e-02  7.49450698e-02 -9.16541275e-03
  6.37359638e-03  4.50549126e-02  1.12307742e-01  1.53846748e-03
  2.77912002e-02 -1.41970634e+00  7.82734096e-01 -2.29706511e-01
 -1.72118455e-01  3.83690223e-02  8.59675333e-02 -6.40750602e-02
  1.97127461e-04  1.75481975e-01  6.82063401e-01  9.47792381e-02
 -4.25733812e-02 -1.27243549e-01  2.08039731e-02  1.23374835e-01
 -5.36832929e-01]","[-0.29805416  0.13648944 -0.03148028 -0.02404421 -0.01460816  0.00596355
 -0.0305486   0.0753144   0.03563496  0.19553325]","[-0.6834869384765625, 0.20711562037467957, -0.057406388223171234, -0.6087233424186707, 0.14491809904575348, 0.24759799242019653, 0.03275040164589882, -0.08786916732788086, 0.5586036443710327, 0.009072503075003624]"
120,0.9296874999999999,"[-4.2755508e-01  9.0398932e-01  2.0000000e-01  0.0000000e+00
  0.0000000e+00 -5.1938057e-02  9.1226846e-02 -3.8256876e-02
 -3.5401344e-02  9.7208649e-02  3.4796333e-01  1.3679238e-02
  6.4196818e-02  1.5976238e-01 -2.4653986e-02 -3.8021948e-02
  8.5714338e-03 -6.8131448e-03 -4.0659335e-02  5.3398713e-04
  7.6923370e-03 -2.9670333e-02 -1.0923076e-01 -3.7582397e-02
 -3.0105282e-02  9.7974199e-01  9.1424209e-01  6.7021251e-01
  8.1496835e-01 -6.4971155e-01  5.9812236e-01 -8.7131441e-01
  3.2242706e-01  7.0582759e-01  9.1964877e-01 -7.6329359e-04
  3.1858839e-02 -1.2367931e-01  4.5545708e-02  1.2230868e-01
 -5.8783758e-01]","[ 0.41786212  0.33681023  0.01294003  0.25830182 -0.24578671  0.20514265
 -0.21169084  0.10115426  0.21441643  0.23342754]","[-0.13193583488464355, 0.14621147513389587, 0.14542359113693237, -0.33429262042045593, 0.008880230598151684, 0.32768961787223816, -0.1348361223936081, 0.10840895771980286, 0.6073356866836548, 0.07611681520938873]"
130,1.0078125,"[ 0.04906768  0.99879545  0.2         0.          0.         -0.07749653
  0.08893803  0.02735687 -0.058671    0.10385692  0.36436653 -0.03476837
  0.02185368  0.1273365   0.02609024  0.00857143  0.02439556  0.08725271
  0.01868134 -0.00389322 -0.01780224  0.00373631  0.03626375 -0.03362637
  0.03011732 -1.714988    0.98914385 -0.16838299 -0.12108884  0.01935707
  0.30932322  0.19320223 -0.15284608  0.1756264   0.3797836  -0.00602432
 -0.04028245 -0.05603423  0.02768789  0.11896269 -0.628313  ]","[-0.36406392  0.19838671 -0.03158278 -0.00463564  0.00464362  0.0907252
  0.04571074  0.03511885  0.02680664  0.08662891]","[-0.7425170540809631, 0.20997120440006256, -0.027395503595471382, -0.6447298526763916, 0.0625736191868782, 0.3240319490432739, 0.09672462940216064, -0.10343571752309799, 0.554571270942688, -0.05363769084215164]"
140,1.0859375,"[ 0.51410276  0.8577286   0.2         0.          0.         -0.1049633
  0.11144474  0.04795719 -0.06858921  0.07311231  0.35254097 -0.01264313
  0.01231598  0.0926218   0.04307073 -0.04549446  0.0046154  -0.05076924
 -0.0367033  -0.01892869  0.01956043  0.00417585 -0.02351646  0.00373631
  0.01001882  0.7649936   0.8519506   0.42836094  0.45061225 -0.04933356
  0.9022299  -0.95383024  0.6075036   1.0625777   0.41999078 -0.01254012
  0.03523055  0.06797419  0.0290468   0.11506601 -0.62254417]","[ 0.24641265  0.24772295  0.0537192   0.12929282 -0.03976911  0.21120283
 -0.24629754  0.17353009  0.25951934  0.10571863]","[-0.12925654649734497, 0.12474919110536575, 0.12168656289577484, -0.37507861852645874, 0.146571084856987, 0.42093172669410706, -0.15772965550422668, 0.1668861210346222, 0.6965360641479492, -0.014849076047539711]"
150,1.1640625,"[ 0.8577286   0.51410276  0.2         0.          0.         -0.12937737
  0.11220768  0.03689361 -0.07202244  0.07131368  0.3685627  -0.02065399
  0.04855656  0.08499241  0.06876335  0.02175827  0.00769234  0.07582416
  0.03450546  0.02896515 -0.00945053  0.00505495  0.0569231  -0.00373631
  0.00348444  3.1388757   2.232006   -1.1443766   1.7028056  -0.9023521
  1.1889638  -0.677032    1.3303461   1.7418405   1.165509   -0.01756551
 -0.02926092  0.0812956   0.01971152  0.115646   -0.5916398 ]","[ 0.8396783   0.60434496 -0.3407999   0.4624508  -0.24856961  0.31746244
 -0.16515093  0.3314817   0.4467553   0.2958992 ]","[0.4469769299030304, 0.47815582156181335, -0.25031185150146484, -0.13475051522254944, -0.05133508890867233, 0.5213829874992371, -0.14704090356826782, 0.31960657238960266, 0.9048177003860474, 0.11409977823495865]"
160,1.2421875,"[ 0.99879545  0.04906768  0.2         0.          0.         -0.03362751
  0.13471535 -0.02261662  0.00656128  0.04660709  0.35139656  0.02397892
  0.15117382  0.10750008  0.07367484  0.12681322  0.02395601 -0.18219781
  0.09296703 -0.02820348  0.00769234  0.05912085  0.0789011   0.0367033
  0.00880569 -1.9185827   0.52398705 -0.20323835 -1.2231735  -1.8135238
  0.90284467  0.22423294 -0.2340593   0.29343706  0.2657687   0.21081237
 -0.145813   -0.08754103  0.05594677  0.07928125 -0.5765913 ]","[-0.6030801   0.08475648  0.00878049 -0.3112718  -0.25947228  0.10293373
  0.00359939 -0.1476252   0.1282569   0.03320909]","[-0.19399036467075348, 0.35223567485809326, -0.24713969230651855, -0.47901201248168945, -0.28902891278266907, 0.4568546414375305, 0.009703299961984158, 0.07818596810102463, 0.6954880356788635, 0.0005555868265219033]"
170,1.3203125,"[ 0.9039893  -0.42755508  0.2         0.          0.          0.1017971
  0.2255061  -0.2656157   0.13473701 -0.01123384  0.3761921   0.09645912
  0.20267223  0.14183235  0.04976339 -0.00593405  0.04197798 -0.03714285
 -0.01208792 -0.03026852  0.00681314  0.01120882 -0.15846153 -0.02219782
 -0.01264357 -2.346487   -0.3172773   0.26140538 -0.6412402  -0.49366814
  0.6560309   0.13906044  0.25816277  0.31937078 -0.82365984  0.16884568
  0.04149443 -0.34607148  0.12390033  0.06509928 -0.6843765 ]","[-0.6029509  -0.09088957  0.06858267 -0.16350064 -0.12976716  0.1669018
  0.03240605  0.06266847  0.07612571 -0.20279185]","[-0.8351188898086548, -0.0971892923116684, 0.05168715491890907, -0.6501381993293762, 0.02075881138443947, 0.4126679301261902, 0.054885052144527435, 0.08819356560707092, 0.5826181173324585, -0.33590853214263916]"
180,1.3984375,"[ 0.5956993  -0.8032075   0.2         0.          0.          0.02473831
  0.23351696 -0.10844826  0.05424595 -0.06190552  0.41243267  0.07853004
  0.04626774  0.13305855  0.0128316  -0.06923075 -0.03978024  0.25824174
 -0.08637362  0.01583381  0.0147253  -0.04065933 -0.01296701  0.01296701
 -0.03943279 -1.7413871   0.00715773  0.19474055 -0.32577696  0.58398676
  0.77443314  0.29731697  0.04907188  0.15393966 -1.3732595  -0.15961593
  0.0674845  -0.05475491  0.12700011  0.10018458 -0.7784154 ]","[-0.42014122  0.04100526  0.0212331  -0.06664889  0.19787733  0.19870085
  0.08727615  0.00350721  0.03332159 -0.37762672]","[-0.7126569747924805, -0.05125416815280914, 0.05537688732147217, -0.6012358665466309, 0.24221694469451904, 0.43471789360046387, 0.09375537186861038, 0.02193380706012249, 0.5469180345535278, -0.4637593626976013]"
190,1.4765625,"[ 0.14673047 -0.9891765   0.2         0.          0.         -0.09199238
  0.14196327  0.16011025 -0.08194065  0.06754048  0.42235088 -0.02065399
  0.07907414  0.13076973 -0.04329763 -0.0367033  -0.078022   -0.0586813
 -0.0274725   0.07530129 -0.00329666 -0.07010984  0.02835169 -0.00593405
 -0.02742711 -0.6794888   0.5347158  -0.31310657  0.01368187  0.90478504
  0.71852267  0.42623803  0.34498188  0.18699698 -0.22237065 -0.26196375
  0.06974439  0.15730289  0.04033985  0.12459535 -0.7381897 ]","[-0.07547854  0.13022882 -0.0138347   0.0042455   0.18358688  0.13602263
  0.08856179  0.1056266   0.04233361  0.0750399 ]","[-0.47756585478782654, 0.08966457843780518, -0.09669511020183563, -0.5043622851371765, 0.39619895815849304, 0.4471132755279541, 0.13766254484653473, 0.08436507731676102, 0.5496912598609924, -0.2904874384403229]"
