step,phase,obs,action_raw,action_clipped,action_scaled
10,0.15625,"[ 8.3146960e-01  5.5557024e-01  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -1.3351440e-03
  2.1982193e-04 -6.5937045e-04 -2.1982193e-04  2.1982193e-04
  2.1982193e-04 -2.1982193e-04 -1.0989190e-03 -2.1982193e-04
  2.1982193e-04 -2.1982193e-04  3.6577696e-01 -1.5739670e-01
 -1.6606922e-01 -1.6662306e-01  2.5680871e+00 -1.5780666e-01
 -5.8861103e-02  2.6818013e-01  2.1139934e+00 -2.6248987e+00]","[ 0.27320582 -0.068857   -0.11006752 -0.14590715  2.7012987  -0.03752948
 -0.02933517  0.07472296  2.1968515  -2.745882  ]","[ 0.27320582 -0.068857   -0.11006752 -0.14590715  2.7012987  -0.03752948
 -0.02933517  0.07472296  2.1968515  -2.745882  ]","[ 0.06830145 -0.01721425 -0.02751688 -0.03647679  0.6753247  -0.00938237
 -0.00733379  0.01868074  0.5492129  -0.6864705 ]"
11,0.171875,"[ 8.81921291e-01  4.71396744e-01  9.53674316e-04 -2.47955322e-03
 -1.85012817e-02  5.72204590e-04 -8.96453857e-03 -6.67572021e-03
  7.05718994e-03  9.13629532e-02 -7.82012939e-03 -9.53674316e-04
  2.19821930e-04 -6.59370446e-04 -2.19821930e-04  2.19821930e-04
  1.09891896e-03 -2.19821930e-04  1.09891896e-03 -6.59370446e-04
 -1.09891896e-03  2.19821930e-04  2.73205817e-01 -6.88569993e-02
 -1.10067524e-01 -1.45907149e-01  2.70129871e+00 -3.75294834e-02
 -2.93351673e-02  7.47229606e-02  2.19685149e+00 -2.74588203e+00]","[ 0.17147619  0.01970832 -0.08974112 -0.10274096  2.830466    0.13899365
 -0.04620742 -0.04957764  2.1631129  -2.860048  ]","[ 0.17147619  0.01970832 -0.08974112 -0.10274096  2.830466    0.13899365
 -0.04620742 -0.04957764  2.1631129  -2.860048  ]","[ 0.04286905  0.00492708 -0.02243528 -0.02568524  0.7076165   0.03474841
 -0.01155186 -0.01239441  0.5407782  -0.715012  ]"
12,0.1875,"[ 9.2387950e-01  3.8268343e-01  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -1.3351440e-03
 -2.1982193e-04  2.1982193e-04  6.5937045e-04  2.1982193e-04
 -2.1982193e-04 -2.1982193e-04 -2.1982193e-04 -2.1982193e-04
 -2.1982193e-04 -1.0989190e-03  1.7147619e-01  1.9708320e-02
 -8.9741118e-02 -1.0274096e-01  2.8304660e+00  1.3899365e-01
 -4.6207424e-02 -4.9577642e-02  2.1631129e+00 -2.8600481e+00]","[-0.05692249  0.18269317  0.11572959 -0.06116894  2.9583278   0.52014154
 -0.0187346  -0.24265914  1.9775779  -2.9547584 ]","[-0.05692249  0.18269317  0.11572959 -0.06116894  2.9583278   0.52014154
 -0.0187346  -0.24265914  1.9775779  -2.9547584 ]","[-0.01423062  0.04567329  0.0289324  -0.01529223  0.73958194  0.13003539
 -0.00468365 -0.06066478  0.49439448 -0.7386896 ]"
13,0.203125,"[ 9.5694035e-01  2.9028466e-01  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -9.5367432e-04
 -2.1982193e-04 -2.1982193e-04  2.1982193e-04 -2.1982193e-04
 -2.1982193e-04  2.1982193e-04 -2.1982193e-04 -6.5937045e-04
 -2.1982193e-04 -2.1982193e-04 -5.6922492e-02  1.8269317e-01
  1.1572959e-01 -6.1168939e-02  2.9583278e+00  5.2014154e-01
 -1.8734600e-02 -2.4265914e-01  1.9775779e+00 -2.9547584e+00]","[-0.0941432   0.22222163  0.08360442 -0.04592615  3.0236042   0.6279839
 -0.04091772 -0.24132495  1.9809071  -2.9947987 ]","[-0.0941432   0.22222163  0.08360442 -0.04592615  3.0236042   0.6279839
 -0.04091772 -0.24132495  1.9809071  -2.9947987 ]","[-0.0235358   0.05555541  0.0209011  -0.01148154  0.75590104  0.15699598
 -0.01022943 -0.06033124  0.49522677 -0.74869967]"
14,0.21875000000000003,"[ 9.8078525e-01  1.9509032e-01  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -9.5367432e-04
 -2.1982193e-04 -6.5937045e-04  6.5937045e-04  2.1982193e-04
 -2.1982193e-04 -2.1982193e-04 -1.0989190e-03 -2.1982193e-04
 -2.1982193e-04  2.1982193e-04 -9.4143197e-02  2.2222163e-01
  8.3604418e-02 -4.5926154e-02  3.0236042e+00  6.2798393e-01
 -4.0917721e-02 -2.4132495e-01  1.9809071e+00 -2.9947987e+00]","[-0.09013504  0.20828928  0.10688252 -0.03978281  3.116343    0.8736758
 -0.05540646 -0.34100056  1.98235    -3.0651698 ]","[-0.09013504  0.20828928  0.10688252 -0.03978281  3.116343    0.8736758
 -0.05540646 -0.34100056  1.98235    -3.0651698 ]","[-0.02253376  0.05207232  0.02672063 -0.0099457   0.77908576  0.21841896
 -0.01385162 -0.08525014  0.4955875  -0.76629245]"
15,0.234375,"[ 9.9518472e-01  9.8017141e-02  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -9.5367432e-04
 -6.5937045e-04 -2.1982193e-04 -1.0989190e-03 -2.1982193e-04
  2.1982193e-04  2.1982193e-04  2.1982193e-04 -2.1982193e-04
  2.1982193e-04 -6.5937045e-04 -9.0135038e-02  2.0828928e-01
  1.0688252e-01 -3.9782815e-02  3.1163430e+00  8.7367582e-01
 -5.5406462e-02 -3.4100056e-01  1.9823500e+00 -3.0651698e+00]","[-0.1630339   0.2657177   0.16568899 -0.02941894  3.1708865   0.6468161
 -0.02055072 -0.37176287  1.8506178  -3.120193  ]","[-0.1630339   0.2657177   0.16568899 -0.02941894  3.1708865   0.6468161
 -0.02055072 -0.37176287  1.8506178  -3.120193  ]","[-0.04075848  0.06642942  0.04142225 -0.00735473  0.7927216   0.16170402
 -0.00513768 -0.09294072  0.46265444 -0.78004825]"
16,0.25,"[ 1.0000000e+00  6.1232343e-17  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -9.5367432e-04
 -6.5937045e-04 -2.1982193e-04  2.1982193e-04 -2.1982193e-04
  2.1982193e-04 -6.5937045e-04  1.0989190e-03 -2.1982193e-04
  1.0989190e-03  6.5937045e-04 -1.6303390e-01  2.6571769e-01
  1.6568899e-01 -2.9418940e-02  3.1708865e+00  6.4681607e-01
 -2.0550724e-02 -3.7176287e-01  1.8506178e+00 -3.1201930e+00]","[-0.15858716  0.21969827  0.07438264 -0.0353166   3.2031786   0.53331053
  0.02248428 -0.32916233  1.7529641  -3.1509147 ]","[-0.15858716  0.21969827  0.07438264 -0.0353166   3.2031786   0.53331053
  0.02248428 -0.32916233  1.7529641  -3.1509147 ]","[-0.03964679  0.05492457  0.01859566 -0.00882915  0.80079466  0.13332763
  0.00562107 -0.08229058  0.43824103 -0.78772867]"
17,0.265625,"[ 9.9518472e-01 -9.8017141e-02  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -9.5367432e-04
  6.5937045e-04 -2.1982193e-04 -2.1982193e-04 -1.0989190e-03
  2.1982193e-04 -2.1982193e-04 -2.1982193e-04 -2.1982193e-04
  1.0989190e-03  2.1982193e-04 -1.5858716e-01  2.1969827e-01
  7.4382640e-02 -3.5316601e-02  3.2031786e+00  5.3331053e-01
  2.2484276e-02 -3.2916233e-01  1.7529641e+00 -3.1509147e+00]","[-0.1897394   0.18859275  0.03952626 -0.03241004  3.2274492   0.41107953
  0.06418936 -0.25128308  1.646567   -3.1824625 ]","[-0.1897394   0.18859275  0.03952626 -0.03241004  3.2274492   0.41107953
  0.06418936 -0.25128308  1.646567   -3.1824625 ]","[-0.04743485  0.04714819  0.00988157 -0.00810251  0.8068623   0.10276988
  0.01604734 -0.06282077  0.41164175 -0.7956156 ]"
18,0.28125,"[ 9.8078525e-01 -1.9509032e-01  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -9.5367432e-04
  6.5937045e-04 -2.1982193e-04  2.1982193e-04 -2.1982193e-04
 -2.1982193e-04  2.1982193e-04 -6.5937045e-04 -2.1982193e-04
 -2.1982193e-04 -2.1982193e-04 -1.8973941e-01  1.8859275e-01
  3.9526261e-02 -3.2410040e-02  3.2274492e+00  4.1107953e-01
  6.4189360e-02 -2.5128308e-01  1.6465670e+00 -3.1824625e+00]","[-0.30428472  0.2195488   0.08040794 -0.0242629   3.2561889   0.4066996
  0.06591161 -0.3107579   1.4661554  -3.2051773 ]","[-0.30428472  0.2195488   0.08040794 -0.0242629   3.2561889   0.4066996
  0.06591161 -0.3107579   1.4661554  -3.2051773 ]","[-0.07607118  0.0548872   0.02010198 -0.00606572  0.8140472   0.1016749
  0.0164779  -0.07768948  0.36653885 -0.8012943 ]"
19,0.296875,"[ 9.5694035e-01 -2.9028466e-01  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -9.5367432e-04
  2.1982193e-04 -2.1982193e-04  2.1982193e-04 -2.1982193e-04
 -2.1982193e-04 -6.5937045e-04 -2.1982193e-04 -2.1982193e-04
 -2.1982193e-04  2.1982193e-04 -3.0428472e-01  2.1954881e-01
  8.0407940e-02 -2.4262900e-02  3.2561889e+00  4.0669960e-01
  6.5911606e-02 -3.1075791e-01  1.4661554e+00 -3.2051773e+00]","[-0.29289943  0.20041533  0.05749098 -0.02084435  3.2852829   0.37346452
  0.09785619 -0.2671149   1.3600615  -3.2252195 ]","[-0.29289943  0.20041533  0.05749098 -0.02084435  3.2852829   0.37346452
  0.09785619 -0.2671149   1.3600615  -3.2252195 ]","[-0.07322486  0.05010383  0.01437275 -0.00521109  0.8213207   0.09336613
  0.02446405 -0.06677873  0.34001538 -0.8063049 ]"
20,0.3125,"[ 9.2387950e-01 -3.8268343e-01  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -9.5367432e-04
 -6.5937045e-04  2.1982193e-04 -2.1982193e-04 -6.5937045e-04
 -2.1982193e-04 -6.5937045e-04 -2.1982193e-04  2.1982193e-04
 -2.1982193e-04  2.1982193e-04 -2.9289943e-01  2.0041533e-01
  5.7490982e-02 -2.0844350e-02  3.2852829e+00  3.7346452e-01
  9.7856194e-02 -2.6711491e-01  1.3600615e+00 -3.2252195e+00]","[-0.37395725  0.24604036  0.06315941 -0.01212879  3.3103168   0.39909708
  0.10898143 -0.24889995  1.1937814  -3.2417295 ]","[-0.37395725  0.24604036  0.06315941 -0.01212879  3.3103168   0.39909708
  0.10898143 -0.24889995  1.1937814  -3.2417295 ]","[-0.09348931  0.06151009  0.01578985 -0.0030322   0.8275792   0.09977427
  0.02724536 -0.06222499  0.29844534 -0.8104324 ]"
21,0.328125,"[ 8.8192129e-01 -4.7139674e-01  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -9.5367432e-04
 -6.5937045e-04  2.1982193e-04  2.1982193e-04  2.1982193e-04
  2.1982193e-04  2.1982193e-04 -2.1982193e-04 -6.5937045e-04
 -1.0989190e-03 -2.1982193e-04 -3.7395725e-01  2.4604036e-01
  6.3159414e-02 -1.2128786e-02  3.3103168e+00  3.9909708e-01
  1.0898143e-01 -2.4889995e-01  1.1937814e+00 -3.2417295e+00]","[-0.4605391   0.27368736  0.10233175 -0.01207829  3.3218188   0.4726889
  0.1229378  -0.2848452   1.0606128  -3.2499056 ]","[-0.4605391   0.27368736  0.10233175 -0.01207829  3.3218188   0.4726889
  0.1229378  -0.2848452   1.0606128  -3.2499056 ]","[-0.11513478  0.06842184  0.02558294 -0.00301957  0.8304547   0.11817223
  0.03073445 -0.0712113   0.2651532  -0.8124764 ]"
22,0.34375,"[ 8.3146960e-01 -5.5557024e-01  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -9.5367432e-04
 -2.1982193e-04 -2.1982193e-04 -2.1982193e-04 -6.5937045e-04
  2.1982193e-04 -2.1982193e-04 -2.1982193e-04  2.1982193e-04
 -2.1982193e-04  2.1982193e-04 -4.6053910e-01  2.7368736e-01
  1.0233175e-01 -1.2078294e-02  3.3218188e+00  4.7268891e-01
  1.2293780e-01 -2.8484520e-01  1.0606128e+00 -3.2499056e+00]","[-0.5278655   0.25575107  0.11854675 -0.02888461  3.3215284   0.4460467
  0.10502873 -0.28916216  0.9345261  -3.26205   ]","[-0.5278655   0.25575107  0.11854675 -0.02888461  3.3215284   0.4460467
  0.10502873 -0.28916216  0.9345261  -3.26205   ]","[-0.13196638  0.06393777  0.02963669 -0.00722115  0.8303821   0.11151168
  0.02625718 -0.07229054  0.23363152 -0.8155125 ]"
23,0.359375,"[ 7.7301043e-01 -6.3439327e-01  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -9.5367432e-04
 -2.1982193e-04 -2.1982193e-04  2.1982193e-04 -6.5937045e-04
 -6.5937045e-04 -2.1982193e-04 -2.1982193e-04 -6.5937045e-04
 -1.0989190e-03 -2.1982193e-04 -5.2786553e-01  2.5575107e-01
  1.1854675e-01 -2.8884614e-02  3.3215284e+00  4.4604671e-01
  1.0502873e-01 -2.8916216e-01  9.3452609e-01 -3.2620499e+00]","[-0.5819451   0.21061899  0.09684778 -0.0394414   3.3321683   0.41086316
  0.07996094 -0.27968842  0.86649346 -3.2742803 ]","[-0.5819451   0.21061899  0.09684778 -0.0394414   3.3321683   0.41086316
  0.07996094 -0.27968842  0.86649346 -3.2742803 ]","[-0.14548628  0.05265475  0.02421195 -0.00986035  0.8330421   0.10271579
  0.01999024 -0.0699221   0.21662337 -0.8185701 ]"
24,0.375,"[ 7.0710677e-01 -7.0710677e-01  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -9.5367432e-04
  6.5937045e-04 -2.1982193e-04 -6.5937045e-04 -6.5937045e-04
  2.1982193e-04 -2.1982193e-04  6.5937045e-04 -2.1982193e-04
 -6.5937045e-04  2.1982193e-04 -5.8194512e-01  2.1061899e-01
  9.6847780e-02 -3.9441399e-02  3.3321683e+00  4.1086316e-01
  7.9960942e-02 -2.7968842e-01  8.6649346e-01 -3.2742803e+00]","[-0.63085353  0.17425154  0.01764902 -0.06092189  3.3374612   0.3962502
  0.11499679 -0.17653115  0.7295411  -3.285063  ]","[-0.63085353  0.17425154  0.01764902 -0.06092189  3.3374612   0.3962502
  0.11499679 -0.17653115  0.7295411  -3.285063  ]","[-0.15771338  0.04356289  0.00441225 -0.01523047  0.8343653   0.09906255
  0.0287492  -0.04413279  0.18238528 -0.82126576]"
25,0.390625,"[ 6.3439327e-01 -7.7301043e-01  9.5367432e-04 -2.4795532e-03
 -1.8501282e-02  5.7220459e-04 -8.9645386e-03 -6.6757202e-03
  7.0571899e-03  9.1362953e-02 -7.8201294e-03 -9.5367432e-04
 -2.1982193e-04 -2.1982193e-04 -2.1982193e-04 -6.5937045e-04
 -6.5937045e-04 -6.5937045e-04  2.1982193e-04 -2.1982193e-04
 -2.1982193e-04  2.1982193e-04 -6.3085353e-01  1.7425154e-01
  1.7649017e-02 -6.0921893e-02  3.3374612e+00  3.9625019e-01
  1.1499679e-01 -1.7653115e-01  7.2954112e-01 -3.2850630e+00]","[-0.6100605   0.07333685 -0.07133114 -0.11486851  3.341332    0.22632436
  0.13579823 -0.01556971  0.64928967 -3.2988236 ]","[-0.6100605   0.07333685 -0.07133114 -0.11486851  3.341332    0.22632436
  0.13579823 -0.01556971  0.64928967 -3.2988236 ]","[-0.15251513  0.01833421 -0.01783278 -0.02871713  0.835333    0.05658109
  0.03394956 -0.00389243  0.16232242 -0.8247059 ]"
