step,phase,obs,action_scaled,smoothed_joint_pos
340,,"[-6.4596400e-02 -2.2421651e-02  3.3853035e-02  1.3492948e-02
 -4.8588753e-02  2.5922410e-02 -9.9848235e-01  2.0000000e-01
  0.0000000e+00  0.0000000e+00 -3.5137483e-01  9.3623489e-01
 -3.4904480e-03  1.5694885e-02 -1.3460388e-02 -4.1504860e-02
  4.3604836e-02 -1.9397736e-02 -5.4625794e-05  5.4660074e-02
 -3.5172462e-02 -1.8821001e-02 -4.3964386e-03 -4.3964386e-03
 -9.2308044e-02  4.3964386e-03  4.6376809e-03 -4.3964386e-03
  6.5933228e-02 -3.0769348e-02 -2.1978378e-02  4.9229618e-03]","[-0.00210925  0.00776055 -0.01835859  0.03724472  0.0019305  -0.01166968
 -0.00789168  0.04232329 -0.0772203   0.00491955]","[-0.2547879219055176, -0.013833320699632168, -0.026660719886422157, -0.4784126579761505, 0.1833096295595169, 0.24017873406410217, 0.04075564071536064, 0.04968899488449097, 0.4192199409008026, -0.13355255126953125]"
350,,"[-0.06457516 -0.00776214  0.05771917 -0.03805008 -0.04660092  0.02664924
 -0.99855804  0.2         0.          0.          0.          1.
 -0.00349045  0.01569488 -0.01536774 -0.04074192  0.04360484 -0.01901627
  0.00147221  0.04359745 -0.03631687 -0.01991364 -0.01318741  0.00439644
 -0.02197838 -0.02197838  0.00679977 -0.00439644  0.01318741 -0.18021965
 -0.03956032  0.01902134]","[-0.0070301  -0.0078184  -0.02608181  0.08062174 -0.12872598 -0.03671227
 -0.02229242  0.0440991  -0.07688209 -0.02044753]","[-0.2540854215621948, -0.030085407197475433, -0.032552894204854965, -0.43962785601615906, 0.08156637847423553, 0.2264402061700821, 0.01284406054764986, 0.052828457206487656, 0.4245237112045288, -0.15751096606254578]"
360,,"[-0.06901337  0.04462526  0.085395   -0.12046724 -0.04305642  0.02601251
 -0.998734    0.2         0.          0.          0.35137483  0.9362349
 -0.0015831   0.01683929 -0.01651215 -0.03616428  0.04368825 -0.01672745
  0.00337956  0.03825688 -0.03784275 -0.02090432  0.01318741  0.10109901
 -0.11868095  0.05714226  0.03641047  0.05714226  0.09230804  0.00439644
 -0.03076935  0.00515173]","[-0.00930255 -0.0254013  -0.02317008  0.08944085 -0.14711902 -0.05466554
 -0.02606058  0.03505187 -0.08549449 -0.03674671]","[-0.2578239142894745, -0.0467485673725605, -0.03499041870236397, -0.41334307193756104, 0.00800558365881443, 0.20320011675357819, 0.005747559946030378, 0.049868836998939514, 0.4184405207633972, -0.179191455245018]"
370,,"[-0.07428493  0.06489993  0.13779709 -0.05696643 -0.03708517  0.02277535
 -0.9990525   0.2         0.          0.          0.6579387   0.7530715
  0.00490189  0.02294281 -0.02604984 -0.02204895  0.03235012 -0.01939774
  0.00185368  0.03520512 -0.04203892 -0.02189855  0.12747192  0.10988998
 -0.0747261   0.33846092 -0.18079175  0.02197838  0.09230804 -0.01318741
 -0.06593323 -0.02072779]","[-0.00444926 -0.03714643 -0.02945445  0.0855564  -0.1351109  -0.06348214
 -0.0243168   0.02874037 -0.08748557 -0.0360104 ]","[-0.25597935914993286, -0.06043797358870506, -0.0370742529630661, -0.4130229651927948, 0.010521704331040382, 0.19015365839004517, 0.004989125765860081, 0.03963758423924446, 0.41374239325523376, -0.18751609325408936]"
380,,"[-7.15531036e-02  2.81020012e-02  1.31230235e-01  1.69708520e-01
 -2.96647958e-02  2.07718667e-02 -9.99344110e-01  2.00000003e-01
  0.00000000e+00  0.00000000e+00  8.80595505e-01  4.73868668e-01
  1.06239319e-02  3.13351452e-02 -2.60498431e-02  8.39233398e-04
  2.00361907e-02 -2.24494934e-02  7.95719214e-03  3.59680578e-02
 -5.38644791e-02 -2.32025087e-02  5.71422577e-02  1.18680954e-01
 -1.31874084e-02  3.91208649e-01 -2.35220611e-01 -6.59332275e-02
  6.59332275e-02  1.31874084e-02 -2.32967377e-01  1.62726566e-02]","[-0.00057652 -0.04590949 -0.03426743  0.08575533 -0.1299936  -0.06411002
 -0.02699484  0.03329986 -0.08706681 -0.02614292]","[-0.251627117395401, -0.0727839320898056, -0.04306678846478462, -0.4143054485321045, 0.01812850870192051, 0.18598434329032898, 0.0039034660439938307, 0.040939927101135254, 0.4127304255962372, -0.18120506405830383]"
390,,"[-0.06048204  0.01934888  0.0382889   0.23279475 -0.02486513  0.02192121
 -0.99945056  0.2         0.          0.          0.99094975  0.13423327
  0.01176834  0.03514984 -0.02566837  0.01571655  0.01143518 -0.02664566
  0.00833866  0.03329777 -0.06721592 -0.02187498 -0.01318741  0.00439644
  0.04835129  0.16263771 -0.11895294 -0.10109901 -0.03076935 -0.10988998
 -0.18901062  0.01874799]","[-0.00452857 -0.04320179 -0.02939258  0.08752231 -0.13235348 -0.06347927
 -0.02934053  0.04084727 -0.0865173  -0.01785684]","[-0.25232404470443726, -0.07551728188991547, -0.04314061626791954, -0.412737101316452, 0.01789451763033867, 0.18656998872756958, 0.001299984403885901, 0.04726459085941315, 0.4129723310470581, -0.1717350035905838]"
400,,"[-0.05080107  0.00754981 -0.04183249  0.10585506 -0.02511266  0.02219874
 -0.99943805  0.2         0.          0.          0.9749279  -0.22252093
  0.01329422  0.0343869  -0.02452396  0.02029419  0.00952297 -0.0312233
  0.00719425  0.0329163  -0.07217503 -0.02157345  0.04835129 -0.04835129
 -0.00439644  0.04835129 -0.00211091 -0.04835129 -0.02197838  0.02197838
 -0.00439644  0.00215574]","[-0.00761475 -0.03422253 -0.01849876  0.09145059 -0.13929138 -0.06349783
 -0.03346916  0.05503713 -0.08450985 -0.00780327]","[-0.2565005123615265, -0.06932615488767624, -0.03405575454235077, -0.4102865159511566, 0.014050448313355446, 0.18678849935531616, -0.0017377290641888976, 0.05785222351551056, 0.41435506939888, -0.1622494012117386]"
410,,"[-0.04709818  0.0078418  -0.02285535  0.02769265 -0.02684809  0.02219132
 -0.999393    0.2         0.          0.          0.83457327 -0.550897
  0.01710892  0.03171661 -0.02452396  0.02067566  0.00974144 -0.03427601
  0.00490543  0.03596806 -0.07217503 -0.02068713  0.0747261  -0.03956032
 -0.01318741 -0.00439644 -0.00635583 -0.0747261  -0.09230804  0.06593323
  0.00439644  0.00871893]","[-0.00205263 -0.02008956 -0.01213311  0.09466868 -0.14511953 -0.06047098
 -0.03526141  0.07193249 -0.07832821  0.00101167]","[-0.2552921175956726, -0.05731850117444992, -0.024631084874272346, -0.4069778025150299, 0.007881405763328075, 0.18774497509002686, -0.004453623667359352, 0.0732864961028099, 0.4182928800582886, -0.1531764417886734]"
420,,"[-0.04588493  0.04295166 -0.02225155  0.02977348 -0.02760239  0.02157794
 -0.9993862   0.2         0.          0.          0.58778524 -0.809017
  0.01710892  0.02904633 -0.01841949  0.02182007  0.00775002 -0.03656483
  0.00147221  0.04741215 -0.0725565  -0.02059163 -0.00439644 -0.08351707
  0.04835129  0.03076935 -0.04835315 -0.00439644 -0.06593323  0.15384674
 -0.00439644  0.01148622]","[ 0.00455408  0.00185201 -0.0139301   0.09617989 -0.15452309 -0.04965021
 -0.02299698  0.08866232 -0.06917008  0.00494463]","[-0.24955549836158752, -0.03924024850130081, -0.021199006587266922, -0.4038085639476776, -0.0010585188865661621, 0.19374053180217743, -4.9731508624972776e-05, 0.0911136120557785, 0.42623382806777954, -0.14677634835243225]"
430,,"[-4.19218689e-02  7.32580274e-02 -2.93111466e-02  1.11012518e-01
 -2.84567345e-02  1.99666619e-02 -9.99395609e-01  2.00000003e-01
  0.00000000e+00  0.00000000e+00  2.66036838e-01 -9.63962853e-01
  1.67274475e-02  2.71389764e-02 -8.88275169e-03  2.60162354e-02
  3.12800705e-03 -3.84721756e-02 -4.36095521e-04  5.84747717e-02
 -7.17935562e-02 -2.03001797e-02 -1.31874084e-02 -3.07693481e-02
  1.01099014e-01  7.47261047e-02 -1.30642682e-01 -2.19783783e-02
 -3.95603180e-02  7.47261047e-02 -4.39643860e-03 -2.15556379e-02]","[ 0.01688104  0.02114004 -0.01825339  0.06848484 -0.11780176 -0.02660858
  0.01248555  0.08234083 -0.06548846  0.00743205]","[-0.2378581017255783, -0.01747879385948181, -0.02624465338885784, -0.4126724600791931, 0.007650196552276611, 0.21142809092998505, 0.02324558235704899, 0.09828245639801025, 0.43363118171691895, -0.1433277130126953]"
440,,"[-3.24253552e-02  1.02483660e-01 -4.00870703e-02  2.05013707e-01
 -2.98151597e-02  1.63658131e-02 -9.99421358e-01  2.00000003e-01
  0.00000000e+00  0.00000000e+00 -8.96393061e-02 -9.95974302e-01
  1.74903870e-02  2.71389764e-02  2.72521749e-04  3.21207047e-02
 -5.08202612e-03 -3.80907059e-02 -4.36095521e-04  6.91559240e-02
 -6.79788589e-02 -2.22508460e-02  3.07693481e-02  4.39643860e-03
  1.89010620e-01  1.71428680e-01 -1.94452167e-01  3.07693481e-02
 -2.19783783e-02  6.59332275e-02  1.18680954e-01 -5.16078398e-02]","[ 0.01301194  0.03518023 -0.01517782 -0.00159542  0.0253246  -0.01432334
  0.05479305  0.06328277 -0.07672249  0.04036308]","[-0.23396249115467072, -0.0010239195544272661, -0.026584843173623085, -0.4671909511089325, 0.09700942039489746, 0.23055298626422882, 0.06681376695632935, 0.0806557834148407, 0.42943450808525085, -0.12727409601211548]"
450,,"[-0.02344237  0.05432699 -0.07925629  0.15189295 -0.03253432  0.01170009
 -0.99940217  0.2         0.          0.         -0.43388373 -0.90096885
  0.01939774  0.02790192  0.00332428  0.03898716 -0.01311913 -0.03160572
  0.00147221  0.07564091 -0.05577183 -0.02550219  0.05714226 -0.00439644
  0.03956032  0.0747261  -0.15998511  0.15384674 -0.01318741 -0.02197838
  0.2857151  -0.09587435]","[ 0.00614873  0.03664662 -0.01748066 -0.02220635  0.10015673 -0.01233184
  0.07229594  0.06664833 -0.08327951  0.07249359]","[-0.24107128381729126, 0.006947058718651533, -0.025102782994508743, -0.5145582556724548, 0.2205973118543625, 0.23711250722408295, 0.09471763670444489, 0.07482367008924484, 0.4189984202384949, -0.0927087813615799]"
460,,"[-0.01936391 -0.0560753  -0.20327215  0.00947281 -0.0398386   0.01125348
 -0.9991429   0.2         0.          0.         -0.7227949  -0.6910626
  0.01749039  0.02790192  0.00485016  0.02677917 -0.01116064 -0.02092361
  0.00757572  0.07030033 -0.03822422 -0.02803643 -0.0747261   0.00439644
  0.03076935 -0.29450607  0.0544961   0.1362629  -0.14505577 -0.01318741
  0.3472519  -0.05842227]","[ 0.00270152  0.03130198 -0.01772473 -0.02274288  0.10730664 -0.00415645
  0.08464853  0.07484014 -0.08533183  0.08474571]","[-0.245625302195549, 0.0026980596594512463, -0.026453739032149315, -0.5229490995407104, 0.2552357614040375, 0.2434082180261612, 0.10944458097219467, 0.0819658488035202, 0.41458362340927124, -0.07028315216302872]"
470,,"[-2.2600302e-02 -1.3743944e-01 -2.0120648e-01 -1.7923556e-01
 -5.1364593e-02  1.7921975e-02 -9.9851918e-01  2.0000000e-01
  0.0000000e+00  0.0000000e+00 -9.1952777e-01 -3.9302504e-01
  7.5721741e-03  1.8746642e-02  5.6130979e-03 -4.8828125e-03
  1.1656657e-02 -1.8253326e-02 -8.1756525e-04  6.9537394e-02
 -2.7160645e-02 -2.9457837e-02 -2.5054932e-01 -3.2966995e-01
  4.3964386e-03 -7.4285698e-01  4.6013767e-01 -8.3517075e-02
 -2.5054932e-01 -1.3187408e-02  1.9780159e-01 -8.6119018e-02]","[ 0.00010213  0.02802311 -0.02111135 -0.02112372  0.0888207  -0.00643672
  0.08273032  0.0794981  -0.08258864  0.08802996]","[-0.2478306144475937, -0.0010930125135928392, -0.030058279633522034, -0.5226908922195435, 0.25029680132865906, 0.2468022108078003, 0.11366758495569229, 0.08970170468091965, 0.41643303632736206, -0.06178641319274902]"
480,,"[-3.56559940e-02 -1.67225413e-02 -2.29676776e-02 -2.70739436e-01
 -5.77779077e-02  2.06476804e-02 -9.98116016e-01  2.00000003e-01
  0.00000000e+00  0.00000000e+00 -9.98993039e-01 -4.48648296e-02
 -5.72204590e-05  6.92108087e-03  3.70574929e-03 -3.19681168e-02
  3.24534625e-02 -2.09236145e-02 -1.11172479e-02  6.99188635e-02
 -2.41088867e-02 -2.69448459e-02 -1.31874084e-02 -1.18680954e-01
 -9.23080444e-02 -2.85715103e-01  2.33993158e-01 -4.39643860e-03
 -1.36262894e-01 -3.95603180e-02 -4.39643860e-03  9.51907635e-02]","[-0.00275091  0.02266564 -0.02193383 -0.01595567  0.0719467  -0.01739079
  0.07280657  0.06697055 -0.0805168   0.07752348]","[-0.2513100206851959, -0.004816732369363308, -0.03132496774196625, -0.5189107656478882, 0.22922511398792267, 0.237478569149971, 0.10709626227617264, 0.08507034182548523, 0.41901272535324097, -0.06773761659860611]"
490,,"[-0.04948054 -0.01436451  0.0569521  -0.20431839 -0.05665307  0.01947642
 -0.998204    0.2         0.          0.         -0.95105654  0.309017
 -0.0015831   0.00577667 -0.00430511 -0.03616428  0.03917608 -0.01825333
 -0.00997284  0.06953739 -0.02487183 -0.02129419 -0.04835129  0.01318741
 -0.15384674 -0.00439644  0.07387645  0.08351707  0.10109901 -0.00439644
 -0.04835129  0.05589142]","[-0.00521417  0.01771836 -0.01823851 -0.00816807  0.06531715 -0.01858585
  0.06256746  0.05720107 -0.08224968  0.06765071]","[-0.25412610173225403, -0.010639837943017483, -0.029771652072668076, -0.5120401978492737, 0.21801318228244781, 0.23071300983428955, 0.09739918261766434, 0.07235050946474075, 0.4189586937427521, -0.07717650383710861]"
500,,"[-0.05512287 -0.05825291 -0.00407861 -0.00377078 -0.05606034  0.02032588
 -0.99822056  0.2         0.          0.         -0.7818315   0.6234898
 -0.00425339  0.00577667 -0.01117157 -0.03616428  0.0386768  -0.01672745
 -0.00692108  0.06877445 -0.02716064 -0.0189666  -0.00439644  0.03956032
 -0.14505577 -0.01318741 -0.02079541  0.01318741  0.06593323 -0.01318741
 -0.01318741  0.00936808]","[-0.00594807  0.01936017 -0.01632776  0.00241754  0.06133709 -0.00929768
  0.04608243  0.04588593 -0.08479977  0.0485609 ]","[-0.2558254897594452, -0.01014455035328865, -0.027178145945072174, -0.5035901665687561, 0.21291925013065338, 0.23611706495285034, 0.08589208126068115, 0.06084210425615311, 0.4159875810146332, -0.09209109842777252]"
510,,"[-0.05414935 -0.04244618  0.05427462  0.02747733 -0.05539897  0.02288286
 -0.99820197  0.2         0.          0.         -0.5128993   0.8584488
 -0.00349045  0.00730255 -0.01574921 -0.03769016  0.03575417 -0.0186348
 -0.0053952   0.06381535 -0.02944946 -0.01855324 -0.00439644  0.02197838
 -0.03076935 -0.0747261  -0.02148146 -0.03956032  0.04835129 -0.05714226
 -0.06593323  0.01890915]","[-0.00458585  0.01703808 -0.01701058  0.02042294  0.04012345 -0.01010905
  0.0106167   0.04055237 -0.08047619  0.02016304]","[-0.2557155191898346, -0.010940784588456154, -0.02656225673854351, -0.48903733491897583, 0.20271635055541992, 0.24062973260879517, 0.05922790989279747, 0.05213203653693199, 0.417026162147522, -0.11511985957622528]"
520,,"[-0.05384789 -0.04643777  0.10044894 -0.025475   -0.05141256  0.02417141
 -0.99838495  0.2         0.          0.         -0.17855689  0.9839296
 -0.00387192  0.01188019 -0.01651215 -0.03807163  0.03634341 -0.0186348
 -0.00196197  0.05084538 -0.03364658 -0.01742078  0.00439644  0.06593323
  0.00439644 -0.01318741  0.00915054  0.01318741  0.10109901 -0.08351707
 -0.09230804  0.05641801]","[-0.00209288 -0.00393648 -0.02221819  0.06380812 -0.07315324 -0.02639788
 -0.02156788  0.04715866 -0.07163157 -0.00387815]","[-0.25165626406669617, -0.023623090237379074, -0.02949672006070614, -0.4594186842441559, 0.14264053106307983, 0.23419098556041718, 0.02130061388015747, 0.05232405662536621, 0.4241352081298828, -0.14238303899765015]"
530,,"[-0.05784058  0.01980329  0.06642978 -0.13030498 -0.04717769  0.02511477
 -0.99857056  0.2         0.          0.          0.17855689  0.9839296
 -0.00387192  0.01722076 -0.01880096 -0.03692722  0.03753056 -0.01634598
  0.00185368  0.04283451 -0.03746128 -0.01668358  0.02197838  0.05714226
 -0.10109901  0.00439644  0.08007067  0.04835129  0.10109901 -0.14505577
 -0.09230804  0.0520517 ]","[-0.00951272 -0.01934901 -0.02460771  0.08836535 -0.14773285 -0.04648447
 -0.02703796  0.04133517 -0.08129889 -0.03215726]","[-0.25569093227386475, -0.04256356135010719, -0.03503982722759247, -0.42082297801971436, 0.03045026585459709, 0.212776318192482, 0.00475671561434865, 0.05606800317764282, 0.4240715801715851, -0.16818228363990784]"
540,,"[-6.4523675e-02  2.5958562e-02  8.7410621e-02 -1.1969878e-01
 -4.3580379e-02  2.3403363e-02 -9.9877584e-01  2.0000000e-01
  0.0000000e+00  0.0000000e+00  5.1289928e-01  8.5844880e-01
 -5.7220459e-05  1.9509582e-02 -2.6431313e-02 -2.7770996e-02
  3.3344612e-02 -1.6727448e-02  1.4722068e-03  3.9401285e-02
 -4.0513039e-02 -1.8271193e-02  1.3626289e-01  2.5054932e-01
 -4.8351288e-02  2.8571510e-01 -5.2504275e-02  4.3964386e-03
  2.5934029e-01 -3.0769348e-02 -6.5933228e-02 -2.7734179e-02]","[-0.00822637 -0.04035874 -0.02711197  0.0913699  -0.14630018 -0.05841038
 -0.03128392  0.0361079  -0.08641996 -0.03475086]","[-0.25976306200027466, -0.05541668459773064, -0.03601730987429619, -0.4110908806324005, 0.00228668749332428, 0.1966327577829361, 0.0027038801927119493, 0.04478474706411362, 0.4154621660709381, -0.18829035758972168]"
550,,"[-0.06658975  0.03102747  0.15675133  0.06924302 -0.03708857  0.02133481
 -0.9990841   0.2         0.          0.          0.7818315   0.6234898
  0.00757217  0.03019073 -0.02948307 -0.00984192  0.02094574 -0.02321243
  0.01024601  0.03825688 -0.0485239  -0.02037397  0.1362629   0.2241764
  0.00439644  0.39120865 -0.10806642 -0.03076935  0.1362629   0.02197838
 -0.18021965  0.02126626]","[-0.00116178 -0.04735922 -0.03415588  0.08651381 -0.13264349 -0.06312683
 -0.02846561  0.03295692 -0.08668563 -0.02908153]","[-0.2540051341056824, -0.07280399650335312, -0.040944844484329224, -0.4117719531059265, 0.011723002418875694, 0.18858395516872406, 0.0010900851339101791, 0.04306324943900108, 0.41350820660591125, -0.1827903538942337]"
560,,"[-5.73023558e-02 -3.14124365e-04  1.15497001e-01  2.57514656e-01
 -2.92190406e-02  2.20260695e-02 -9.99330401e-01  2.00000003e-01
  0.00000000e+00  0.00000000e+00  9.51056540e-01  3.09017003e-01
  9.47952271e-03  3.66757214e-02 -2.94830706e-02  7.70568848e-03
  1.23092830e-02 -2.66456604e-02  1.44421775e-02  3.78754064e-02
 -6.18753433e-02 -2.07634419e-02 -2.19783783e-02  1.09889984e-01
  3.07693481e-02  3.03297043e-01 -1.76327109e-01 -4.83512878e-02
 -1.31874084e-02 -1.31874084e-02 -2.94506073e-01  8.55454491e-05]","[-0.00197924 -0.047334   -0.03561643  0.0873641  -0.13171722 -0.06309299
 -0.02983788  0.03678653 -0.08682875 -0.02250873]","[-0.2501170337200165, -0.07798492163419724, -0.04599135369062424, -0.4131286144256592, 0.0181923508644104, 0.18710143864154816, 0.0009983222698792815, 0.04476313665509224, 0.4132384955883026, -0.17519918084144592]"
570,,"[-0.04304691 -0.01053594  0.00183054  0.27836826 -0.02625966  0.02364309
 -0.9993756   0.2         0.          0.          0.99899304 -0.04486483
  0.00909805  0.03934601 -0.0291016   0.01686096  0.0077377  -0.03236866
  0.01367924  0.03787541 -0.07293797 -0.01953907  0.00439644 -0.01318741
 -0.01318741  0.03956032 -0.06049534 -0.09230804 -0.03956032  0.00439644
 -0.14505577  0.01882851]","[-0.00523806 -0.04002647 -0.02745294  0.09012354 -0.13612105 -0.06176125
 -0.03285815  0.04674917 -0.08579369 -0.01063942]","[-0.25376176834106445, -0.07449320703744888, -0.04174524545669556, -0.410977840423584, 0.015751993283629417, 0.18795089423656464, -0.0015499833971261978, 0.051711659878492355, 0.4136224091053009, -0.16572582721710205]"
580,,"[-0.03321156  0.02006884 -0.03712951  0.1390058  -0.0270551   0.02395447
 -0.99934685  0.2         0.          0.          0.91952777 -0.39302504
  0.0110054   0.03896454 -0.0291016   0.0176239   0.0072329  -0.03656483
  0.01253483  0.03787541 -0.07637119 -0.01922955  0.05714226 -0.03076935
  0.01318741  0.00439644  0.01667593 -0.10109901 -0.02197838 -0.01318741
 -0.03076935 -0.01157835]","[-0.00495156 -0.02871637 -0.01741381  0.09322543 -0.14191422 -0.06084136
 -0.03613245  0.06129463 -0.08242439 -0.00238389]","[-0.25609830021858215, -0.0647667869925499, -0.031969159841537476, -0.40830251574516296, 0.011038094758987427, 0.18842960894107819, -0.004601431079208851, 0.06389152258634567, 0.4156821370124817, -0.1566256284713745]"
590,,"[-0.0296655   0.02052772  0.00431557  0.00712936 -0.0274596   0.02347525
 -0.9993471   0.2         0.          0.          0.7227949  -0.6910626
  0.01367569  0.03743866 -0.02681278  0.01991272  0.00685202 -0.03923512
  0.01062748  0.03978276 -0.07598972 -0.01973584  0.01318741 -0.0747261
  0.00439644  0.02197838 -0.03440793 -0.03956032 -0.0747261   0.0747261
 -0.00439644 -0.01665475]","[ 0.00051389 -0.01166707 -0.01354792  0.09649894 -0.15171427 -0.05683886
 -0.03276221  0.08097493 -0.07372974  0.0042976 ]","[-0.2521822452545166, -0.050716135650873184, -0.024503018707036972, -0.40505218505859375, 0.0034520148765295744, 0.19041550159454346, -0.005290229804813862, 0.08116117864847183, 0.4216304421424866, -0.14882305264472961]"
600,,"[-0.02917714  0.04990979 -0.01243654  0.00949841 -0.02739475  0.02279017
 -0.99936473  0.2         0.          0.          0.43388373 -0.90096885
  0.01291275  0.03476837 -0.02185368  0.02258301  0.00425702 -0.03923512
  0.00833866  0.0493195  -0.07598972 -0.01965633 -0.02197838 -0.05714226
 -0.02197838  0.0747261  -0.07855887 -0.00439644 -0.0747261   0.09230804
 -0.00439644  0.01091177]","[ 0.01183186  0.00996609 -0.0190849   0.09255591 -0.14852318 -0.03949121
 -0.01084326  0.09229386 -0.06489015  0.00701644]","[-0.24468526244163513, -0.0304256584495306, -0.025521064177155495, -0.4037584364414215, -0.003006374929100275, 0.2006223052740097, 0.006853398866951466, 0.09841744601726532, 0.43097782135009766, -0.14380452036857605]"
610,,"[-0.0259871   0.09857339 -0.03408874  0.08982161 -0.02849922  0.02009618
 -0.9993917   0.2         0.          0.          0.08963931 -0.9959743
  0.01291275  0.03400543 -0.01269745  0.02754211 -0.00159028 -0.03961658
  0.00681278  0.05847477 -0.0737009  -0.01936853 -0.01318741 -0.03076935
  0.21538544  0.10109901 -0.17520854 -0.00439644 -0.02197838  0.10109901
  0.03956032 -0.00473451]","[ 0.01400634  0.02740121 -0.01571197  0.03167982 -0.06119816 -0.01978028
  0.03693959  0.0713274  -0.06909536  0.01871999]","[-0.23525486886501312, -0.011097230017185211, -0.027720952406525612, -0.43372443318367004, 0.03863956034183502, 0.2213606834411621, 0.04233862832188606, 0.09308897703886032, 0.4340656101703644, -0.13874375820159912]"
620,,"[-0.01728841  0.09151029 -0.07208013  0.19270228 -0.03104219  0.01602273
 -0.99938977  0.2         0.          0.         -0.26603684 -0.96396285
  0.0148201   0.03476837 -0.00354218  0.03479099 -0.01062128 -0.03809071
  0.00833866  0.07106327 -0.06645298 -0.02151009  0.03076935 -0.02197838
  0.18021965  0.16263771 -0.24440661  0.02197838 -0.02197838  0.08351707
  0.14505577 -0.08223592]","[ 0.0072403   0.03762196 -0.01458757 -0.0163651   0.07707417 -0.0126883
  0.06562559  0.06502327 -0.08172841  0.05906815]","[-0.23828010261058807, 0.002487374469637871, -0.024810563772916794, -0.49590328335762024, 0.1665908694267273, 0.23556207120418549, 0.08342701941728592, 0.0771474540233612, 0.42367464303970337, -0.10954871028661728]"
630,,"[-9.01233871e-03  1.93440244e-02 -1.23217925e-01  1.28849685e-01
 -3.57926004e-02  1.19174048e-02 -9.99288321e-01  2.00000003e-01
  0.00000000e+00  0.00000000e+00 -5.87785244e-01 -8.09017003e-01
  1.55830383e-02  3.43869030e-02 -4.90417704e-04  3.47909927e-02
 -1.47814304e-02 -2.89344788e-02  9.48307104e-03  7.29706213e-02
 -4.92868423e-02 -2.54755616e-02  4.39643860e-03 -3.95603180e-02
 -4.39643860e-03 -5.71422577e-02 -6.53768405e-02  2.32967377e-01
 -4.39643860e-03  4.39643860e-03  3.82417679e-01 -1.00565761e-01]","[ 0.00424266  0.03377083 -0.01914022 -0.023565    0.10761204 -0.00851643
  0.07989253  0.06789378 -0.08544978  0.08164591]","[-0.2447531372308731, 0.00679779751226306, -0.026574235409498215, -0.5217646360397339, 0.24547486007213593, 0.23990893363952637, 0.10397893190383911, 0.07534968852996826, 0.4152545928955078, -0.0804828628897667]"
640,,"[-5.31224161e-03 -1.00072697e-01 -2.28273720e-01 -1.87537204e-02
 -4.53822687e-02  1.60178840e-02 -9.98841286e-01  2.00000003e-01
  0.00000000e+00  0.00000000e+00 -8.34573269e-01 -5.50897002e-01
  9.09805298e-03  3.24795544e-02  6.53991476e-04  1.07574463e-02
 -3.41753662e-03 -2.13050842e-02  1.17718894e-02  6.87744543e-02
 -3.40280533e-02 -2.87238657e-02 -2.50549316e-01 -3.47251892e-01
  1.18680954e-01 -8.21977615e-01  2.38183439e-01  1.01099014e-01
 -2.85715103e-01  1.31874084e-02  2.59340286e-01 -1.23782039e-01]","[ 0.00094438  0.03339015 -0.022289   -0.02465037  0.09988984 -0.00291626
  0.08790959  0.07407755 -0.0855196   0.08601917]","[-0.24701371788978577, -0.0019363854080438614, -0.02899177372455597, -0.5226318836212158, 0.2575746774673462, 0.24739158153533936, 0.11357766389846802, 0.08418453484773636, 0.41478443145751953, -0.06355952471494675]"
650,,"[-1.23467213e-02 -7.93408230e-02 -1.13919996e-01 -2.76387304e-01
 -5.51845878e-02  2.13483777e-02 -9.98247981e-01  2.00000003e-01
  0.00000000e+00  0.00000000e+00 -9.74927902e-01 -2.22520933e-01
 -4.38690186e-04  1.83651727e-02  1.79840066e-03 -2.16674805e-02
  2.12557465e-02 -2.16865540e-02  3.26843932e-04  6.91559240e-02
 -2.56347656e-02 -2.89442092e-02 -1.27471924e-01 -2.50549316e-01
 -5.71422577e-02 -4.35165405e-01  5.34602642e-01 -2.19783783e-02
 -1.89010620e-01 -2.19783783e-02  7.47261047e-02  2.04891954e-02]","[-0.00112046  0.02297175 -0.02222999 -0.01901752  0.08056019 -0.0112414
  0.076175    0.07502859 -0.08127217  0.08604265]","[-0.24983499944210052, -0.0038726930506527424, -0.03219355270266533, -0.5211453437805176, 0.24093978106975555, 0.2433750182390213, 0.11133027076721191, 0.0865740031003952, 0.4175333082675934, -0.0621861070394516]"
660,,"[-0.02744796  0.00441928  0.02314802 -0.31379667 -0.05748219  0.02128585
 -0.9981196   0.2         0.          0.         -0.99094975  0.13423327
 -0.00425339  0.01035431 -0.00583099 -0.03616428  0.03564173 -0.02206802
 -0.0053952   0.06801151 -0.02563477 -0.02421354 -0.01318741 -0.05714226
 -0.14505577 -0.10109901  0.16680928  0.03076935 -0.02197838 -0.05714226
 -0.01318741  0.07209047]","[-0.00520722  0.01971584 -0.01973417 -0.01241717  0.06610831 -0.01928015
  0.06643433  0.06200298 -0.08121004  0.07347479]","[-0.25313106179237366, -0.008965742774307728, -0.03149174526333809, -0.5157651901245117, 0.22239068150520325, 0.2334495186805725, 0.1014663353562355, 0.07755120098590851, 0.4192071259021759, -0.07058611512184143]"
