step,phase,obs,action_raw,action_clipped,action_scaled
670,10.46875,"[ 1.9509032e-01 -9.8078525e-01  8.2207680e-02 -2.1982193e-04
 -3.0091742e-01]",-0.34722716,-0.34722716,-0.08680679
680,10.625,"[-7.0710677e-01 -7.0710677e-01  8.2589149e-02  2.1982193e-04
 -3.4722716e-01]",-0.4765766,-0.4765766,-0.11914415
690,10.78125,"[-9.8078525e-01  1.9509032e-01  8.2589149e-02 -6.5937045e-04
 -4.7657660e-01]",-0.54792327,-0.54792327,-0.13698082
700,10.9375,"[-3.8268343e-01  9.2387950e-01  8.2970619e-02 -2.1982193e-04
 -5.4792327e-01]",-0.7095235,-0.7095235,-0.17738087
710,11.09375,[ 0.55557024  0.8314696   0.08487797  0.00329666 -0.7095235 ],-0.6997038,-0.6997038,-0.17492595
720,11.25,[ 1.000000e+00  9.790984e-16  8.564091e-02  1.098919e-03 -6.997038e-01],-0.67895013,-0.67895013,-0.16973753
730,11.40625,"[ 5.5557024e-01 -8.3146960e-01  8.5259438e-02 -2.1982193e-04
 -6.7895013e-01]",-0.64566594,-0.64566594,-0.16141649
740,11.5625,"[-3.8268343e-01 -9.2387950e-01  8.5259438e-02 -6.5937045e-04
 -6.4566594e-01]",-2.1738675,-2.1738675,-0.54346687
750,11.71875,[-0.98078525 -0.19509032  0.1367588   0.07362633 -2.1738675 ],-1.9780849,-1.9780849,-0.49452123
760,11.875,[-0.70710677  0.70710677  0.3328371   0.09164839 -1.9780849 ],-0.60201174,-0.60201174,-0.15050294
770,12.03125,[ 0.19509032  0.98078525  0.4186697  -0.02835169 -0.60201174],0.21397737,0.21397737,0.05349434
780,12.1875,[ 0.9238795   0.38268343  0.25806808 -0.11758242  0.21397737],-0.20265362,-0.20265362,-0.050663404
790,12.34375,[ 0.8314696  -0.55557024  0.01087189 -0.09164839 -0.20265362],-0.46398222,-0.46398222,-0.115995556
800,12.5,"[-4.9109668e-16 -1.0000000e+00 -6.8474770e-02  7.2527886e-03
 -4.6398222e-01]",-1.4664173,-1.4664173,-0.36660433
810,12.65625,[-0.8314696  -0.55557024  0.03299809  0.10395604 -1.4664173 ],-1.9977536,-1.9977536,-0.4994384
820,12.812499999999998,[-0.9238795   0.38268343  0.2630272   0.1210989  -1.9977536 ],-1.5654427,-1.5654427,-0.39136067
830,12.96875,[-0.19509032  0.98078525  0.44575405  0.05340662 -1.5654427 ],-0.3750327,-0.3750327,-0.09375817
840,13.125,[ 0.70710677  0.70710677  0.40493584 -0.08373623 -0.3750327 ],0.3183733,0.3183733,0.07959332
850,13.28125,[ 0.98078525 -0.19509032  0.16231823 -0.13604398  0.3183733 ],0.48346403,0.48346403,0.12086601
860,13.4375,[ 0.38268343 -0.9238795  -0.10051918 -0.10175824  0.48346403],0.97326285,0.97326285,0.24331571
870,13.593750000000002,[-0.55557024 -0.8314696  -0.2264061  -0.02615385  0.97326285],0.77096444,0.77096444,0.19274111
880,13.75,"[-1.0000000e+00  1.9612919e-15 -2.3365402e-01  1.7362595e-02
  7.7096444e-01]",0.6060998,0.6060998,0.15152495
890,13.90625,[-0.55557024  0.8314696  -0.1916914   0.01780224  0.6060998 ],0.5821516,0.5821516,0.1455379
900,14.0625,[ 0.38268343  0.9238795  -0.13446999  0.02835169  0.5821516 ],-0.13669723,-0.13669723,-0.03417431
910,14.21875,[ 0.98078525  0.19509032 -0.07801151  0.03582421 -0.13669723],-0.17391942,-0.17391942,-0.043479856
920,14.375000000000002,[ 0.70710677 -0.70710677  0.00553131  0.02791204 -0.17391942],-0.1732308,-0.1732308,-0.0433077
930,14.53125,[-0.19509032 -0.98078525  0.05664921  0.00593405 -0.1732308 ],-0.1753143,-0.1753143,-0.043828577
940,14.6875,[-0.9238795  -0.38268343  0.06466007 -0.00109892 -0.1753143 ],-0.22574747,-0.22574747,-0.056436867
950,14.84375,"[-8.3146960e-01  5.5557024e-01  6.4660072e-02 -2.1982193e-04
 -2.2574747e-01]",-0.16268745,-0.16268745,-0.040671863
960,15.0,"[-1.07793675e-14  1.00000000e+00  6.46600723e-02  2.19821930e-04
 -1.62687451e-01]",-0.20895594,-0.20895594,-0.052238986
970,15.156250000000002,"[ 8.3146960e-01  5.5557024e-01  6.4660072e-02 -6.5937045e-04
 -2.0895594e-01]",-0.21785411,-0.21785411,-0.054463528
980,15.3125,"[ 9.2387950e-01 -3.8268343e-01  6.4660072e-02 -2.1982193e-04
 -2.1785411e-01]",-0.22067434,-0.22067434,-0.055168584
990,15.46875,"[ 1.9509032e-01 -9.8078525e-01  6.4660072e-02 -2.1982193e-04
 -2.2067434e-01]",-0.17888874,-0.17888874,-0.044722185
1000,15.625,"[-7.0710677e-01 -7.0710677e-01  6.4660072e-02 -2.1982193e-04
 -1.7888874e-01]",0.20550454,0.20550454,0.051376134
1010,15.78125,"[-9.8078525e-01  1.9509032e-01  6.0082436e-02  6.5937045e-04
  2.0550454e-01]",-0.46656632,-0.46656632,-0.11664158
1020,15.937500000000002,[-0.38268343  0.9238795   0.06885624  0.0054945  -0.46656632],-0.28267872,-0.28267872,-0.07066968
1030,16.09375,"[ 5.5557024e-01  8.3146960e-01  6.6948891e-02 -2.1982193e-04
 -2.8267872e-01]",-0.2000305,-0.2000305,-0.050007626
1040,16.25,"[ 1.0000000e+00  9.3091725e-15  6.5423012e-02  1.0989190e-03
 -2.0003051e-01]",-0.20574307,-0.20574307,-0.05143577
1050,16.40625,"[ 5.5557024e-01 -8.3146960e-01  6.5804482e-02  2.1982193e-04
 -2.0574307e-01]",-0.45081696,-0.45081696,-0.11270424
1060,16.5625,"[-3.8268343e-01 -9.2387950e-01  6.5804482e-02 -6.5937045e-04
 -4.5081696e-01]",-0.608127,-0.608127,-0.15203175
1070,16.71875,"[-9.8078525e-01 -1.9509032e-01  6.6185951e-02  2.1982193e-04
 -6.0812700e-01]",-0.5719964,-0.5719964,-0.1429991
1080,16.875,"[-7.0710677e-01  7.0710677e-01  6.6185951e-02 -2.1982193e-04
 -5.7199639e-01]",-0.3718671,-0.3718671,-0.09296677
1090,17.03125,"[ 1.9509032e-01  9.8078525e-01  6.5804482e-02  2.1982193e-04
 -3.7186709e-01]",-0.27121443,-0.27121443,-0.06780361
1100,17.1875,"[ 9.2387950e-01  3.8268343e-01  6.5804482e-02  2.1982193e-04
 -2.7121443e-01]",-0.2576623,-0.2576623,-0.064415574
1110,17.34375,"[ 8.3146960e-01 -5.5557024e-01  6.5804482e-02 -2.1982193e-04
 -2.5766230e-01]",-0.3362913,-0.3362913,-0.08407283
1120,17.5,"[ 7.8389774e-15 -1.0000000e+00  6.5804482e-02 -2.1982193e-04
 -3.3629131e-01]",-0.4143989,-0.4143989,-0.10359973
1130,17.65625,"[-8.3146960e-01 -5.5557024e-01  6.5804482e-02 -6.5937045e-04
 -4.1439891e-01]",-0.5786235,-0.5786235,-0.14465587
1140,17.8125,"[-9.2387950e-01  3.8268343e-01  6.6185951e-02 -2.1982193e-04
 -5.7862347e-01]",-0.7613925,-0.7613925,-0.19034812
1150,17.96875,[-0.19509032  0.98078525  0.06961918  0.00241756 -0.7613925 ],-0.70981663,-0.70981663,-0.17745416
1160,18.125,"[ 7.0710677e-01  7.0710677e-01  7.0382118e-02 -6.5937045e-04
 -7.0981663e-01]",-0.64929456,-0.64929456,-0.16232364
1170,18.28125,"[ 9.8078525e-01 -1.9509032e-01  7.0382118e-02 -2.1982193e-04
 -6.4929456e-01]",-0.59052634,-0.59052634,-0.14763159
1180,18.4375,"[ 3.8268343e-01 -9.2387950e-01  7.0382118e-02 -6.5937045e-04
 -5.9052634e-01]",-0.58638465,-0.58638465,-0.14659616
1190,18.59375,"[-5.5557024e-01 -8.3146960e-01  7.0382118e-02 -6.5937045e-04
 -5.8638465e-01]",-2.22244,-2.22244,-0.55561
1200,18.75,"[-1.0000000e+00 -6.3687823e-15  1.2798500e-01  8.8571452e-02
 -2.2224400e+00]",-1.7609427,-1.7609427,-0.44023567
1210,18.90625,[-0.55557024  0.8314696   0.33131123  0.08065929 -1.7609427 ],-0.08653896,-0.08653896,-0.02163474
1220,19.0625,[ 0.38268343  0.9238795   0.38815117 -0.05120878 -0.08653896],0.47446415,0.47446415,0.11861604
1230,19.21875,[ 0.98078525  0.19509032  0.17376232 -0.1646154   0.47446415],-0.057522107,-0.057522107,-0.014380527
1240,19.375,[ 0.70710677 -0.70710677 -0.07801151 -0.08285713 -0.05752211],-0.8719559,-0.8719559,-0.21798897
1250,19.53125,[-0.19509032 -0.98078525 -0.10738564  0.05604391 -0.8719559 ],-1.7855368,-1.7855368,-0.4463842
1260,19.6875,[-0.9238795  -0.38268343  0.08411503  0.13516484 -1.7855368 ],-2.054079,-2.054079,-0.51351976
1270,19.84375,[-0.8314696   0.55557024  0.36221123  0.11670332 -2.054079  ],-1.4015709,-1.4015709,-0.35039273
1280,20.0,"[-4.8985872e-15  1.0000000e+00  5.0640869e-01  1.9780160e-03
 -1.4015709e+00]",-0.064383484,-0.064383484,-0.016095871
1290,20.15625,[ 0.8314696   0.55557024  0.38624382 -0.11934066 -0.06438348],0.613618,0.613618,0.1534045
1300,20.3125,[ 0.9238795  -0.38268343  0.07572269 -0.14879122  0.613618  ],0.68184495,0.68184495,0.17046124
1310,20.46875,[ 0.19509032 -0.98078525 -0.2042799  -0.09604397  0.68184495],0.95706886,0.95706886,0.23926722
1320,20.625,[-0.70710677 -0.70710677 -0.28706074 -0.00373631  0.95706886],0.7494734,0.7494734,0.18736835
1330,20.78125,[-0.98078525  0.19509032 -0.2729454   0.03362637  0.7494734 ],0.81088245,0.81088245,0.20272061
1340,20.9375,[-0.38268343  0.9238795  -0.20122814  0.04285717  0.81088245],0.52041465,0.52041465,0.13010366
1350,21.09375,[ 0.55557024  0.8314696  -0.13714027  0.02835169  0.52041465],-0.1531232,-0.1531232,-0.0382808
1360,21.25,"[ 1.0000000e+00  3.4283921e-15 -7.0382118e-02  4.0659335e-02
 -1.5312320e-01]",-0.18264338,-0.18264338,-0.045660846
1370,21.40625,[ 0.55557024 -0.8314696   0.01392365  0.04373627 -0.18264338],-0.182614,-0.182614,-0.0456535
1380,21.5625,[-0.38268343 -0.9238795   0.06237125  0.0147253  -0.182614  ],-0.14409591,-0.14409591,-0.03602398
1390,21.71875,"[-9.8078525e-01 -1.9509032e-01  6.5423012e-02 -2.1982193e-04
 -1.4409591e-01]",-0.13835266,-0.13835266,-0.034588166
1400,21.875,[-0.70710677  0.70710677  0.06542301 -0.00109892 -0.13835266],-0.22198161,-0.22198161,-0.055495404
1410,22.03125,"[ 1.9509032e-01  9.8078525e-01  6.5804482e-02 -2.1982193e-04
 -2.2198161e-01]",-0.222098,-0.222098,-0.0555245
1420,22.1875,"[ 9.2387950e-01  3.8268343e-01  6.5804482e-02  2.1982193e-04
 -2.2209799e-01]",-0.22037181,-0.22037181,-0.055092953
1430,22.34375,[ 0.8314696  -0.55557024  0.06580448 -0.00109892 -0.22037181],-0.22557613,-0.22557613,-0.056394033
1440,22.5,"[ 1.9581968e-15 -1.0000000e+00  6.5804482e-02 -6.5937045e-04
 -2.2557613e-01]",-0.20232525,-0.20232525,-0.050581314
1450,22.65625,"[-8.3146960e-01 -5.5557024e-01  6.5804482e-02 -2.1982193e-04
 -2.0232525e-01]",-0.073669076,-0.073669076,-0.018417269
1460,22.8125,"[-9.2387950e-01  3.8268343e-01  6.5423012e-02 -6.5937045e-04
 -7.3669076e-02]",-0.49663088,-0.49663088,-0.12415772
1470,22.96875,[-0.19509032  0.98078525  0.06618595 -0.00153847 -0.49663088],-0.3830208,-0.3830208,-0.0957552
1480,23.125,"[ 7.0710677e-01  7.0710677e-01  6.5804482e-02 -2.1982193e-04
 -3.8302079e-01]",-0.28927675,-0.28927675,-0.07231919
1490,23.28125,"[ 9.8078525e-01 -1.9509032e-01  6.5804482e-02 -6.5937045e-04
 -2.8927675e-01]",-0.30163866,-0.30163866,-0.075409666
1500,23.4375,"[ 3.8268343e-01 -9.2387950e-01  6.5804482e-02 -2.1982193e-04
 -3.0163866e-01]",-0.5332702,-0.5332702,-0.13331755
1510,23.59375,"[-5.5557024e-01 -8.3146960e-01  6.6185951e-02 -6.5937045e-04
 -5.3327018e-01]",-0.6837036,-0.6837036,-0.1709259
1520,23.75,[-1.000000e+00 -4.880018e-16  6.771183e-02 -1.098919e-03 -6.837036e-01],-0.5713878,-0.5713878,-0.14284696
1530,23.90625,"[-5.5557024e-01  8.3146960e-01  6.7330360e-02  2.1982193e-04
 -5.7138783e-01]",-0.36644578,-0.36644578,-0.091611445
1540,24.0625,"[ 3.8268343e-01  9.2387950e-01  6.6948891e-02  2.1982193e-04
 -3.6644578e-01]",-0.2745694,-0.2745694,-0.06864235
1550,24.21875,"[ 9.8078525e-01  1.9509032e-01  6.6948891e-02 -2.1982193e-04
 -2.7456939e-01]",-0.271244,-0.271244,-0.067811
1560,24.375,"[ 7.0710677e-01 -7.0710677e-01  6.6948891e-02 -2.1982193e-04
 -2.7124399e-01]",-0.37473178,-0.37473178,-0.093682945
1570,24.53125,"[-1.9509032e-01 -9.8078525e-01  6.6948891e-02 -2.1982193e-04
 -3.7473178e-01]",-0.4705911,-0.4705911,-0.117647775
1580,24.6875,"[-9.2387950e-01 -3.8268343e-01  6.7330360e-02 -2.1982193e-04
 -4.7059110e-01]",-0.9836732,-0.9836732,-0.2459183
1590,24.84375,[-0.8314696   0.55557024  0.07610416  0.01164837 -0.9836732 ],-0.8758888,-0.8758888,-0.2189722
1600,25.0,"[ 9.8219336e-16  1.0000000e+00  1.2951088e-01  2.2637367e-02
 -8.7588882e-01]",-0.6808271,-0.6808271,-0.17020677
1610,25.15625,[ 0.8314696   0.55557024  0.16041088  0.00153847 -0.6808271 ],-0.6069715,-0.6069715,-0.15174288
1620,25.3125,[ 0.9238795  -0.38268343  0.15392494  0.00241756 -0.6069715 ],-0.56462175,-0.56462175,-0.14115544
1630,25.46875,"[ 1.9509032e-01 -9.8078525e-01  1.5430641e-01 -6.5937045e-04
 -5.6462175e-01]",-0.60282266,-0.60282266,-0.15070567
1640,25.624999999999996,"[-7.0710677e-01 -7.0710677e-01  1.5430641e-01 -2.1982193e-04
 -6.0282266e-01]",-2.1152542,-2.1152542,-0.52881354
1650,25.78125,[-0.98078525  0.19509032  0.19359875  0.07010984 -2.1152542 ],-1.5162485,-1.5162485,-0.37906212
1660,25.9375,[-0.38268343  0.9238795   0.3290224   0.0375824  -1.5162485 ],-0.010602109,-0.010602109,-0.0026505273
1670,26.09375,[ 0.55557024  0.8314696   0.32482624 -0.0696703  -0.01060211],0.12147119,0.12147119,0.030367797
1680,26.25,"[ 1.00000000e+00 -2.45238845e-15  1.23407364e-01 -1.38241768e-01
  1.21471189e-01]",-0.23441142,-0.23441142,-0.058602855
1690,26.406249999999996,[ 0.55557024 -0.8314696  -0.04482365 -0.04241762 -0.23441142],-1.0015924,-1.0015924,-0.2503981
1700,26.5625,[-0.38268343 -0.9238795  -0.02574921  0.05428572 -1.0015924 ],-1.8379601,-1.8379601,-0.45949003
1710,26.71875,[-0.98078525 -0.19509032  0.15506935  0.11142855 -1.8379601 ],-1.9666166,-1.9666166,-0.49165416
1720,26.875,[-0.70710677  0.70710677  0.38204765  0.08241758 -1.9666166 ],-1.1624323,-1.1624323,-0.29060808
1730,27.03125,[ 0.19509032  0.98078525  0.46749783 -0.01956043 -1.1624323 ],-0.087790065,-0.087790065,-0.021947516
1740,27.187500000000004,[ 0.9238795   0.38268343  0.3267336  -0.10439563 -0.08779006],0.30738774,0.30738774,0.076846935
1750,27.34375,[ 0.8314696  -0.55557024  0.05817509 -0.11186814  0.30738774],0.4912497,0.4912497,0.12281243
1760,27.5,"[-3.9225837e-15 -1.0000000e+00 -1.4896584e-01 -7.2307684e-02
  4.9124971e-01]",0.87477005,0.87477005,0.21869251
1770,27.65625,[-0.8314696  -0.55557024 -0.20733166  0.00329666  0.87477005],0.6382415,0.6382415,0.15956038
1780,27.8125,[-0.9238795   0.38268343 -0.19092846  0.01384611  0.6382415 ],0.7858574,0.7858574,0.19646434
1790,27.968750000000004,[-0.19509032  0.98078525 -0.16117382  0.01120882  0.7858574 ],0.24859324,0.24859324,0.06214831
1800,28.125,[ 0.70710677  0.70710677 -0.14400673  0.02395601  0.24859324],-0.15107769,-0.15107769,-0.037769422
1810,28.28125,[ 0.98078525 -0.19509032 -0.07877445  0.04109888 -0.15107769],-0.18155496,-0.18155496,-0.04538874
1820,28.4375,[ 0.38268343 -0.9238795   0.01506805  0.04549446 -0.18155496],-0.1882096,-0.1882096,-0.0470524
1830,28.59375,[-0.55557024 -0.8314696   0.07038212  0.01076927 -0.1882096 ],-0.17694822,-0.17694822,-0.044237055
