step,phase,obs,action_raw,action_clipped,action_scaled
32,0.5,"[ 1.2246469e-16 -1.0000000e+00 -7.8201294e-03 -1.7166138e-03
 -2.1982193e-04 -6.5937045e-04  1.2636711e-01 -2.2673421e-01]",[ 0.16943139 -0.27793387],[ 0.16943139 -0.27793387],[ 0.04235785 -0.06948347]
33,0.515625,"[-9.8017141e-02 -9.9518472e-01 -7.8201294e-03 -2.4795532e-03
  2.1982193e-04 -8.1318859e-03  1.6943139e-01 -2.7793387e-01]",[ 0.36213624 -0.43755528],[ 0.36213624 -0.43755528],[ 0.09053406 -0.10938882]
34,0.53125,"[-0.19509032 -0.98078525 -0.00705719 -0.00476837  0.00681314 -0.01780224
  0.36213624 -0.43755528]",[ 0.68290824 -0.5839406 ],[ 0.68290824 -0.5839406 ],[ 0.17072706 -0.14598516]
35,0.546875,"[-0.29028466 -0.95694035 -0.00476837 -0.00896454  0.01164837 -0.02307692
  0.68290824 -0.5839406 ]",[ 1.2840793 -0.7275715],[ 1.2840793 -0.7275715],[ 0.32101983 -0.18189287]
36,0.5625,"[-0.38268343 -0.9238795  -0.00286102 -0.01430511  0.01296701 -0.02703295
  1.2840793  -0.7275715 ]",[ 1.8577708 -0.6625403],[ 1.8577708 -0.6625403],[ 0.4644427  -0.16563508]
37,0.578125,"[-4.7139674e-01 -8.8192129e-01  1.9073486e-04 -2.0027161e-02
  2.1758271e-02 -2.9670333e-02  1.8577708e+00 -6.6254032e-01]",[ 1.9722385 -0.5651112],[ 1.9722385 -0.5651112],[ 0.49305964 -0.1412778 ]
38,0.59375,"[-0.55557024 -0.8314696   0.0043869  -0.02651215  0.0248352  -0.03582421
  1.9722385  -0.5651112 ]",[ 1.7626631  -0.14582777],[ 1.7626631  -0.14582777],[ 0.44066578 -0.03645694]
39,0.609375,"[-0.6343933  -0.77301043  0.01087189 -0.0352869   0.0367033  -0.04373627
  1.7626631  -0.14582777]",[1.5132574  0.13460836],[1.5132574  0.13460836],[0.37831435 0.03365209]
40,0.625,"[-0.70710677 -0.70710677  0.02384186 -0.046731    0.08021975 -0.06835165
  1.5132574   0.13460836]",[1.2877693 0.3679971],[1.2877693 0.3679971],[0.32194233 0.09199928]
41,0.640625,"[-0.77301043 -0.6343933   0.04863834 -0.06122684  0.14043961 -0.08373623
  1.2877693   0.3679971 ]",[1.0795627  0.42735508],[1.0795627  0.42735508],[0.26989067 0.10683877]
42,0.65625,"[-0.8314696  -0.55557024  0.08373356 -0.07724857  0.20065938 -0.08505497
  1.0795627   0.42735508]",[0.8670454  0.34447074],[0.8670454  0.34447074],[0.21676135 0.08611768]
43,0.671875,"[-0.8819213  -0.47139674  0.13141823 -0.09250736  0.25824174 -0.07010984
  0.8670454   0.34447074]",[0.5570884  0.14817724],[0.5570884  0.14817724],[0.1392721  0.03704431]
44,0.6875,"[-0.9238795  -0.38268343  0.18368053 -0.10357094  0.27802202 -0.03626375
  0.5570884   0.14817724]",[ 0.17389199 -0.22224492],[ 0.17389199 -0.22224492],[ 0.043473   -0.05556123]
45,0.703125,"[-9.56940353e-01 -2.90284663e-01  2.38231659e-01 -1.07767105e-01
  2.70989031e-01 -6.59370446e-04  1.73891991e-01 -2.22244918e-01]",[ 0.05999251 -0.22390842],[ 0.05999251 -0.22390842],[ 0.01499813 -0.05597711]
46,0.71875,"[-0.98078525 -0.19509032  0.2912569  -0.10357094  0.26175824  0.03538465
  0.05999251 -0.22390842]",[-0.00372769 -0.20246032],[-0.00372769 -0.20246032],[-0.00093192 -0.05061508]
47,0.734375,"[-0.9951847  -0.09801714  0.33894062 -0.0932703   0.22879124  0.05736265
 -0.00372769 -0.20246032]",[-0.14523032 -0.25626448],[-0.14523032 -0.25626448],[-0.03630758 -0.06406612]
48,0.75,"[-1.0000000e+00 -1.8369701e-16  3.7785149e-01 -7.8011513e-02
  1.6593409e-01  7.5824164e-02 -1.4523032e-01 -2.5626448e-01]",[-0.2625974  -0.24303025],[-0.2625974  -0.24303025],[-0.06564935 -0.06075756]
49,0.765625,"[-0.9951847   0.09801714  0.4030285  -0.06122684  0.08945055  0.08109894
 -0.2625974  -0.24303025]",[-0.3372389  -0.26840585],[-0.3372389  -0.26840585],[-0.08430973 -0.06710146]
50,0.78125,"[-0.98078525  0.19509032  0.41180325 -0.04558659  0.00901098  0.07758246
 -0.3372389  -0.26840585]",[-0.3880148  -0.32868114],[-0.3880148  -0.32868114],[-0.0970037  -0.08217029]
51,0.796875,"[-0.95694035  0.29028466  0.4053173  -0.03147221 -0.07230768  0.06835165
 -0.3880148  -0.32868114]",[-0.30086133 -0.39393178],[-0.30086133 -0.39393178],[-0.07521533 -0.09848294]
52,0.8125,"[-0.9238795   0.38268343  0.38471794 -0.02002716 -0.14835167  0.05340662
 -0.30086133 -0.39393178]",[-0.12705809 -0.46236697],[-0.12705809 -0.46236697],[-0.03176452 -0.11559174]
53,0.828125,"[-0.8819213   0.47139674  0.35076714 -0.01087189 -0.18923078  0.04593411
 -0.12705809 -0.46236697]",[ 0.0443158 -0.5309264],[ 0.0443158 -0.5309264],[ 0.01107895 -0.1327316 ]
54,0.84375,"[-0.8314696   0.55557024  0.30308247 -0.00514984 -0.2674725   0.0257143
  0.0443158  -0.5309264 ]",[ 0.09655602 -0.49913347],[ 0.09655602 -0.49913347],[ 0.02413901 -0.12478337]
55,0.859375,"[-0.77301043  0.6343933   0.24433517 -0.00247955 -0.3013187   0.00593405
  0.09655602 -0.49913347]",[-0.00276358 -0.27711725],[-0.00276358 -0.27711725],[-0.00069089 -0.06927931]
