step,phase,obs,action_raw,action_clipped,action_scaled
64,1.0,"[-2.4492937e-16  1.0000000e+00 -3.6812782e-02  9.2507362e-02
  4.4615366e-02 -2.4175644e-03  5.0696987e-01 -1.5119382e+00]",[ 0.68555516 -1.708734  ],[ 0.68555516 -1.708734  ],[ 0.17138879 -0.4271835 ]
65,1.015625,"[ 0.09801714  0.9951847  -0.02727509  0.08983707  0.04989014 -0.01692305
  0.68555516 -1.708734  ]",[ 0.42122206 -1.6945049 ],[ 0.42122206 -1.6945049 ],[ 0.10530552 -0.4236262 ]
66,1.03125,"[ 0.19509032  0.98078525 -0.01659393  0.0844965   0.05120878 -0.04329672
  0.42122206 -1.6945049 ]",[ 0.28118867 -1.4949322 ],[ 0.28118867 -1.4949322 ],[ 0.07029717 -0.37373304]
67,1.046875,"[ 0.29028466  0.95694035 -0.00667572  0.0768671   0.0485714  -0.03714285
  0.28118867 -1.4949322 ]",[ 0.09469395 -1.3866409 ],[ 0.09469395 -1.3866409 ],[ 0.02367349 -0.34666023]
68,1.0625,"[ 0.38268343  0.9238795   0.00286102  0.06771183  0.0384615  -0.04109888
  0.09469395 -1.3866409 ]",[-0.39049098 -1.0006964 ],[-0.39049098 -1.0006964 ],[-0.09762274 -0.2501741 ]
69,1.078125,"[ 0.47139674  0.8819213   0.01125336  0.05741215  0.03626375 -0.04901094
 -0.39049098 -1.0006964 ]",[-0.33121702 -0.66234696],[-0.33121702 -0.66234696],[-0.08280426 -0.16558674]
70,1.09375,"[ 0.55557024  0.8314696   0.01811981  0.04596806  0.03186817 -0.05472527
 -0.33121702 -0.66234696]",[-0.17145848 -0.20172384],[-0.17145848 -0.20172384],[-0.04286462 -0.05043096]
71,1.109375,"[ 0.6343933   0.77301043  0.02384186  0.03414249  0.02615385 -0.06659336
 -0.17145848 -0.20172384]",[0.6758147  0.74387836],[0.6758147  0.74387836],[0.16895367 0.18596959]
72,1.125,"[ 0.70710677  0.70710677  0.02803802  0.02155304  0.0156044  -0.07274723
  0.6758147   0.74387836]",[0.08327519 0.45982698],[0.08327519 0.45982698],[0.0208188  0.11495674]
73,1.140625,"[ 0.77301043  0.6343933   0.03070831  0.01010895  0.00769234 -0.07010984
  0.08327519  0.45982698]",[ 0.42809904 -0.7937881 ],[ 0.42809904 -0.7937881 ],[ 0.10702476 -0.19844702]
74,1.15625,"[ 8.3146960e-01  5.5557024e-01  3.1089783e-02 -5.7220459e-04
 -1.0989190e-03 -4.8131850e-02  4.2809904e-01 -7.9378808e-01]",[-1.73993    -0.77847195],[-1.73993    -0.77847195],[-0.4349825  -0.19461799]
75,1.171875,"[ 0.8819213   0.47139674  0.03070831 -0.01049042 -0.00329666 -0.03450546
 -1.73993    -0.77847195]",[-1.4498826 -1.0079685],[-1.4498826 -1.0079685],[-0.36247066 -0.25199214]
76,1.1875,"[ 9.2387950e-01  3.8268343e-01  2.9945374e-02 -1.6975403e-02
 -1.0989190e-03 -2.3076916e-02 -1.4498826e+00 -1.0079685e+00]",[-1.2772491 -1.0427406],[-1.2772491 -1.0427406],[-0.31931227 -0.26068515]
77,1.203125,"[ 9.5694035e-01  2.9028466e-01  3.0326843e-02 -2.0790100e-02
 -6.5937045e-04 -1.7362595e-02 -1.2772491e+00 -1.0427406e+00]",[-1.2196964 -1.1138736],[-1.2196964 -1.1138736],[-0.3049241 -0.2784684]
78,1.21875,"[ 9.8078525e-01  1.9509032e-01  3.0326843e-02 -2.3460388e-02
  6.5937045e-04 -1.0769272e-02 -1.2196964e+00 -1.1138736e+00]",[-0.6854427 -1.2102839],[-0.6854427 -1.2102839],[-0.17136067 -0.30257097]
79,1.234375,"[ 0.9951847   0.09801714  0.02918243 -0.02536774 -0.01076927 -0.00901098
 -0.6854427  -1.2102839 ]",[-0.60615146 -1.2083187 ],[-0.60615146 -1.2083187 ],[-0.15153787 -0.30207968]
80,1.25,"[ 1.0000000e+00  3.0616170e-16  2.5749207e-02 -2.8038025e-02
 -2.3516465e-02 -1.3406563e-02 -6.0615146e-01 -1.2083187e+00]",[-0.369103  -1.0310551],[-0.369103  -1.0310551],[-0.09227575 -0.25776377]
81,1.265625,"[ 0.9951847  -0.09801714  0.02117157 -0.03070831 -0.02307692 -0.01868134
 -0.369103   -1.0310551 ]",[-0.3401758  -0.91304374],[-0.3401758  -0.91304374],[-0.08504395 -0.22826093]
82,1.28125,"[ 0.98078525 -0.19509032  0.01506805 -0.03490543 -0.02791204 -0.01956043
 -0.3401758  -0.91304374]",[-0.16415006 -0.75821376],[-0.16415006 -0.75821376],[-0.04103751 -0.18955344]
83,1.296875,"[ 0.95694035 -0.29028466  0.00896454 -0.0391016  -0.02527475 -0.03010988
 -0.16415006 -0.75821376]",[-0.18491934 -0.6625234 ],[-0.18491934 -0.6625234 ],[-0.04622984 -0.16563085]
84,1.3125,"[ 0.9238795  -0.38268343  0.00286102 -0.04367924 -0.0274725  -0.02307692
 -0.18491934 -0.6625234 ]",[-0.75793535 -0.588086  ],[-0.75793535 -0.588086  ],[-0.18948384 -0.1470215 ]
85,1.328125,"[ 0.8819213  -0.47139674 -0.00209808 -0.04940128 -0.02395601 -0.02615385
 -0.75793535 -0.588086  ]",[-0.9688541  -0.47648498],[-0.9688541  -0.47648498],[-0.24221353 -0.11912125]
86,1.34375,"[ 0.8314696  -0.55557024 -0.00629425 -0.05436039 -0.01956043 -0.02043953
 -0.9688541  -0.47648498]",[-0.7543431  -0.21570322],[-0.7543431  -0.21570322],[-0.18858577 -0.0539258 ]
87,1.359375,"[ 0.77301043 -0.6343933  -0.01010895 -0.05970097 -0.0147253  -0.0257143
 -0.7543431  -0.21570322]",[-0.35881498  0.11640476],[-0.35881498  0.11640476],[-0.08970375  0.02910119]
88,1.375,"[ 0.70710677 -0.70710677 -0.01277924 -0.06389713 -0.00901098 -0.02307692
 -0.35881498  0.11640476]",[1.2646239 1.4839555],[1.2646239 1.4839555],[0.31615597 0.37098888]
89,1.390625,"[ 0.6343933  -0.77301043 -0.01468658 -0.06733036 -0.01164837 -0.01604395
  1.2646239   1.4839555 ]",[1.1572592 2.4744055],[1.1572592 2.4744055],[0.2893148 0.6186014]
90,1.40625,"[ 0.55557024 -0.8314696  -0.0169754  -0.07076359 -0.01428576 -0.01736259
  1.1572592   2.4744055 ]",[1.5090373 2.6305165],[1.5090373 2.6305165],[0.3772593  0.65762913]
91,1.421875,"[ 0.47139674 -0.8819213  -0.02040863 -0.07343388 -0.01956043 -0.00945053
  1.5090373   2.6305165 ]",[1.527939  2.5748265],[1.527939  2.5748265],[0.38198474 0.6437066 ]
