step,phase,obs,action_raw,action_clipped,action_scaled
121,1.890625,[-0.6343933   0.77301043 -0.39311028 -0.03890114 -0.587777  ],[-0.57370824],[-0.57370824],[-0.14342706]
122,1.90625,[-0.55557024  0.8314696  -0.39501762  0.00945053 -0.57370824],[-0.48998916],[-0.48998916],[-0.12249729]
123,1.921875,[-0.47139674  0.8819213  -0.39005852  0.03274727 -0.48998916],[-0.40219718],[-0.40219718],[-0.1005493]
124,1.9375,[-0.38268343  0.9238795  -0.38052177  0.05120878 -0.40219718],[-0.38778418],[-0.38778418],[-0.09694605]
125,1.953125,[-0.29028466  0.95694035 -0.3675518   0.07098904 -0.38778418],[-0.32314134],[-0.32314134],[-0.08078533]
126,1.96875,[-0.19509032  0.98078525 -0.35191154  0.08153849 -0.32314134],[-0.24150097],[-0.24150097],[-0.06037524]
127,1.984375,[-0.09801714  0.9951847  -0.33474445  0.08945055 -0.24150097],[-0.27027243],[-0.27027243],[-0.06756811]
128,2.0,"[-4.89858741e-16  1.00000000e+00 -3.15670967e-01  1.03956036e-01
 -2.70272434e-01]",[-0.22260682],[-0.22260682],[-0.05565171]
129,2.015625,[ 0.09801714  0.9951847  -0.2950716   0.10307693 -0.22260682],[-0.26308557],[-0.26308557],[-0.06577139]
130,2.03125,[ 0.19509032  0.98078525 -0.2740898   0.09868135 -0.26308557],[-0.47358835],[-0.47358835],[-0.11839709]
131,2.046875,[ 0.29028466  0.95694035 -0.25196457  0.11758242 -0.47358835],[-0.7386923],[-0.7386923],[-0.18467307]
132,2.0625,[ 0.38268343  0.9238795  -0.22983932  0.10967036 -0.7386923 ],[-1.0476145],[-1.0476145],[-0.2619036]
133,2.078125,[ 0.47139674  0.8819213  -0.2080946   0.11230774 -1.0476145 ],[-1.0933424],[-1.0933424],[-0.2733356]
134,2.09375,[ 0.55557024  0.8314696  -0.18673229  0.09384613 -1.0933424 ],[-0.8934829],[-0.8934829],[-0.22337073]
135,2.109375,[ 0.6343933   0.77301043 -0.16727734  0.09428568 -0.8934829 ],[-0.9454572],[-0.9454572],[-0.2363643]
136,2.125,[ 0.70710677  0.70710677 -0.15087318  0.07450552 -0.9454572 ],[-0.97246724],[-0.97246724],[-0.24311681]
137,2.140625,[ 0.77301043  0.6343933  -0.13981056  0.05076924 -0.97246724],[-0.992347],[-0.992347],[-0.24808675]
138,2.15625,[ 0.8314696   0.55557024 -0.13446999  0.01296701 -0.992347  ],[-1.0061837],[-1.0061837],[-0.25154594]
139,2.171875,[ 0.8819213   0.47139674 -0.13370705 -0.00373631 -1.0061837 ],[-1.0203495],[-1.0203495],[-0.25508738]
140,2.1875,[ 0.9238795   0.38268343 -0.1356144  -0.01296701 -1.0203495 ],[-1.0141431],[-1.0141431],[-0.25353578]
141,2.203125,[ 0.95694035  0.29028466 -0.13904762 -0.02219782 -1.0141431 ],[-0.97820735],[-0.97820735],[-0.24455184]
142,2.21875,[ 0.98078525  0.19509032 -0.1443882  -0.02527475 -0.97820735],[-0.89772433],[-0.89772433],[-0.22443108]
143,2.234375,[ 0.9951847   0.09801714 -0.15087318 -0.02967033 -0.89772433],[-0.8473057],[-0.8473057],[-0.21182643]
144,2.25,"[ 1.0000000e+00  5.5109107e-16 -1.5774059e-01 -3.8021948e-02
 -8.4730572e-01]",[-0.7769679],[-0.7769679],[-0.19424197]
145,2.265625,[ 0.9951847  -0.09801714 -0.16575146 -0.04593411 -0.7769679 ],[-0.75756985],[-0.75756985],[-0.18939246]
146,2.28125,[ 0.98078525 -0.19509032 -0.17376232 -0.04285717 -0.75756985],[-0.73195225],[-0.73195225],[-0.18298806]
147,2.296875,[ 0.95694035 -0.29028466 -0.18139172 -0.0375824  -0.73195225],[-0.6762604],[-0.6762604],[-0.1690651]
148,2.3125,[ 0.9238795  -0.38268343 -0.18825817 -0.0265934  -0.6762604 ],[-0.5844364],[-0.5844364],[-0.1461091]
149,2.328125,[ 0.8819213  -0.47139674 -0.19398022 -0.02527475 -0.5844364 ],[-0.57280356],[-0.57280356],[-0.14320089]
150,2.34375,[ 0.8314696  -0.55557024 -0.19779491 -0.01516485 -0.57280356],[-0.54933906],[-0.54933906],[-0.13733476]
151,2.359375,[ 0.77301043 -0.6343933  -0.20008373 -0.00681314 -0.54933906],[-0.46945953],[-0.46945953],[-0.11736488]
152,2.375,[ 0.70710677 -0.70710677 -0.20084667 -0.00153847 -0.46945953],[-0.33067298],[-0.33067298],[-0.08266824]
153,2.390625,[ 0.6343933  -0.77301043 -0.2004652   0.00329666 -0.33067298],[-0.00521792],[-0.00521792],[-0.00130448]
154,2.40625,[ 0.55557024 -0.8314696  -0.1993208   0.00857143 -0.00521792],[0.34815776],[0.34815776],[0.08703944]
155,2.421875,[ 0.47139674 -0.8819213  -0.19703197  0.01076927  0.34815776],[0.792717],[0.792717],[0.19817924]
156,2.4375,[ 0.38268343 -0.9238795  -0.19398022  0.01604395  0.792717  ],[1.2959623],[1.2959623],[0.32399058]
157,2.453125,[ 0.29028466 -0.95694035 -0.18940258  0.02703295  1.2959623 ],[1.8578541],[1.8578541],[0.46446353]
158,2.46875,[ 0.19509032 -0.98078525 -0.18329906  0.04241762  1.8578541 ],[2.1339185],[2.1339185],[0.53347963]
159,2.484375,[ 0.09801714 -0.9951847  -0.17376232  0.0586813   2.1339185 ],[2.5089993],[2.5089993],[0.62724984]
160,2.5,"[ 6.1232340e-16 -1.0000000e+00 -1.5888500e-01  8.6373620e-02
  2.5089993e+00]",[2.5147865],[2.5147865],[0.6286966]
161,2.515625,[-0.09801714 -0.9951847  -0.13752174  0.11450548  2.5147865 ],[2.2777936],[2.2777936],[0.5694484]
162,2.53125,[-0.19509032 -0.98078525 -0.10738564  0.18000002  2.2777936 ],[1.41021],[1.41021],[0.3525525]
163,2.546875,[-0.29028466 -0.95694035 -0.06847477  0.21780224  1.41021   ],[1.3824832],[1.3824832],[0.3456208]
164,2.5625,[-0.38268343 -0.9238795  -0.02155304  0.25076923  1.3824832 ],[3.0477169],[3.0477169],[0.7619292]
165,2.578125,[-0.47139674 -0.8819213   0.03337955  0.2898901   3.0477169 ],[2.2373953],[2.2373953],[0.5593488]
166,2.59375,[-0.55557024 -0.8314696   0.09136295  0.29208794  2.2373953 ],[2.267129],[2.267129],[0.56678224]
167,2.609375,[-0.6343933  -0.77301043  0.14896584  0.27670327  2.267129  ],[2.1416373],[2.1416373],[0.53540933]
168,2.625,[-0.70710677 -0.70710677  0.20160961  0.24065934  2.1416373 ],[2.1489503],[2.1489503],[0.5372376]
169,2.640625,[-0.77301043 -0.6343933   0.2504387   0.2529671   2.1489503 ],[1.4500643],[1.4500643],[0.36251608]
170,2.65625,[-0.8314696  -0.55557024  0.30117512  0.24109888  1.4500643 ],[0.92575455],[0.92575455],[0.23143864]
171,2.671875,[-0.8819213  -0.47139674  0.34847832  0.2265934   0.92575455],[0.1603973],[0.1603973],[0.04009933]
172,2.6875,[-0.9238795  -0.38268343  0.39234734  0.2063736   0.1603973 ],[-0.21232787],[-0.21232787],[-0.05308197]
173,2.703125,[-0.95694035 -0.29028466  0.43202114  0.1962637  -0.21232787],[-0.70220345],[-0.70220345],[-0.17555086]
174,2.71875,[-0.98078525 -0.19509032  0.4640646   0.13956042 -0.70220345],[-2.6040058],[-2.6040058],[-0.65100145]
175,2.734375,[-0.9951847  -0.09801714  0.48657227  0.07582416 -2.6040058 ],[-2.5205114],[-2.5205114],[-0.63012785]
176,2.75,"[-1.0000000e+00 -2.4499126e-15  4.9534607e-01  1.2527466e-02
 -2.5205114e+00]",[-3.0793545],[-3.0793545],[-0.76983863]
177,2.765625,[-0.9951847   0.09801714  0.49038696 -0.05516481 -3.0793545 ],[-3.7578878],[-3.7578878],[-0.93947196]
178,2.78125,[-0.98078525  0.19509032  0.47169495 -0.11846156 -3.7578878 ],[-4.0188475],[-4.0188475],[-1.0047119]
179,2.796875,[-0.95694035  0.29028466  0.43583584 -0.23406592 -4.0188475 ],[-3.8889632],[-3.8889632],[-0.9722408]
180,2.8125,[-0.9238795   0.38268343  0.37937737 -0.32197806 -3.8889632 ],[-3.8940678],[-3.8940678],[-0.97351694]
181,2.828125,[-0.8819213   0.47139674  0.3076601  -0.40241757 -3.8940678 ],[-3.9262078],[-3.9262078],[-0.98155195]
182,2.84375,[-0.8314696   0.55557024  0.21992111 -0.46527472 -3.9262078 ],[-3.9341025],[-3.9341025],[-0.98352563]
183,2.859375,[-0.77301043  0.6343933   0.11882973 -0.53164834 -3.9341025 ],[-3.9146793],[-3.9146793],[-0.9786698]
184,2.875,[-0.70710677  0.70710677  0.00896454 -0.56197804 -3.9146793 ],[-3.878394],[-3.878394],[-0.9695985]
185,2.890625,[-0.6343933   0.77301043 -0.10509682 -0.56857145 -3.878394  ],[-3.8697054],[-3.8697054],[-0.96742636]
186,2.90625,[-0.55557024  0.8314696  -0.21839428 -0.576044   -3.8697054 ],[-3.8261817],[-3.8261817],[-0.9565454]
187,2.921875,[-0.47139674  0.8819213  -0.32978535 -0.55362636 -3.8261817 ],[-3.8324018],[-3.8324018],[-0.95810044]
188,2.9375,[-0.38268343  0.9238795  -0.43926907 -0.52505493 -3.8324018 ],[-3.8343253],[-3.8343253],[-0.9585813]
189,2.953125,[-0.29028466  0.95694035 -0.5407419  -0.48725277 -3.8343253 ],[-3.8081343],[-3.8081343],[-0.9520336]
190,2.96875,[-0.19509032  0.98078525 -0.6361103  -0.44945055 -3.8081343 ],[-3.7263968],[-3.7263968],[-0.9315992]
191,2.984375,[-0.09801714  0.9951847  -0.72117996 -0.41252747 -3.7263968 ],[-2.1969829],[-2.1969829],[-0.5492457]
192,3.0,"[-7.3478806e-16  1.0000000e+00 -7.9747486e-01 -3.6373624e-01
 -2.1969829e+00]",[-1.6283358],[-1.6283358],[-0.40708396]
193,3.015625,[ 0.09801714  0.9951847  -0.86270714 -0.3        -1.6283358 ],[-1.973869],[-1.973869],[-0.49346724]
194,3.03125,[ 0.19509032  0.98078525 -0.9180212  -0.2591209  -1.973869  ],[-0.8778499],[-0.8778499],[-0.21946247]
195,3.046875,[ 0.29028466  0.95694035 -0.9634161  -0.1953846  -0.8778499 ],[-0.74706864],[-0.74706864],[-0.18676716]
