step,phase,obs,action_raw,action_clipped,action_scaled
44,0.6875,"[-0.9238795  -0.38268343  0.09098148  0.03223515  0.13032971 -0.01120882
  0.38552248  0.18595693]",[ 0.57022333 -0.10160019],[ 0.57022333 -0.10160019],[ 0.14255583 -0.02540005]
45,0.703125,"[-0.95694035 -0.29028466  0.11425209  0.02918243  0.1210989  -0.02307692
  0.57022333 -0.10160019]",[ 0.3385344  -0.08866748],[ 0.3385344  -0.08866748],[ 0.0846336  -0.02216687]
46,0.71875,"[-0.98078525 -0.19509032  0.1367588   0.02422333  0.09208794 -0.02439556
  0.3385344  -0.08866748]",[ 0.13004602 -0.00684896],[ 0.13004602 -0.00684896],[ 0.03251151 -0.00171224]
47,0.734375,"[-0.9951847  -0.09801714  0.15545082  0.01888275  0.07846155 -0.02791204
  0.13004602 -0.00684896]",[-0.05542595  0.09498456],[-0.05542595  0.09498456],[-0.01385649  0.02374614]
48,0.75,"[-1.0000000e+00 -1.8369701e-16  1.7032909e-01  1.5068054e-02
  7.0549488e-02 -1.4725304e-02 -5.5425946e-02  9.4984561e-02]",[-0.22578484  0.28082344],[-0.22578484  0.28082344],[-0.05644621  0.07020586]
49,0.765625,"[-0.9951847   0.09801714  0.18101025  0.01239777  0.04417581 -0.01384611
 -0.22578484  0.28082344]",[-0.3229121   0.45781907],[-0.3229121   0.45781907],[-0.08072802  0.11445477]
50,0.78125,"[-0.98078525  0.19509032  0.18749523  0.01010895  0.02087908 -0.01164837
 -0.3229121   0.45781907]",[-0.31689748  0.5242883 ],[-0.31689748  0.5242883 ],[-0.07922437  0.13107207]
51,0.796875,"[-0.95694035  0.29028466  0.19054699  0.00858307  0.0054945  -0.0054945
 -0.31689748  0.5242883 ]",[-0.2150213   0.48645958],[-0.2150213   0.48645958],[-0.05375532  0.1216149 ]
52,0.8125,"[-0.9238795   0.38268343  0.18978405  0.00782013 -0.01516485 -0.00153847
 -0.2150213   0.48645958]",[-0.00072487  0.28894436],[-0.00072487  0.28894436],[-0.00018122  0.07223609]
53,0.828125,"[-8.8192129e-01  4.7139674e-01  1.8558788e-01  8.2015991e-03
 -2.3956014e-02  2.8571130e-03 -7.2486699e-04  2.8894436e-01]",[ 0.26588657 -0.0374601 ],[ 0.26588657 -0.0374601 ],[ 0.06647164 -0.00936502]
54,0.84375,"[-0.8314696   0.55557024  0.17795849  0.00972748 -0.03890114  0.01164837
  0.26588657 -0.0374601 ]",[ 0.61238813 -0.43360192],[ 0.61238813 -0.43360192],[ 0.15309703 -0.10840048]
55,0.859375,"[-0.77301043  0.6343933   0.16842175  0.01239777 -0.05252743  0.01780224
  0.61238813 -0.43360192]",[ 0.68791   -0.6411432],[ 0.68791   -0.6411432],[ 0.1719775 -0.1602858]
56,0.8750000000000001,"[-0.70710677  0.70710677  0.15545082  0.01621246 -0.06175823  0.02087908
  0.68791    -0.6411432 ]",[ 0.8124788 -0.7301825],[ 0.8124788 -0.7301825],[ 0.2031197  -0.18254563]
57,0.8906250000000001,"[-0.6343933   0.77301043  0.15545082  0.0207901  -0.06175823  0.01956043
  0.8124788  -0.7301825 ]",[ 0.54063576 -0.67723167],[ 0.54063576 -0.67723167],[ 0.13515894 -0.16930792]
58,0.9062499999999999,"[-0.55557024  0.8314696   0.13141823  0.02422333 -0.06571426  0.01384611
  0.54063576 -0.67723167]",[ 0.38664144 -0.36598516],[ 0.38664144 -0.36598516],[ 0.09666036 -0.09149629]
59,0.9218749999999999,"[-0.47139674  0.8819213   0.12035561  0.02613068 -0.05384617  0.00153847
  0.38664144 -0.36598516]",[-0.27889797  0.527099  ],[-0.27889797  0.527099  ],[-0.06972449  0.13177475]
60,0.9375,"[-0.38268343  0.9238795   0.11234474  0.0246048  -0.03186817 -0.01428576
 -0.27889797  0.527099  ]",[-0.5579343   0.41782674],[-0.5579343   0.41782674],[-0.13948357  0.10445669]
61,0.953125,"[-0.29028466  0.95694035  0.10738564  0.02117157 -0.01999998 -0.02175827
 -0.5579343   0.41782674]",[-0.7488999   0.31003916],[-0.7488999   0.31003916],[-0.18722497  0.07750979]
62,0.96875,"[-0.19509032  0.98078525  0.10547829  0.01583099 -0.01076927 -0.03230772
 -0.7488999   0.31003916]",[-0.9819571   0.15276346],[-0.9819571   0.15276346],[-0.24548927  0.03819086]
63,0.984375,"[-0.09801714  0.9951847   0.10357094  0.00858307 -0.00681314 -0.03538465
 -0.9819571   0.15276346]",[-1.2056037 -0.0824271],[-1.2056037 -0.0824271],[-0.30140093 -0.02060677]
64,1.0,"[-2.4492937e-16  1.0000000e+00  1.0166359e-01  3.2424927e-03
 -1.7362595e-02 -2.2197818e-02 -1.2056037e+00 -8.2427099e-02]",[-1.2820843 -0.2840998],[-1.2820843 -0.2840998],[-0.3205211  -0.07102495]
65,1.015625,"[ 0.09801714  0.9951847   0.09746742  0.00171661 -0.02439556 -0.00153847
 -1.2820843  -0.2840998 ]",[-1.1249856  -0.46912327],[-1.1249856  -0.46912327],[-0.2812464  -0.11728082]
66,1.03125,"[ 0.19509032  0.98078525  0.09021854  0.00247955 -0.04241762  0.00681314
 -1.1249856  -0.46912327]",[-0.9167663 -0.6683959],[-0.9167663 -0.6683959],[-0.22919157 -0.16709897]
67,1.046875,"[ 0.29028466  0.95694035  0.07953739  0.0043869  -0.06747255  0.01208792
 -0.9167663  -0.6683959 ]",[-0.7160722 -0.6470343],[-0.7160722 -0.6470343],[-0.17901805 -0.16175857]
68,1.0625,"[ 0.38268343  0.9238795   0.06542301  0.00591278 -0.07538462  0.00593405
 -0.7160722  -0.6470343 ]",[-0.39879137 -0.7416154 ],[-0.39879137 -0.7416154 ],[-0.09969784 -0.18540385]
69,1.078125,"[ 0.47139674  0.8819213   0.04863834  0.00629425 -0.08945055 -0.00285711
 -0.39879137 -0.7416154 ]",[-0.12655431 -0.7558019 ],[-0.12655431 -0.7558019 ],[-0.03163858 -0.18895048]
70,1.09375,"[ 0.55557024  0.8314696   0.02880096  0.00514984 -0.10483517 -0.00813189
 -0.12655431 -0.7558019 ]",[ 0.21325415 -0.7850168 ],[ 0.21325415 -0.7850168 ],[ 0.05331354 -0.1962542 ]
71,1.109375,"[ 0.6343933   0.77301043  0.00667572  0.00247955 -0.12373628 -0.01692305
  0.21325415 -0.7850168 ]",[ 0.47525305 -0.9034461 ],[ 0.47525305 -0.9034461 ],[ 0.11881326 -0.22586152]
72,1.125,"[ 0.70710677  0.70710677 -0.01354218 -0.00133514 -0.09252749 -0.02175827
  0.47525305 -0.9034461 ]",[ 0.6271127 -0.9696882],[ 0.6271127 -0.9696882],[ 0.15677817 -0.24242204]
73,1.140625,"[ 0.77301043  0.6343933  -0.03337955 -0.00705719 -0.08901101 -0.02879124
  0.6271127  -0.9696882 ]",[ 0.63930094 -0.9997467 ],[ 0.63930094 -0.9997467 ],[ 0.15982524 -0.24993667]
74,1.15625,"[ 0.8314696   0.55557024 -0.05054569 -0.01392365 -0.07274723 -0.02967033
  0.63930094 -0.9997467 ]",[ 0.53770477 -0.5640944 ],[ 0.53770477 -0.5640944 ],[ 0.13442619 -0.1410236 ]
75,1.171875,"[ 0.8819213   0.47139674 -0.06313419 -0.02155304 -0.05340662 -0.04109888
  0.53770477 -0.5640944 ]",[ 0.44417807 -0.34668466],[ 0.44417807 -0.34668466],[ 0.11104452 -0.08667117]
