step,phase,obs,action_raw,action_clipped,action_scaled
32,0.25,"[ 1.0000000e+00  6.1232343e-17 -1.0108948e-02 -8.1063271e-02
  3.7363053e-03 -7.4505523e-02 -1.5325162e-01 -9.8125148e-01]",[-0.08207738 -0.9375405 ],[-0.08207738 -0.9375405 ],[-0.02051935 -0.23438512]
33,0.2578125,"[ 0.99879545 -0.04906768 -0.00896454 -0.09670448  0.00901098 -0.08637362
 -0.08207738 -0.9375405 ]",[-0.02856139 -0.8532852 ],[-0.02856139 -0.8532852 ],[-0.00714035 -0.2133213 ]
34,0.265625,"[ 0.9951847  -0.09801714 -0.00896454 -0.11501503  0.00901098 -0.09384613
 -0.02856139 -0.8532852 ]",[ 0.0130653 -0.7314656],[ 0.0130653 -0.7314656],[ 0.00326633 -0.1828664 ]
35,0.2734375,"[ 0.9891765  -0.14673047 -0.00743866 -0.13408852 -0.00417585 -0.09824171
  0.0130653  -0.7314656 ]",[ 0.00523155 -0.5639395 ],[ 0.00523155 -0.5639395 ],[ 0.00130789 -0.14098488]
36,0.28125,"[ 0.98078525 -0.19509032 -0.00896454 -0.153162   -0.00945053 -0.09296703
  0.00523155 -0.5639395 ]",[-0.04591157 -0.39190963],[-0.04591157 -0.39190963],[-0.01147789 -0.09797741]
37,0.2890625,"[ 0.97003126 -0.24298018 -0.01049042 -0.17376232 -0.00769234 -0.1
 -0.04591157 -0.39190963]",[-0.08669961 -0.25346318],[-0.08669961 -0.25346318],[-0.0216749  -0.06336579]
38,0.296875,"[ 0.95694035 -0.29028466 -0.0120163  -0.19359875 -0.00857143 -0.09604397
 -0.08669961 -0.25346318]",[-0.14875437 -0.16362913],[-0.14875437 -0.16362913],[-0.03718859 -0.04090728]
39,0.3046875,"[ 0.94154406 -0.33688986 -0.01354218 -0.2130537  -0.00373631 -0.08945055
 -0.14875437 -0.16362913]",[-0.20963353 -0.0474348 ],[-0.20963353 -0.0474348 ],[-0.05240838 -0.0118587 ]
40,0.3125,"[ 9.2387950e-01 -3.8268343e-01 -1.3542175e-02 -2.3060226e-01
  6.5937045e-04 -8.3736233e-02 -2.0963353e-01 -4.7434799e-02]",[-0.28729117  0.05146431],[-0.28729117  0.05146431],[-0.07182279  0.01286608]
41,0.3203125,"[ 0.9039893  -0.42755508 -0.01354218 -0.24547958  0.00109892 -0.0696703
 -0.28729117  0.05146431]",[-0.30930302 -0.01628822],[-0.30930302 -0.01628822],[-0.07732575 -0.00407205]
42,0.328125,"[ 0.8819213  -0.47139674 -0.01354218 -0.25616074  0.00109892 -0.04109888
 -0.30930302 -0.01628822]",[-0.2064429  -0.06080252],[-0.2064429  -0.06080252],[-0.05161072 -0.01520063]
43,0.3359375,"[ 0.8577286  -0.51410276 -0.01354218 -0.26264572  0.00109892 -0.01999998
 -0.2064429  -0.06080252]",[ 0.38932547 -0.7766937 ],[ 0.38932547 -0.7766937 ],[ 0.09733137 -0.19417343]
44,0.34375,"[ 8.3146960e-01 -5.5557024e-01 -1.3542175e-02 -2.6417160e-01
  2.1982193e-04  4.1758539e-03  3.8932547e-01 -7.7669370e-01]",[ 0.8830128 -1.3271003],[ 0.8830128 -1.3271003],[ 0.2207532  -0.33177507]
45,0.3515625,"[ 0.8032075  -0.5956993  -0.01354218 -0.26073837 -0.00285711  0.02791204
  0.8830128  -1.3271003 ]",[ 0.84653056 -1.2997895 ],[ 0.84653056 -1.2997895 ],[ 0.21163264 -0.3249474 ]
46,0.359375,"[ 0.77301043 -0.6343933  -0.01354218 -0.25310898 -0.00285711  0.04461537
  0.84653056 -1.2997895 ]",[ 0.817404  -1.2528297],[ 0.817404  -1.2528297],[ 0.204351   -0.31320742]
47,0.3671875,"[ 0.7409511  -0.671559   -0.01544952 -0.24204636 -0.00681314  0.06219778
  0.817404   -1.2528297 ]",[ 0.7820021 -1.1464462],[ 0.7820021 -1.1464462],[ 0.19550052 -0.28661156]
48,0.375,"[ 7.0710677e-01 -7.0710677e-01 -1.5830994e-02 -2.2831345e-01
  1.0989190e-03  7.1868137e-02  7.8200209e-01 -1.1464462e+00]",[ 0.7208548 -1.0060829],[ 0.7208548 -1.0060829],[ 0.1802137  -0.25152072]
49,0.3828125,"[ 0.671559   -0.7409511  -0.01392365 -0.21534252  0.0147253   0.05560436
  0.7208548  -1.0060829 ]",[ 0.6518869 -0.8427968],[ 0.6518869 -0.8427968],[ 0.16297172 -0.2106992 ]
50,0.390625,"[ 0.6343933  -0.77301043 -0.00934601 -0.2042799   0.03098898  0.05164833
  0.6518869  -0.8427968 ]",[ 0.52729577 -0.6775635 ],[ 0.52729577 -0.6775635 ],[ 0.13182394 -0.16939087]
51,0.3984375,"[ 0.5956993  -0.8032075  -0.00171661 -0.1966505   0.04021978  0.03494501
  0.52729577 -0.6775635 ]",[ 0.3901176  -0.46467668],[ 0.3901176  -0.46467668],[ 0.0975294  -0.11616917]
52,0.40625,"[ 0.55557024 -0.8314696  -0.00171661 -0.1916914   0.04021978  0.0248352
  0.3901176  -0.46467668]",[ 0.25607938 -0.24996166],[ 0.25607938 -0.24996166],[ 0.06401984 -0.06249041]
53,0.4140625,"[ 0.51410276 -0.8577286   0.02117157 -0.18825817  0.06043959  0.01164837
  0.25607938 -0.24996166]",[ 0.12074625 -0.01657177],[ 0.12074625 -0.01657177],[ 0.03018656 -0.00414294]
54,0.421875,"[ 0.47139674 -0.8819213   0.0352869  -0.18711376  0.06747255  0.00329666
  0.12074625 -0.01657177]",[0.00987706 0.21608374],[0.00987706 0.21608374],[0.00246927 0.05402093]
55,0.4296875,"[ 0.42755508 -0.9039893   0.0352869  -0.18635082  0.06747255  0.00197802
  0.00987706  0.21608374]",[-0.13708344  0.4430584 ],[-0.13708344  0.4430584 ],[-0.03427086  0.1107646 ]
56,0.43750000000000006,"[ 0.38268343 -0.9238795   0.06466007 -0.18558788  0.07098904  0.0046154
 -0.13708344  0.4430584 ]",[-0.28357103  0.5360305 ],[-0.28357103  0.5360305 ],[-0.07089276  0.13400762]
57,0.44531250000000006,"[ 0.33688986 -0.94154406  0.0806818  -0.184062    0.07494507  0.01076927
 -0.28357103  0.5360305 ]",[-0.38449094  0.6001554 ],[-0.38449094  0.6001554 ],[-0.09612273  0.15003885]
58,0.45312499999999994,"[ 0.29028466 -0.95694035  0.09479713 -0.18062878  0.07010984  0.01868134
 -0.38449094  0.6001554 ]",[-0.1512827   0.21308658],[-0.1512827   0.21308658],[-0.03782067  0.05327164]
59,0.46093749999999994,"[ 0.24298018 -0.97003126  0.09479713 -0.17452526  0.07010984  0.03406591
 -0.1512827   0.21308658]",[ 0.36005464 -0.25388926],[ 0.36005464 -0.25388926],[ 0.09001366 -0.06347232]
60,0.46875,"[ 0.19509032 -0.98078525  0.09479713 -0.16460705  0.07010984  0.05120878
  0.36005464 -0.25388926]",[ 0.31041357 -0.11621764],[ 0.31041357 -0.11621764],[ 0.07760339 -0.02905441]
61,0.4765625,"[ 0.14673047 -0.9891765   0.09479713 -0.15087318  0.07010984  0.08065929
  0.31041357 -0.11621764]",[ 0.22736391 -0.02613295],[ 0.22736391 -0.02613295],[ 0.05684098 -0.00653324]
62,0.484375,"[ 0.09801714 -0.9951847   0.12188148 -0.13218117  0.0063736   0.10395604
  0.22736391 -0.02613295]",[ 0.1789423  -0.02835942],[ 0.1789423  -0.02835942],[ 0.04473557 -0.00708986]
63,0.4921875,"[ 0.04906768 -0.99879545  0.12188148 -0.11005592 -0.00681314  0.11802197
  0.1789423  -0.02835942]",[ 0.17111784 -0.05739453],[ 0.17111784 -0.05739453],[ 0.04277946 -0.01434863]
64,0.5,"[ 1.22464685e-16 -1.00000000e+00  1.20355606e-01 -8.67853165e-02
 -8.57143383e-03  1.15824223e-01  1.71117842e-01 -5.73945306e-02]",[ 0.2537524  -0.15119782],[ 0.2537524  -0.15119782],[ 0.0634381  -0.03779946]
65,0.5078125,"[-0.04906768 -0.99879545  0.11768532 -0.06313419 -0.0164835   0.11670332
  0.2537524  -0.15119782]",[ 0.39973867 -0.29469284],[ 0.39973867 -0.29469284],[ 0.09993467 -0.07367321]
66,0.515625,"[-0.09801714 -0.9951847   0.11768532 -0.03986454 -0.0164835   0.10571432
  0.39973867 -0.29469284]",[ 0.5583582 -0.4276734],[ 0.5583582 -0.4276734],[ 0.13958955 -0.10691835]
67,0.5234375,"[-0.14673047 -0.9891765   0.11081886 -0.01659393 -0.02219782  0.11318684
  0.5583582  -0.4276734 ]",[ 0.6835139 -0.5302498],[ 0.6835139 -0.5302498],[ 0.17087847 -0.13256244]
68,0.53125,"[-0.19509032 -0.98078525  0.1066227   0.00553131 -0.0257143   0.1202198
  0.6835139  -0.5302498 ]",[ 0.77594185 -0.58971107],[ 0.77594185 -0.58971107],[ 0.19398546 -0.14742777]
69,0.5390625,"[-0.24298018 -0.97003126  0.10128212  0.02651215 -0.0248352   0.10395604
  0.77594185 -0.58971107]",[ 0.80230373 -0.6125609 ],[ 0.80230373 -0.6125609 ],[ 0.20057593 -0.15314023]
70,0.546875,"[-0.29028466 -0.95694035  0.09594154  0.04558659 -0.0257143   0.09296703
  0.80230373 -0.6125609 ]",[ 0.7787704 -0.5462881],[ 0.7787704 -0.5462881],[ 0.1946926  -0.13657202]
71,0.5546875,"[-0.33688986 -0.94154406  0.09060001  0.06160831 -0.02219782  0.07274723
  0.7787704  -0.5462881 ]",[ 0.7876691  -0.30852652],[ 0.7876691  -0.30852652],[ 0.19691728 -0.07713163]
72,0.5625,"[-0.38268343 -0.9238795   0.09060001  0.07343388 -0.02219782  0.05384617
  0.7876691  -0.30852652]",[0.84145963 0.08437029],[0.84145963 0.08437029],[0.21036491 0.02109257]
73,0.5703125,"[-0.42755508 -0.9039893   0.08602238  0.08106327 -0.00285711  0.02351646
  0.84145963  0.08437029]",[0.49917126 0.7112045 ],[0.49917126 0.7112045 ],[0.12479281 0.17780113]
74,0.578125,"[-0.47139674 -0.8819213   0.08678532  0.08411503  0.00901098  0.00329666
  0.49917126  0.7112045 ]",[0.01072675 0.11804688],[0.01072675 0.11804688],[0.00268169 0.02951172]
75,0.5859375,"[-0.51410276 -0.8577286   0.08907413  0.08258915  0.01164837 -0.01384611
  0.01072675  0.11804688]",[0.23219019 0.02954044],[0.23219019 0.02954044],[0.05804755 0.00738511]
76,0.59375,"[-0.55557024 -0.8314696   0.09212589  0.07839298  0.0164835  -0.02703295
  0.23219019  0.02954044]",[ 0.4376333  -0.01244013],[ 0.4376333  -0.01244013],[ 0.10940833 -0.00311003]
77,0.6015625,"[-0.5956993  -0.8032075   0.09632301  0.07267094  0.01956043 -0.03186817
  0.4376333  -0.01244013]",[ 0.6149743  -0.09207323],[ 0.6149743  -0.09207323],[ 0.15374358 -0.02301831]
78,0.609375,"[-0.6343933  -0.77301043  0.10090065  0.06771183  0.02307692 -0.01999998
  0.6149743  -0.09207323]",[ 0.7524767 -0.1191058],[ 0.7524767 -0.1191058],[ 0.18811917 -0.02977645]
79,0.6171875,"[-0.671559   -0.7409511   0.10471535  0.06466007  0.01384611 -0.01516485
  0.7524767  -0.1191058 ]",[ 0.8414404  -0.14202346],[ 0.8414404  -0.14202346],[ 0.2103601  -0.03550586]
80,0.625,"[-0.70710677 -0.70710677  0.1066227   0.06160831  0.00241756 -0.01384611
  0.8414404  -0.14202346]",[ 0.8728304  -0.20474365],[ 0.8728304  -0.20474365],[ 0.2182076  -0.05118591]
81,0.6328125,"[-0.7409511  -0.671559    0.1066227   0.05855656  0.00241756 -0.01780224
  0.8728304  -0.20474365]",[ 0.97141415 -0.29553676],[ 0.97141415 -0.29553676],[ 0.24285354 -0.07388419]
82,0.640625,"[-7.7301043e-01 -6.3439327e-01  1.0585976e-01  5.4741859e-02
  2.1982193e-04 -1.8681336e-02  9.7141415e-01 -2.9553676e-01]",[ 0.9687259 -0.4023234],[ 0.9687259 -0.4023234],[ 0.24218148 -0.10058085]
83,0.6484375,"[-0.8032075  -0.5956993   0.10585976  0.05016422  0.00329666 -0.02527475
  0.9687259  -0.4023234 ]",[ 1.0481247 -0.4734951],[ 1.0481247 -0.4734951],[ 0.26203117 -0.11837377]
84,0.65625,"[-0.8314696  -0.55557024  0.10700417  0.04596806  0.0063736  -0.0257143
  1.0481247  -0.4734951 ]",[ 1.127489   -0.62229186],[ 1.127489   -0.62229186],[ 0.28187224 -0.15557297]
85,0.6640625,"[-0.8577286  -0.51410276  0.10853004  0.04024601  0.01164837 -0.02703295
  1.127489   -0.62229186]",[ 1.1056912  -0.67045677],[ 1.1056912  -0.67045677],[ 0.2764228  -0.16761419]
86,0.671875,"[-0.8819213  -0.47139674  0.11196327  0.03376102  0.0248352  -0.03010988
  1.1056912  -0.67045677]",[ 1.0554246  -0.67527694],[ 1.0554246  -0.67527694],[ 0.26385614 -0.16881923]
87,0.6796875,"[-0.9039893  -0.42755508  0.11654091  0.02651215  0.0248352  -0.04373627
  1.0554246  -0.67527694]",[ 0.96590364 -0.5277116 ],[ 0.96590364 -0.5277116 ],[ 0.24147591 -0.1319279 ]
88,0.6875,"[-0.9238795  -0.38268343  0.11654091  0.01735687  0.0248352  -0.0468132
  0.96590364 -0.5277116 ]",[0.72749317 0.2293391 ],[0.72749317 0.2293391 ],[0.18187329 0.05733477]
89,0.6953125,"[-0.94154406 -0.33688986  0.13027382  0.00705719  0.04329672 -0.0595604
  0.72749317  0.2293391 ]",[0.459364  1.0470561],[0.459364  1.0470561],[0.114841   0.26176402]
90,0.703125,"[-0.95694035 -0.29028466  0.13027382 -0.00553131  0.04329672 -0.07626372
  0.459364    1.0470561 ]",[0.4502174  0.98718125],[0.4502174  0.98718125],[0.11255435 0.24679531]
91,0.7109375,"[-0.97003126 -0.24298018  0.14896584 -0.01926422  0.05824175 -0.06439562
  0.4502174   0.98718125]",[0.48529476 0.93453896],[0.48529476 0.93453896],[0.12132369 0.23363474]
92,0.71875,"[-0.98078525 -0.19509032  0.14896584 -0.03490543  0.05824175 -0.07230768
  0.48529476  0.93453896]",[0.50472295 0.8175287 ],[0.50472295 0.8175287 ],[0.12618074 0.20438218]
93,0.7265625,"[-0.9891765  -0.14673047  0.17223644 -0.04978275  0.05736265 -0.07362633
  0.50472295  0.8175287 ]",[0.5187936  0.70029795],[0.5187936  0.70029795],[0.1296984  0.17507449]
94,0.734375,"[-0.9951847  -0.09801714  0.18329906 -0.06122684  0.04505491 -0.04945059
  0.5187936   0.70029795]",[0.5239845  0.55648947],[0.5239845  0.55648947],[0.13099612 0.13912237]
95,0.7421875,"[-0.99879545 -0.04906768  0.19283581 -0.06580448  0.0476923  -0.00989008
  0.5239845   0.55648947]",[0.522774   0.40349907],[0.522774   0.40349907],[0.1306935  0.10087477]
96,0.75,"[-1.0000000e+00 -1.8369701e-16  1.9283581e-01 -6.5041542e-02
  4.7692299e-02  1.4285755e-02  5.2277398e-01  4.0349907e-01]",[0.5867347 0.2200913],[0.5867347 0.2200913],[0.14668368 0.05502282]
97,0.7578125,"[-0.99879545  0.04906768  0.2042799  -0.0593195   0.0164835   0.03538465
  0.5867347   0.2200913 ]",[0.6139742 0.0617861],[0.6139742 0.0617861],[0.15349355 0.01544652]
98,0.765625,"[-0.9951847   0.09801714  0.2042799  -0.04978275  0.0164835   0.05032969
  0.6139742   0.0617861 ]",[ 0.68781567 -0.09609316],[ 0.68781567 -0.09609316],[ 0.17195392 -0.02402329]
99,0.7734375,"[-0.9891765   0.14673047  0.20695019 -0.03681278 -0.00373631  0.06527472
  0.68781567 -0.09609316]",[ 0.77409637 -0.328195  ],[ 0.77409637 -0.328195  ],[ 0.19352409 -0.08204875]
100,0.78125,"[-0.98078525  0.19509032  0.20504284 -0.02117157 -0.01384611  0.07670327
  0.77409637 -0.328195  ]",[ 0.8778782 -0.5396465],[ 0.8778782 -0.5396465],[ 0.21946955 -0.13491163]
101,0.7890625,"[-0.97003126  0.24298018  0.20504284 -0.00514984 -0.01384611  0.07758246
  0.8778782  -0.5396465 ]",[ 1.0208578 -0.6854807],[ 1.0208578 -0.6854807],[ 0.25521445 -0.17137018]
102,0.796875,"[-0.95694035  0.29028466  0.19817638  0.01163483 -0.02043953  0.09252749
  1.0208578  -0.6854807 ]",[ 1.0431865  -0.84931844],[ 1.0431865  -0.84931844],[ 0.26079664 -0.21232961]
103,0.8046875,"[-0.94154406  0.33688986  0.19474316  0.02765656 -0.01736259  0.08329668
  1.0431865  -0.84931844]",[ 0.64491403 -0.32578224],[ 0.64491403 -0.32578224],[ 0.16122851 -0.08144556]
104,0.8125,"[-0.9238795   0.38268343  0.19092846  0.04139042 -0.01780224  0.06263733
  0.64491403 -0.32578224]",[0.53596675 0.57371104],[0.53596675 0.57371104],[0.13399169 0.14342776]
105,0.8203125,"[-0.9039893   0.42755508  0.18711376  0.05283451 -0.01824179  0.0476923
  0.53596675  0.57371104]",[0.36204648 0.6437769 ],[0.36204648 0.6437769 ],[0.09051162 0.16094422]
106,0.828125,"[-0.8819213   0.47139674  0.18482494  0.0593195  -0.00593405  0.02131872
  0.36204648  0.6437769 ]",[0.21880513 0.72412485],[0.21880513 0.72412485],[0.05470128 0.18103121]
107,0.8359375,"[-8.5772860e-01  5.1410276e-01  1.8444347e-01  6.1226845e-02
  6.5937045e-04 -3.2966614e-03  2.1880513e-01  7.2412485e-01]",[0.07914897 0.7773735 ],[0.07914897 0.7773735 ],[0.01978724 0.19434337]
108,0.84375,"[-8.3146960e-01  5.5557024e-01  1.8482494e-01  5.8938026e-02
 -6.5937045e-04 -1.4725304e-02  7.9148971e-02  7.7737349e-01]",[-0.03160723  0.79090106],[-0.03160723  0.79090106],[-0.00790181  0.19772527]
109,0.8515625,"[-8.0320752e-01  5.9569931e-01  1.8482494e-01  5.5886269e-02
 -6.5937045e-04 -8.1318859e-03 -3.1607226e-02  7.9090106e-01]",[-0.12251084  0.76611936],[-0.12251084  0.76611936],[-0.03062771  0.19152984]
110,0.859375,"[-7.7301043e-01  6.3439327e-01  1.8482494e-01  5.5504799e-02
 -6.5937045e-04  2.8571130e-03 -1.2251084e-01  7.6611936e-01]",[-0.18717764  0.7128509 ],[-0.18717764  0.7128509 ],[-0.04679441  0.17821273]
111,0.8671875000000001,"[-0.7409511   0.671559    0.18253613  0.05779362 -0.00681314  0.0164835
 -0.18717764  0.7128509 ]",[-0.22892569  0.6101179 ],[-0.22892569  0.6101179 ],[-0.05723142  0.15252948]
112,0.8750000000000001,"[-0.70710677  0.70710677  0.1802473   0.06160831 -0.02219782  0.0248352
 -0.22892569  0.6101179 ]",[-0.2279057   0.51212204],[-0.2279057   0.51212204],[-0.05697643  0.12803051]
113,0.8828125000000001,"[-0.671559    0.7409511   0.1752882   0.06771183 -0.02923079  0.03494501
 -0.2279057   0.51212204]",[-0.20280035  0.37089413],[-0.20280035  0.37089413],[-0.05070009  0.09272353]
114,0.8906250000000001,"[-0.6343933   0.77301043  0.1676588   0.07495975 -0.05340662  0.03802195
 -0.20280035  0.37089413]",[-0.1358012   0.14206454],[-0.1358012   0.14206454],[-0.0339503   0.03551614]
